step_time,total_stopped,total_wait_time
305.0,55,4644.0
310.0,101,3927.0
315.0,78,3373.0
320.0,100,3182.0
325.0,90,2609.0
330.0,77,1783.0
335.0,88,1573.0
340.0,85,1527.0
345.0,85,1340.0
350.0,68,1122.0
355.0,79,1210.0
360.0,112,1462.0
365.0,92,1516.0
370.0,98,1427.0
375.0,92,1557.0
380.0,106,1616.0
385.0,127,1915.0
390.0,115,2138.0
395.0,100,2075.0
400.0,71,1804.0
405.0,68,1498.0
410.0,79,1465.0
415.0,78,1454.0
420.0,81,1524.0
425.0,88,1560.0
430.0,73,1348.0
435.0,78,1152.0
440.0,79,1103.0
445.0,105,1238.0
450.0,114,1464.0
455.0,98,1505.0
460.0,93,1487.0
465.0,78,1383.0
470.0,88,1440.0
475.0,106,1548.0
480.0,118,1835.0
485.0,109,2213.0
490.0,117,2394.0
495.0,108,2380.0
500.0,99,2377.0
505.0,97,2244.0
510.0,104,2152.0
515.0,98,1922.0
520.0,99,1666.0
525.0,127,1801.0
530.0,112,1956.0
535.0,107,1957.0
540.0,120,2048.0
545.0,105,2095.0
550.0,107,2103.0
555.0,88,2063.0
560.0,101,2122.0
565.0,93,2167.0
570.0,97,2094.0
575.0,91,2014.0
580.0,91,2050.0
585.0,130,2338.0
590.0,150,2608.0
595.0,127,2685.0
600.0,110,2693.0
605.0,103,2768.0
610.0,126,2830.0
615.0,125,3073.0
620.0,125,3274.0
625.0,149,3443.0
630.0,148,3637.0
635.0,116,3359.0
640.0,90,3063.0
645.0,88,2925.0
650.0,117,3113.0
655.0,125,3157.0
660.0,120,3223.0
665.0,135,3229.0
670.0,141,3534.0
675.0,142,3835.0
680.0,148,4042.0
685.0,135,3707.0
690.0,117,3126.0
695.0,91,3023.0
700.0,99,2993.0
705.0,141,3245.0
710.0,138,3208.0
715.0,110,2844.0
720.0,95,2501.0
725.0,102,2367.0
730.0,110,2579.0
735.0,133,2716.0
740.0,122,2501.0
745.0,92,2271.0
750.0,108,2347.0
755.0,117,2566.0
760.0,134,2744.0
765.0,138,2743.0
770.0,128,2757.0
775.0,128,2794.0
780.0,137,2912.0
785.0,119,2853.0
790.0,98,2720.0
795.0,112,2525.0
800.0,125,2472.0
805.0,134,2467.0
810.0,169,2919.0
815.0,156,3323.0
820.0,125,3207.0
825.0,104,2990.0
830.0,101,2820.0
835.0,110,2562.0
840.0,79,2421.0
845.0,103,2259.0
850.0,115,2573.0
855.0,126,2799.0
