step_time,total_stopped,total_wait_time
5.0,0,0.0
10.0,0,0.0
15.0,0,0.0
20.0,3,8.0
25.0,6,33.0
30.0,9,72.0
35.0,13,132.0
40.0,16,204.0
45.0,21,299.0
50.0,25,418.0
55.0,27,551.0
60.0,29,692.0
65.0,32,843.0
70.0,33,1007.0
75.0,36,1182.0
80.0,38,1369.0
85.0,32,1416.0
90.0,24,1298.0
95.0,17,1393.0
100.0,15,1472.0
105.0,15,1545.0
110.0,17,1485.0
115.0,15,1286.0
120.0,10,1271.0
125.0,12,1330.0
130.0,7,1230.0
135.0,4,988.0
140.0,3,998.0
145.0,9,1036.0
150.0,15,1097.0
155.0,22,1191.0
160.0,28,1319.0
165.0,36,1483.0
170.0,38,1672.0
175.0,38,1862.0
180.0,38,2052.0
185.0,33,2011.0
190.0,23,1726.0
195.0,18,1817.0
200.0,14,1895.0
205.0,16,1961.0
210.0,22,2059.0
215.0,29,2189.0
220.0,30,2092.0
225.0,23,1766.0
230.0,15,1356.0
235.0,7,1295.0
240.0,8,1326.0
245.0,14,1384.0
250.0,20,1473.0
255.0,25,1594.0
260.0,33,1745.0
265.0,38,1928.0
270.0,32,1881.0
275.0,24,1630.0
280.0,17,1630.0
285.0,15,1708.0
290.0,14,1772.0
295.0,16,1642.0
300.0,14,1313.0
305.0,13,1270.0
310.0,13,1336.0
315.0,9,1185.0
320.0,6,755.0
325.0,5,778.0
330.0,9,814.0
335.0,13,866.0
340.0,21,953.0
345.0,22,910.0
350.0,16,668.0
355.0,12,735.0
360.0,13,797.0
365.0,8,726.0
370.0,6,530.0
375.0,5,445.0
380.0,8,479.0
385.0,7,421.0
390.0,6,293.0
395.0,3,309.0
400.0,9,338.0
405.0,15,398.0
410.0,21,493.0
415.0,21,508.0
420.0,18,447.0
425.0,12,483.0
430.0,10,540.0
435.0,14,596.0
440.0,21,689.0
445.0,28,811.0
450.0,33,967.0
455.0,35,1139.0
460.0,38,1323.0
465.0,32,1356.0
470.0,22,1220.0
475.0,15,1244.0
480.0,13,1308.0
485.0,14,1369.0
490.0,21,1460.0
495.0,21,1419.0
500.0,18,1241.0
505.0,11,1178.0
510.0,12,1241.0
515.0,10,1290.0
520.0,18,1367.0
525.0,25,1476.0
530.0,31,1617.0
535.0,31,1601.0
540.0,22,1392.0
545.0,15,1395.0
550.0,14,1465.0
555.0,14,1529.0
560.0,21,1622.0
565.0,21,1537.0
570.0,20,1267.0
575.0,18,1354.0
580.0,15,1434.0
585.0,17,1512.0
590.0,22,1614.0
595.0,30,1748.0
600.0,31,1681.0
605.0,24,1402.0
610.0,15,1050.0
615.0,5,1004.0
620.0,7,1031.0
625.0,14,1083.0
630.0,15,1004.0
635.0,12,794.0
640.0,11,836.0
645.0,10,884.0
650.0,15,947.0
655.0,22,1041.0
660.0,29,1171.0
665.0,29,1154.0
670.0,22,956.0
