step_time,total_stopped,total_wait_time
5.0,0,0.0
10.0,0,0.0
15.0,1,1.0
20.0,1,6.0
25.0,3,19.0
30.0,5,41.0
35.0,1,33.0
40.0,0,3.0
45.0,1,1.0
50.0,7,25.0
55.0,10,69.0
60.0,11,121.0
65.0,12,181.0
70.0,16,253.0
75.0,19,343.0
80.0,21,443.0
85.0,24,555.0
90.0,27,686.0
95.0,33,842.0
100.0,35,1016.0
105.0,37,1198.0
110.0,38,1387.0
115.0,32,1430.0
120.0,23,1232.0
125.0,16,1314.0
130.0,13,1382.0
135.0,14,1442.0
140.0,22,1532.0
145.0,21,1477.0
150.0,18,1276.0
155.0,15,1218.0
160.0,11,1280.0
165.0,13,1338.0
170.0,21,1424.0
175.0,26,1543.0
180.0,34,1695.0
185.0,38,1882.0
190.0,38,2072.0
195.0,38,2262.0
200.0,32,2221.0
205.0,23,1947.0
210.0,18,2037.0
215.0,16,2118.0
220.0,16,2189.0
225.0,22,2286.0
230.0,29,2417.0
235.0,35,2584.0
240.0,38,2771.0
245.0,32,2688.0
250.0,22,2319.0
255.0,16,2286.0
260.0,12,2352.0
265.0,14,2414.0
270.0,20,2504.0
275.0,27,2624.0
280.0,34,2781.0
285.0,38,2964.0
290.0,38,3154.0
295.0,38,3344.0
300.0,32,3195.0
305.0,23,2542.0
310.0,16,2630.0
315.0,13,2699.0
320.0,14,2759.0
325.0,21,2850.0
330.0,28,2972.0
335.0,35,3133.0
340.0,32,2948.0
345.0,25,2488.0
350.0,14,2289.0
355.0,12,2345.0
360.0,12,2398.0
365.0,20,2484.0
370.0,20,2277.0
375.0,16,1792.0
380.0,14,1726.0
385.0,14,1796.0
390.0,14,1861.0
395.0,16,1642.0
400.0,15,1230.0
405.0,12,1180.0
410.0,9,1221.0
415.0,14,1279.0
420.0,20,1369.0
425.0,21,1247.0
430.0,20,937.0
435.0,17,922.0
440.0,12,988.0
445.0,8,835.0
450.0,5,558.0
455.0,4,519.0
460.0,10,559.0
465.0,8,495.0
470.0,6,357.0
475.0,5,333.0
480.0,8,367.0
485.0,16,430.0
490.0,22,527.0
495.0,28,655.0
500.0,35,815.0
505.0,38,1002.0
510.0,32,1048.0
515.0,25,961.0
520.0,16,1051.0
525.0,14,1120.0
530.0,14,1183.0
535.0,22,1278.0
540.0,23,1257.0
545.0,21,1118.0
550.0,18,1207.0
555.0,15,1286.0
560.0,15,1354.0
565.0,23,1453.0
570.0,28,1581.0
575.0,31,1564.0
580.0,22,1386.0
585.0,16,1401.0
590.0,14,1472.0
595.0,15,1535.0
600.0,20,1625.0
605.0,27,1746.0
610.0,29,1705.0
615.0,23,1395.0
620.0,16,1083.0
625.0,5,1038.0
630.0,7,1051.0
635.0,12,1104.0
640.0,19,1185.0
645.0,27,1301.0
650.0,31,1446.0
655.0,33,1608.0
660.0,35,1779.0
