step_time,total_stopped,total_wait_time
5.0,0,0.0
10.0,0,0.0
15.0,0,0.0
20.0,4,15.0
25.0,7,43.0
30.0,11,90.0
35.0,12,146.0
40.0,15,214.0
45.0,18,299.0
50.0,21,401.0
55.0,22,509.0
60.0,27,634.0
65.0,27,769.0
70.0,30,912.0
75.0,34,1070.0
80.0,38,1251.0
85.0,33,1297.0
90.0,24,1180.0
95.0,16,1201.0
100.0,14,1274.0
105.0,15,1338.0
110.0,21,1426.0
115.0,26,1546.0
120.0,32,1698.0
125.0,38,1881.0
130.0,38,2071.0
135.0,32,2053.0
140.0,23,1816.0
145.0,15,1402.0
150.0,8,1437.0
155.0,9,1472.0
160.0,15,1532.0
165.0,20,1623.0
170.0,28,1748.0
175.0,33,1901.0
180.0,38,2082.0
185.0,32,2033.0
190.0,23,1741.0
195.0,15,1260.0
200.0,7,1297.0
205.0,6,1326.0
210.0,12,1376.0
215.0,20,1459.0
220.0,26,1574.0
225.0,32,1721.0
230.0,35,1892.0
235.0,38,2079.0
240.0,32,2006.0
245.0,23,1656.0
250.0,15,1172.0
255.0,9,927.0
260.0,2,802.0
265.0,7,815.0
270.0,12,864.0
275.0,19,945.0
280.0,26,1062.0
285.0,27,1195.0
290.0,31,1343.0
295.0,34,1511.0
300.0,31,1487.0
305.0,23,1246.0
310.0,17,1245.0
315.0,13,1315.0
320.0,13,1375.0
325.0,20,1463.0
330.0,26,1581.0
335.0,33,1733.0
340.0,31,1689.0
345.0,24,1462.0
350.0,16,1458.0
355.0,14,1532.0
360.0,14,1598.0
365.0,20,1685.0
370.0,27,1809.0
375.0,29,1736.0
380.0,24,1447.0
385.0,18,1545.0
390.0,17,1631.0
395.0,17,1709.0
400.0,24,1815.0
405.0,29,1948.0
410.0,35,2114.0
415.0,37,2292.0
420.0,38,2482.0
425.0,38,2672.0
430.0,32,2605.0
435.0,24,2261.0
440.0,16,2244.0
445.0,12,2313.0
450.0,14,2374.0
455.0,21,2461.0
460.0,20,2305.0
465.0,18,1900.0
470.0,15,1747.0
475.0,11,1809.0
480.0,12,1865.0
485.0,19,1944.0
490.0,26,2059.0
495.0,33,2206.0
500.0,32,2094.0
505.0,23,1610.0
510.0,15,1583.0
515.0,12,1649.0
520.0,13,1709.0
525.0,13,1548.0
530.0,9,1171.0
535.0,11,1125.0
540.0,14,1188.0
545.0,15,1254.0
550.0,16,1123.0
555.0,13,675.0
560.0,12,732.0
565.0,13,795.0
570.0,7,697.0
575.0,6,420.0
580.0,3,430.0
585.0,7,456.0
590.0,14,511.0
595.0,14,481.0
600.0,11,344.0
605.0,9,338.0
610.0,10,386.0
615.0,14,443.0
620.0,15,444.0
625.0,15,371.0
630.0,11,397.0
635.0,12,448.0
640.0,13,506.0
645.0,20,593.0
650.0,20,607.0
655.0,20,542.0
660.0,17,630.0
665.0,13,700.0
