buffer_size,step_time,total_stopped,total_wait_time
0,305.0,143,5704.0
0,310.0,151,5810.0
0,315.0,106,5288.0
0,320.0,97,3821.0
0,325.0,79,2922.0
0,330.0,70,2537.0
0,335.0,98,2691.0
0,340.0,113,2693.0
0,345.0,88,2066.0
0,350.0,58,1428.0
0,355.0,48,982.0
0,360.0,60,930.0
0,365.0,71,1036.0
0,370.0,100,1330.0
0,375.0,90,1559.0
0,380.0,86,1580.0
0,385.0,81,1681.0
0,390.0,94,1697.0
0,395.0,96,1659.0
0,400.0,91,1814.0
0,405.0,75,1820.0
0,410.0,75,1606.0
0,415.0,78,1796.0
0,420.0,102,1889.0
0,425.0,106,1897.0
0,430.0,91,1723.0
0,435.0,71,1664.0
0,440.0,80,1706.0
0,445.0,111,1836.0
0,450.0,112,1898.0
0,455.0,98,2024.0
0,460.0,96,1975.0
0,465.0,98,1992.0
0,470.0,95,2048.0
0,475.0,85,1848.0
0,480.0,92,1627.0
0,485.0,72,1593.0
0,490.0,96,1683.0
0,495.0,112,1943.0
0,500.0,103,1942.0
0,505.0,88,1699.0
0,510.0,83,1527.0
0,515.0,91,1682.0
0,520.0,104,1809.0
0,525.0,117,1993.0
0,530.0,111,2093.0
0,535.0,95,1938.0
0,540.0,88,1605.0
0,545.0,92,1664.0
0,550.0,115,1806.0
0,555.0,116,1901.0
0,560.0,124,2106.0
0,565.0,127,2390.0
0,570.0,137,2575.0
0,575.0,115,2469.0
0,580.0,99,2086.0
0,585.0,91,1899.0
0,590.0,93,1827.0
0,595.0,108,1726.0
0,600.0,107,1899.0
0,605.0,119,2034.0
0,610.0,130,2167.0
0,615.0,132,2158.0
0,620.0,136,2332.0
0,625.0,128,2479.0
0,630.0,130,2583.0
0,635.0,134,2783.0
0,640.0,130,2803.0
0,645.0,115,2960.0
0,650.0,115,3070.0
0,655.0,104,2984.0
0,660.0,104,2459.0
0,665.0,108,2253.0
0,670.0,122,2299.0
0,675.0,129,2368.0
0,680.0,113,2344.0
0,685.0,107,2041.0
0,690.0,113,1958.0
0,695.0,116,2114.0
0,700.0,120,2364.0
0,705.0,141,2546.0
0,710.0,137,2592.0
0,715.0,116,2625.0
0,720.0,100,2461.0
0,725.0,93,2268.0
0,730.0,105,2219.0
0,735.0,118,2211.0
0,740.0,108,2174.0
0,745.0,109,2110.0
0,750.0,137,2256.0
0,755.0,125,2520.0
0,760.0,122,2570.0
0,765.0,105,2621.0
0,770.0,112,2535.0
0,775.0,135,2692.0
0,780.0,125,2786.0
0,785.0,124,2596.0
0,790.0,127,2565.0
0,795.0,132,2695.0
0,800.0,135,2892.0
0,805.0,123,2858.0
0,810.0,102,2796.0
0,815.0,122,2826.0
0,820.0,129,3009.0
0,825.0,143,3178.0
0,830.0,174,3551.0
0,835.0,176,3862.0
0,840.0,132,3738.0
0,845.0,115,3658.0
2,850.0,131,3556.0
3,855.0,141,3701.0
5,860.0,125,3807.0
7,865.0,119,3493.0
7,870.0,105,2977.0
7,875.0,107,2549.0
7,880.0,106,2046.0
7,885.0,107,2045.0
7,890.0,121,2192.0
7,895.0,121,2150.0
7,900.0,93,1897.0
7,905.0,98,1715.0
7,910.0,95,1735.0
7,915.0,117,1801.0
7,920.0,148,2063.0
7,925.0,133,2261.0
7,930.0,104,2115.0
7,935.0,109,2019.0
7,940.0,112,1972.0
7,945.0,115,1954.0
7,950.0,130,2069.0
7,955.0,137,2314.0
7,960.0,141,2284.0
7,965.0,128,2103.0
7,970.0,119,2090.0
7,975.0,110,2050.0
7,980.0,120,2017.0
7,985.0,140,2184.0
7,990.0,157,2471.0
7,995.0,139,2502.0
7,1000.0,137,2501.0
7,1005.0,144,2787.0
7,1010.0,154,3064.0
7,1015.0,142,3326.0
7,1020.0,155,3519.0
7,1025.0,164,3892.0
7,1030.0,156,4147.0
7,1035.0,138,4092.0
7,1040.0,142,3821.0
7,1045.0,133,3588.0
7,1050.0,132,3556.0
7,1055.0,138,3471.0
7,1060.0,153,3359.0
7,1065.0,144,3655.0
7,1070.0,140,3771.0
7,1075.0,137,3918.0
7,1080.0,152,3974.0
7,1085.0,150,3921.0
7,1090.0,135,3395.0
7,1095.0,112,3011.0
7,1100.0,115,2703.0
7,1105.0,127,2682.0
7,1110.0,152,2778.0
7,1115.0,161,3108.0
7,1120.0,152,3183.0
7,1125.0,157,2955.0
7,1130.0,114,2732.0
7,1135.0,117,2647.0
7,1140.0,129,2740.0
7,1145.0,124,2696.0
7,1150.0,122,2481.0
7,1155.0,115,2316.0
7,1160.0,126,2393.0
7,1165.0,147,2555.0
7,1170.0,158,2702.0
7,1175.0,151,2874.0
7,1180.0,141,3055.0
7,1185.0,136,3090.0
7,1190.0,131,2998.0
7,1195.0,124,2936.0
7,1200.0,117,2733.0
7,1205.0,126,2536.0
7,1210.0,139,2573.0
7,1215.0,127,2597.0
7,1220.0,125,2559.0
7,1225.0,116,2601.0
7,1230.0,121,2642.0
7,1235.0,123,2763.0
7,1240.0,133,2927.0
7,1245.0,167,3200.0
7,1250.0,155,3024.0
7,1255.0,132,2951.0
8,1260.0,128,3225.0
10,1265.0,138,3581.0
10,1270.0,125,3580.0
10,1275.0,111,3346.0
10,1280.0,128,3159.0
10,1285.0,128,3236.0
10,1290.0,135,3175.0
10,1295.0,133,2902.0
10,1300.0,108,2906.0
10,1305.0,95,2725.0
10,1310.0,103,2464.0
10,1315.0,115,2500.0
10,1320.0,135,2580.0
10,1325.0,138,2628.0
10,1330.0,134,2493.0
10,1335.0,139,2628.0
10,1340.0,118,2791.0
10,1345.0,138,3019.0
10,1350.0,147,3307.0
10,1355.0,140,3219.0
10,1360.0,128,3158.0
10,1365.0,108,3164.0
10,1370.0,104,3000.0
10,1375.0,115,2905.0
10,1380.0,119,3018.0
10,1385.0,120,3120.0
10,1390.0,117,3127.0
10,1395.0,128,2932.0
10,1400.0,115,2916.0
10,1405.0,116,3169.0
10,1410.0,140,3388.0
10,1415.0,149,3634.0
10,1420.0,141,3930.0
10,1425.0,174,4285.0
10,1430.0,163,4524.0
10,1435.0,140,4597.0
10,1440.0,149,4795.0
10,1445.0,141,4932.0
10,1450.0,142,4681.0
10,1455.0,144,4127.0
12,1460.0,140,3964.0
12,1465.0,123,4196.0
12,1470.0,119,4178.0
12,1475.0,131,3862.0
12,1480.0,115,3367.0
12,1485.0,115,3069.0
12,1490.0,117,2978.0
12,1495.0,135,2980.0
12,1500.0,141,3175.0
12,1505.0,127,3094.0
12,1510.0,128,2902.0
12,1515.0,137,2992.0
12,1520.0,143,3264.0
12,1525.0,156,3553.0
12,1530.0,138,3648.0
12,1535.0,142,3487.0
12,1540.0,143,3663.0
12,1545.0,139,3898.0
12,1550.0,153,4315.0
12,1555.0,180,4841.0
12,1560.0,189,5189.0
12,1565.0,166,5572.0
12,1570.0,151,5682.0
12,1575.0,161,6046.0
12,1580.0,181,6811.0
12,1585.0,219,7688.0
12,1590.0,233,8116.0
12,1595.0,202,7934.0
12,1600.0,191,7163.0
12,1605.0,189,7076.0
12,1610.0,170,7228.0
12,1615.0,172,6949.0
13,1620.0,168,6467.0
15,1625.0,154,6138.0
17,1630.0,139,5554.0
18,1635.0,153,5328.0
18,1640.0,166,5237.0
18,1645.0,178,5333.0
18,1650.0,174,5253.0
18,1655.0,159,5409.0
18,1660.0,194,5619.0
18,1665.0,187,6268.0
18,1670.0,188,6721.0
18,1675.0,189,7157.0
18,1680.0,198,7395.0
18,1685.0,189,6853.0
18,1690.0,163,5893.0
18,1695.0,161,5408.0
18,1700.0,156,5028.0
18,1705.0,153,4681.0
18,1710.0,148,3890.0
18,1715.0,157,3839.0
19,1720.0,160,3917.0
19,1725.0,175,3916.0
19,1730.0,173,4050.0
19,1735.0,191,4348.0
19,1740.0,221,4655.0
19,1745.0,211,4858.0
19,1750.0,221,4816.0
19,1755.0,219,4921.0
19,1760.0,203,5377.0
19,1765.0,188,5864.0
19,1770.0,210,6381.0
19,1775.0,230,6749.0
19,1780.0,222,6994.0
19,1785.0,236,7480.0
19,1790.0,262,8324.0
19,1795.0,265,8958.0
19,1800.0,236,8981.0
19,1805.0,207,8578.0
19,1810.0,192,8101.0
19,1815.0,176,7377.0
19,1820.0,174,6818.0
19,1825.0,170,6509.0
19,1830.0,169,6389.0
19,1835.0,199,6507.0
19,1840.0,225,6714.0
19,1845.0,215,6797.0
20,1850.0,197,6269.0
22,1855.0,174,5382.0
24,1860.0,157,4608.0
26,1865.0,159,4301.0
26,1870.0,155,4082.0
26,1875.0,134,3865.0
26,1880.0,153,3884.0
26,1885.0,182,4181.0
26,1890.0,200,4442.0
26,1895.0,190,4776.0
26,1900.0,186,4994.0
26,1905.0,194,5349.0
26,1910.0,177,5035.0
26,1915.0,137,4257.0
26,1920.0,133,3738.0
26,1925.0,144,3529.0
26,1930.0,169,3461.0
26,1935.0,196,3910.0
26,1940.0,205,4355.0
26,1945.0,190,4469.0
26,1950.0,152,4360.0
26,1955.0,110,4014.0
26,1960.0,118,3703.0
26,1965.0,138,3831.0
26,1970.0,156,3986.0
26,1975.0,175,4169.0
26,1980.0,187,4591.0
26,1985.0,199,4974.0
26,1990.0,202,5102.0
26,1995.0,181,5211.0
26,2000.0,156,5418.0
26,2005.0,157,5248.0
26,2010.0,174,4815.0
26,2015.0,174,4937.0
26,2020.0,180,4973.0
26,2025.0,165,5121.0
26,2030.0,160,5090.0
26,2035.0,161,4981.0
26,2040.0,175,5021.0
26,2045.0,178,5273.0
26,2050.0,175,5346.0
26,2055.0,173,5284.0
27,2060.0,188,5082.0
29,2065.0,191,4892.0
29,2070.0,161,4621.0
29,2075.0,145,4346.0
29,2080.0,164,4582.0
29,2085.0,166,4697.0
29,2090.0,149,4651.0
29,2095.0,132,4179.0
29,2100.0,147,3787.0
29,2105.0,140,3495.0
29,2110.0,141,3338.0
29,2115.0,147,3169.0
29,2120.0,125,3036.0
29,2125.0,114,2761.0
29,2130.0,118,2601.0
29,2135.0,136,2595.0
29,2140.0,146,2689.0
29,2145.0,110,2475.0
