buffer_size,step_time,total_stopped,total_wait_time
0,305.0,59,5402.0
0,310.0,113,4592.0
0,315.0,126,3072.0
0,320.0,133,3181.0
0,325.0,143,3875.0
0,330.0,154,4622.0
0,335.0,161,5410.0
0,340.0,70,3249.0
0,345.0,82,1714.0
0,350.0,105,1004.0
0,355.0,118,1460.0
0,360.0,124,2044.0
0,365.0,129,2680.0
0,370.0,139,3354.0
0,375.0,71,2878.0
0,380.0,74,1548.0
0,385.0,128,951.0
0,390.0,136,1456.0
0,395.0,143,2146.0
0,400.0,158,2904.0
0,405.0,168,3728.0
0,410.0,148,3534.0
0,415.0,66,3013.0
0,420.0,91,1390.0
0,425.0,106,1124.0
0,430.0,117,1542.0
0,435.0,127,2124.0
0,440.0,138,2788.0
0,445.0,143,3495.0
0,450.0,77,2293.0
0,455.0,97,1400.0
0,460.0,143,1232.0
0,465.0,156,1796.0
0,470.0,163,2584.0
0,475.0,167,3409.0
0,480.0,174,4264.0
0,485.0,122,3983.0
0,490.0,74,2586.0
0,495.0,117,1477.0
0,500.0,133,1377.0
0,505.0,143,1989.0
0,510.0,149,2717.0
0,515.0,157,3487.0
0,520.0,161,4289.0
0,525.0,72,2760.0
0,530.0,97,1627.0
0,535.0,125,1108.0
0,540.0,133,1670.0
0,545.0,142,2353.0
0,550.0,151,3088.0
0,555.0,157,3855.0
0,560.0,89,3461.0
0,565.0,76,2036.0
0,570.0,123,1007.0
0,575.0,135,1437.0
0,580.0,147,2120.0
0,585.0,150,2861.0
0,590.0,157,3633.0
0,595.0,137,3369.0
0,600.0,69,2642.0
0,605.0,112,1368.0
0,610.0,131,1293.0
0,615.0,137,1869.0
0,620.0,147,2531.0
0,625.0,155,3288.0
0,630.0,164,4087.0
0,635.0,80,2779.0
0,640.0,95,1534.0
0,645.0,131,1163.0
0,650.0,138,1656.0
0,655.0,144,2319.0
0,660.0,150,3051.0
0,665.0,155,3814.0
0,670.0,98,3427.0
0,675.0,61,2150.0
0,680.0,121,1125.0
0,685.0,142,1354.0
0,690.0,145,2068.0
0,695.0,157,2831.0
0,700.0,167,3643.0
0,705.0,171,4488.0
0,710.0,58,2967.0
0,715.0,73,1581.0
0,720.0,97,966.0
0,725.0,106,1319.0
0,730.0,113,1841.0
0,735.0,121,2429.0
0,740.0,128,3051.0
0,745.0,67,2646.0
0,750.0,68,1492.0
0,755.0,110,852.0
0,760.0,122,1300.0
0,765.0,128,1897.0
0,770.0,138,2561.0
0,775.0,146,3275.0
0,780.0,124,2959.0
0,785.0,62,2305.0
0,790.0,102,1212.0
0,795.0,117,1150.0
0,800.0,126,1682.0
0,805.0,135,2316.0
0,810.0,142,3014.0
0,815.0,149,3750.0
0,820.0,68,2425.0
0,825.0,81,1328.0
0,830.0,118,975.0
0,835.0,126,1482.0
0,840.0,136,2146.0
0,845.0,143,2847.0
0,850.0,150,3589.0
0,855.0,100,3196.0
0,860.0,59,1956.0
0,865.0,102,1116.0
0,870.0,121,1172.0
0,875.0,130,1804.0
0,880.0,135,2469.0
0,885.0,149,3186.0
0,890.0,160,3964.0
0,895.0,81,2515.0
0,900.0,91,1504.0
0,905.0,120,1159.0
0,910.0,122,1626.0
0,915.0,127,2252.0
0,920.0,132,2901.0
0,925.0,141,3585.0
0,930.0,70,3075.0
0,935.0,71,1677.0
0,940.0,114,876.0
0,945.0,123,1374.0
0,950.0,133,1969.0
0,955.0,144,2665.0
0,960.0,147,3396.0
0,965.0,122,3099.0
0,970.0,61,2503.0
0,975.0,92,1179.0
0,980.0,121,1083.0
0,985.0,132,1688.0
0,990.0,138,2367.0
0,995.0,151,3091.0
0,1000.0,156,3866.0
0,1005.0,78,2616.0
0,1010.0,89,1533.0
0,1015.0,118,1204.0
0,1020.0,126,1511.0
0,1025.0,138,2105.0
0,1030.0,149,2828.0
0,1035.0,157,3592.0
0,1040.0,106,3265.0
0,1045.0,77,2112.0
0,1050.0,131,1351.0
0,1055.0,148,1488.0
0,1060.0,153,2176.0
0,1065.0,158,2954.0
0,1070.0,168,3777.0
0,1075.0,177,4644.0
0,1080.0,76,3092.0
0,1085.0,91,1711.0
0,1090.0,125,1120.0
0,1095.0,132,1645.0
0,1100.0,136,2294.0
0,1105.0,144,2998.0
0,1110.0,155,3752.0
0,1115.0,89,3370.0
0,1120.0,70,2051.0
0,1125.0,119,989.0
0,1130.0,127,1376.0
0,1135.0,139,2005.0
0,1140.0,146,2723.0
0,1145.0,154,3472.0
0,1150.0,129,3174.0
0,1155.0,56,2655.0
0,1160.0,103,1250.0
0,1165.0,125,1147.0
0,1170.0,136,1782.0
0,1175.0,143,2480.0
0,1180.0,147,3207.0
0,1185.0,158,3974.0
0,1190.0,77,2763.0
0,1195.0,80,1500.0
0,1200.0,118,1004.0
0,1205.0,127,1447.0
0,1210.0,136,2092.0
0,1215.0,142,2792.0
0,1220.0,148,3516.0
0,1225.0,98,3149.0
0,1230.0,64,1862.0
0,1235.0,115,1168.0
0,1240.0,133,1289.0
0,1245.0,136,1955.0
0,1250.0,143,2656.0
0,1255.0,152,3399.0
0,1260.0,159,4183.0
0,1265.0,65,2685.0
0,1270.0,84,1575.0
0,1275.0,111,1060.0
0,1280.0,117,1524.0
0,1285.0,125,2068.0
0,1290.0,131,2695.0
0,1295.0,140,3378.0
0,1300.0,69,2925.0
0,1305.0,69,1627.0
0,1310.0,128,863.0
0,1315.0,135,1433.0
0,1320.0,139,2116.0
0,1325.0,150,2842.0
0,1330.0,157,3613.0
0,1335.0,133,3324.0
0,1340.0,62,2732.0
0,1345.0,95,1309.0
0,1350.0,113,1106.0
0,1355.0,122,1631.0
0,1360.0,129,2258.0
0,1365.0,140,2939.0
0,1370.0,149,3661.0
0,1375.0,67,2291.0
0,1380.0,72,1262.0
0,1385.0,108,924.0
0,1390.0,119,1335.0
0,1395.0,126,1947.0
0,1400.0,136,2607.0
0,1405.0,141,3303.0
0,1410.0,95,2994.0
0,1415.0,63,1857.0
0,1420.0,99,1153.0
0,1425.0,114,1159.0
0,1430.0,119,1661.0
0,1435.0,127,2275.0
0,1440.0,133,2927.0
0,1445.0,142,3626.0
0,1450.0,61,2173.0
0,1455.0,89,1256.0
0,1460.0,126,1017.0
0,1465.0,134,1641.0
0,1470.0,143,2335.0
0,1475.0,150,3074.0
0,1480.0,156,3840.0
0,1485.0,81,3428.0
0,1490.0,67,1978.0
0,1495.0,105,890.0
0,1500.0,117,1246.0
0,1505.0,127,1855.0
0,1510.0,135,2515.0
0,1515.0,142,3210.0
0,1520.0,121,2872.0
0,1525.0,67,2295.0
0,1530.0,109,1181.0
0,1535.0,129,1256.0
0,1540.0,137,1860.0
0,1545.0,147,2563.0
0,1550.0,154,3320.0
0,1555.0,162,4111.0
0,1560.0,81,2785.0
0,1565.0,85,1577.0
0,1570.0,114,1077.0
0,1575.0,122,1470.0
0,1580.0,131,2080.0
0,1585.0,138,2758.0
0,1590.0,144,3468.0
0,1595.0,94,3073.0
0,1600.0,62,1864.0
0,1605.0,116,1177.0
0,1610.0,126,1305.0
0,1615.0,134,1924.0
0,1620.0,143,2619.0
0,1625.0,151,3353.0
0,1630.0,159,4130.0
0,1635.0,52,2553.0
0,1640.0,84,1393.0
0,1645.0,116,951.0
0,1650.0,124,1477.0
0,1655.0,131,2101.0
0,1660.0,141,2784.0
0,1665.0,148,3514.0
0,1670.0,81,3102.0
0,1675.0,70,1729.0
0,1680.0,118,978.0
0,1685.0,124,1370.0
0,1690.0,133,1955.0
0,1695.0,146,2662.0
0,1700.0,155,3418.0
0,1705.0,128,3135.0
0,1710.0,62,2622.0
0,1715.0,108,1319.0
0,1720.0,127,1256.0
0,1725.0,132,1786.0
0,1730.0,136,2440.0
0,1735.0,144,3146.0
0,1740.0,149,3876.0
0,1745.0,67,2536.0
0,1750.0,95,1364.0
0,1755.0,140,1064.0
0,1760.0,147,1707.0
0,1765.0,157,2470.0
0,1770.0,167,3283.0
0,1775.0,177,4147.0
0,1780.0,123,3884.0
0,1785.0,65,2377.0
0,1790.0,101,1329.0
0,1795.0,115,1186.0
0,1800.0,124,1711.0
0,1805.0,131,2348.0
0,1810.0,136,3021.0
0,1815.0,142,3725.0
0,1820.0,64,2235.0
0,1825.0,94,1372.0
0,1830.0,132,1152.0
0,1835.0,140,1706.0
0,1840.0,147,2407.0
0,1845.0,151,3155.0
0,1850.0,158,3924.0
0,1855.0,83,3545.0
0,1860.0,66,1930.0
0,1865.0,119,792.0
0,1870.0,128,1343.0
0,1875.0,134,2004.0
0,1880.0,139,2688.0
0,1885.0,149,3417.0
0,1890.0,124,3082.0
0,1895.0,55,2513.0
0,1900.0,103,1095.0
0,1905.0,120,1093.0
0,1910.0,124,1679.0
0,1915.0,135,2330.0
0,1920.0,145,3030.0
0,1925.0,155,3784.0
0,1930.0,66,2502.0
0,1935.0,88,1256.0
0,1940.0,117,1018.0
0,1945.0,127,1476.0
0,1950.0,131,2107.0
0,1955.0,139,2788.0
0,1960.0,146,3497.0
0,1965.0,90,3081.0
0,1970.0,62,1761.0
0,1975.0,103,1066.0
0,1980.0,122,1210.0
0,1985.0,128,1798.0
0,1990.0,133,2438.0
0,1995.0,149,3146.0
0,2000.0,158,3920.0
0,2005.0,61,2377.0
0,2010.0,83,1374.0
0,2015.0,120,1004.0
0,2020.0,125,1524.0
0,2025.0,130,2166.0
0,2030.0,137,2840.0
0,2035.0,144,3545.0
0,2040.0,80,3110.0
0,2045.0,63,1823.0
0,2050.0,119,841.0
0,2055.0,126,1301.0
0,2060.0,134,1956.0
0,2065.0,140,2637.0
0,2070.0,153,3377.0
0,2075.0,126,3106.0
0,2080.0,49,2496.0
0,2085.0,83,1071.0
0,2090.0,107,981.0
0,2095.0,115,1507.0
0,2100.0,124,2106.0
0,2105.0,130,2743.0
0,2110.0,139,3421.0
0,2115.0,61,2114.0
0,2120.0,82,1119.0
0,2125.0,122,1020.0
0,2130.0,130,1525.0
0,2135.0,136,2150.0
0,2140.0,144,2854.0
0,2145.0,150,3587.0
0,2150.0,98,3174.0
0,2155.0,65,1991.0
0,2160.0,103,1161.0
0,2165.0,121,1184.0
0,2170.0,132,1801.0
0,2175.0,141,2492.0
0,2180.0,149,3219.0
0,2185.0,153,3976.0
0,2190.0,65,2396.0
0,2195.0,94,1425.0
0,2200.0,120,1129.0
0,2205.0,124,1597.0
0,2210.0,131,2233.0
0,2215.0,136,2899.0
0,2220.0,143,3601.0
0,2225.0,75,3180.0
0,2230.0,66,1603.0
0,2235.0,120,800.0
0,2240.0,134,1365.0
0,2245.0,143,2059.0
0,2250.0,153,2802.0
0,2255.0,158,3582.0
0,2260.0,134,3298.0
0,2265.0,60,2544.0
0,2270.0,97,1311.0
0,2275.0,123,1225.0
0,2280.0,135,1732.0
0,2285.0,145,2421.0
0,2290.0,156,3180.0
0,2295.0,164,3987.0
0,2300.0,81,2809.0
0,2305.0,91,1563.0
0,2310.0,128,1194.0
