buffer_size,step_time,total_stopped,total_wait_time
0,305.0,143,5704.0
0,310.0,151,5883.0
0,315.0,106,5915.0
0,320.0,102,5853.0
0,325.0,94,5406.0
0,330.0,65,5295.0
0,335.0,75,5114.0
0,340.0,86,5376.0
0,345.0,76,5277.0
0,350.0,63,5072.0
0,355.0,58,4876.0
0,360.0,79,4579.0
0,365.0,91,4448.0
0,370.0,95,4579.0
0,375.0,82,4482.0
0,380.0,82,4789.0
0,385.0,74,4967.0
0,390.0,85,5180.0
0,395.0,100,5207.0
0,400.0,90,5023.0
0,405.0,67,5256.0
0,410.0,87,5163.0
0,415.0,84,4973.0
0,420.0,102,5027.0
0,425.0,80,5032.0
0,430.0,61,5077.0
0,435.0,69,5045.0
0,440.0,111,5063.0
0,445.0,134,5218.0
0,450.0,127,5089.0
0,455.0,113,5182.0
0,460.0,128,5518.0
0,465.0,116,5938.0
0,470.0,110,6212.0
0,475.0,125,6641.0
0,480.0,138,6923.0
0,485.0,122,7071.0
0,490.0,89,6731.0
0,495.0,98,6166.0
0,500.0,96,5744.0
0,505.0,83,5799.0
0,510.0,77,6198.0
0,515.0,86,6345.0
0,520.0,93,6152.0
0,525.0,124,6190.0
0,530.0,124,6628.0
0,535.0,106,6852.0
0,540.0,98,6303.0
0,545.0,112,5824.0
0,550.0,115,5942.0
0,555.0,102,6089.0
0,560.0,91,5954.0
0,565.0,102,5799.0
0,570.0,112,5869.0
0,575.0,85,5738.0
0,580.0,76,5200.0
0,585.0,91,5339.0
0,590.0,120,5533.0
0,595.0,113,5708.0
0,600.0,90,6166.0
0,605.0,109,6247.0
0,610.0,125,6134.0
0,615.0,109,5986.0
0,620.0,119,6199.0
0,625.0,107,6183.0
0,630.0,110,5753.0
0,635.0,121,5748.0
0,640.0,118,5697.0
0,645.0,104,5852.0
0,650.0,102,5785.0
0,655.0,122,5704.0
0,660.0,107,5737.0
0,665.0,90,5636.0
0,670.0,84,5759.0
0,675.0,104,5919.0
0,680.0,124,5959.0
0,685.0,132,6141.0
0,690.0,115,6315.0
0,695.0,80,6520.0
0,700.0,102,6202.0
0,705.0,100,6079.0
0,710.0,106,5586.0
0,715.0,121,5381.0
0,720.0,111,5675.0
0,725.0,114,6165.0
0,730.0,85,6117.0
0,735.0,65,5735.0
0,740.0,84,5511.0
0,745.0,109,5502.0
0,750.0,118,5898.0
0,755.0,116,6156.0
0,760.0,99,6270.0
0,765.0,96,5945.0
0,770.0,85,5867.0
0,775.0,78,6077.0
0,780.0,109,6416.0
0,785.0,110,6737.0
0,790.0,90,6665.0
0,795.0,84,6730.0
0,800.0,98,6582.0
0,805.0,97,6124.0
0,810.0,104,5341.0
0,815.0,90,5262.0
0,820.0,89,5423.0
0,825.0,96,5482.0
0,830.0,102,5484.0
0,835.0,109,5407.0
0,840.0,99,5252.0
0,845.0,101,5218.0
0,850.0,106,5467.0
0,855.0,95,5796.0
0,860.0,114,5994.0
0,865.0,106,5855.0
0,870.0,95,5448.0
0,875.0,109,5368.0
0,880.0,120,5615.0
0,885.0,123,5879.0
0,890.0,102,5954.0
0,895.0,113,6090.0
0,900.0,110,6206.0
0,905.0,111,6302.0
0,910.0,91,6364.0
0,915.0,88,6412.0
0,920.0,104,6334.0
0,925.0,108,5999.0
0,930.0,115,5892.0
0,935.0,86,5942.0
0,940.0,89,6128.0
0,945.0,108,6510.0
0,950.0,121,6748.0
0,955.0,109,6666.0
0,960.0,113,6521.0
0,965.0,110,6377.0
0,970.0,88,6665.0
0,975.0,111,7182.0
0,980.0,100,7080.0
0,985.0,90,6671.0
0,990.0,140,6499.0
0,995.0,155,7071.0
0,1000.0,136,7703.0
0,1005.0,102,7635.0
0,1010.0,91,7074.0
0,1015.0,80,6835.0
0,1020.0,88,7061.0
0,1025.0,115,7555.0
0,1030.0,140,8076.0
0,1035.0,155,8480.0
0,1040.0,147,8682.0
0,1045.0,141,8938.0
0,1050.0,139,8874.0
0,1055.0,158,9180.0
