buffer_size,step_time,total_stopped,total_wait_time
0,305.0,79,5280.0
0,310.0,120,4970.0
0,315.0,145,3423.0
0,320.0,157,3529.0
0,325.0,161,4328.0
0,330.0,168,5155.0
0,335.0,176,6022.0
0,340.0,69,3840.0
0,345.0,108,2109.0
0,350.0,137,1354.0
0,355.0,140,1866.0
0,360.0,147,2514.0
0,365.0,155,3211.0
0,370.0,163,4010.0
0,375.0,96,3644.0
0,380.0,81,2211.0
0,385.0,129,1053.0
0,390.0,140,1514.0
0,395.0,147,2205.0
0,400.0,157,2965.0
0,405.0,167,3781.0
0,410.0,143,3527.0
0,415.0,59,2929.0
0,420.0,106,1312.0
0,425.0,126,1186.0
0,430.0,137,1777.0
0,435.0,142,2460.0
0,440.0,149,3188.0
0,445.0,157,3962.0
0,450.0,79,2751.0
0,455.0,92,1505.0
0,460.0,139,1139.0
0,465.0,147,1675.0
0,470.0,159,2436.0
0,475.0,167,3263.0
0,480.0,172,4112.0
0,485.0,120,3825.0
0,490.0,68,2345.0
0,495.0,109,1283.0
0,500.0,124,1283.0
0,505.0,134,1858.0
0,510.0,139,2521.0
0,515.0,145,3232.0
0,520.0,156,3997.0
0,525.0,75,2511.0
0,530.0,103,1557.0
0,535.0,132,1183.0
0,540.0,137,1781.0
0,545.0,147,2452.0
0,550.0,157,3200.0
0,555.0,166,4007.0
0,560.0,92,3639.0
0,565.0,83,2187.0
0,570.0,125,1061.0
0,575.0,140,1506.0
0,580.0,150,2180.0
0,585.0,159,2956.0
0,590.0,165,3768.0
0,595.0,140,3507.0
0,600.0,71,2855.0
0,605.0,107,1460.0
0,610.0,128,1323.0
0,615.0,133,1843.0
0,620.0,146,2499.0
0,625.0,154,3247.0
0,630.0,165,4053.0
0,635.0,77,2711.0
0,640.0,84,1565.0
0,645.0,124,1050.0
0,650.0,133,1531.0
0,655.0,146,2233.0
0,660.0,153,2980.0
0,665.0,160,3771.0
0,670.0,112,3456.0
0,675.0,66,2204.0
0,680.0,106,1252.0
0,685.0,120,1232.0
0,690.0,128,1828.0
0,695.0,135,2489.0
0,700.0,145,3196.0
0,705.0,160,3959.0
0,710.0,67,2495.0
0,715.0,100,1502.0
0,720.0,129,1157.0
0,725.0,141,1736.0
0,730.0,147,2436.0
0,735.0,149,3179.0
0,740.0,154,3937.0
0,745.0,82,3533.0
0,750.0,64,1881.0
0,755.0,114,857.0
0,760.0,128,1325.0
0,765.0,138,1986.0
0,770.0,144,2699.0
0,775.0,153,3444.0
0,780.0,131,3143.0
0,785.0,63,2405.0
0,790.0,91,1148.0
0,795.0,116,1050.0
0,800.0,121,1579.0
0,805.0,132,2215.0
0,810.0,139,2893.0
0,815.0,146,3611.0
0,820.0,69,2401.0
0,825.0,87,1424.0
0,830.0,127,1089.0
0,835.0,135,1570.0
0,840.0,143,2265.0
0,845.0,155,3021.0
0,850.0,166,3829.0
0,855.0,113,3527.0
0,860.0,68,2212.0
0,865.0,119,1316.0
0,870.0,133,1385.0
0,875.0,141,1970.0
0,880.0,153,2709.0
0,885.0,163,3504.0
0,890.0,173,4351.0
0,895.0,72,2802.0
0,900.0,87,1638.0
0,905.0,113,1069.0
0,910.0,116,1479.0
0,915.0,123,2054.0
0,920.0,131,2695.0
0,925.0,140,3380.0
0,930.0,74,2925.0
0,935.0,68,1694.0
0,940.0,119,876.0
0,945.0,126,1353.0
0,950.0,138,2011.0
0,955.0,148,2728.0
0,960.0,152,3477.0
0,965.0,126,3198.0
0,970.0,51,2643.0
0,975.0,90,1121.0
0,980.0,116,1063.0
0,985.0,122,1608.0
0,990.0,126,2221.0
0,995.0,132,2869.0
0,1000.0,142,3556.0
0,1005.0,61,2228.0
0,1010.0,81,1159.0
0,1015.0,123,963.0
0,1020.0,129,1472.0
0,1025.0,136,2136.0
0,1030.0,146,2850.0
0,1035.0,156,3609.0
0,1040.0,105,3281.0
0,1045.0,67,1915.0
0,1050.0,109,1211.0
0,1055.0,124,1262.0
0,1060.0,130,1864.0
0,1065.0,142,2547.0
0,1070.0,151,3287.0
0,1075.0,157,4059.0
0,1080.0,67,2527.0
0,1085.0,96,1417.0
0,1090.0,128,1143.0
0,1095.0,135,1715.0
0,1100.0,141,2407.0
0,1105.0,150,3133.0
0,1110.0,156,3903.0
0,1115.0,85,3495.0
0,1120.0,67,1967.0
0,1125.0,109,896.0
0,1130.0,116,1284.0
0,1135.0,124,1863.0
0,1140.0,129,2485.0
0,1145.0,136,3146.0
0,1150.0,109,2766.0
0,1155.0,57,2248.0
0,1160.0,106,1128.0
0,1165.0,134,1190.0
0,1170.0,143,1868.0
0,1175.0,150,2601.0
0,1180.0,161,3381.0
0,1185.0,170,4213.0
0,1190.0,85,3087.0
0,1195.0,86,1723.0
0,1200.0,114,1132.0
0,1205.0,120,1465.0
0,1210.0,126,2015.0
0,1215.0,130,2658.0
0,1220.0,136,3320.0
0,1225.0,86,2864.0
0,1230.0,65,1618.0
0,1235.0,124,1065.0
0,1240.0,140,1385.0
0,1245.0,146,2089.0
0,1250.0,155,2847.0
0,1255.0,163,3649.0
0,1260.0,168,4483.0
0,1265.0,61,2954.0
0,1270.0,80,1570.0
0,1275.0,106,906.0
0,1280.0,111,1377.0
0,1285.0,117,1948.0
0,1290.0,125,2560.0
0,1295.0,137,3227.0
0,1300.0,71,2790.0
0,1305.0,72,1575.0
0,1310.0,120,899.0
0,1315.0,126,1381.0
0,1320.0,135,2037.0
0,1325.0,141,2735.0
0,1330.0,145,3454.0
0,1335.0,119,3095.0
0,1340.0,46,2293.0
0,1345.0,102,1154.0
0,1350.0,118,1099.0
0,1355.0,124,1662.0
0,1360.0,135,2317.0
0,1365.0,141,3006.0
0,1370.0,152,3749.0
