buffer_size,step_time,total_stopped,total_wait_time
0,305.0,64,4131.0
0,310.0,106,3686.0
0,315.0,120,2471.0
0,320.0,129,2647.0
0,325.0,136,3313.0
0,330.0,144,4016.0
0,335.0,153,4763.0
0,340.0,55,2635.0
0,345.0,78,1260.0
0,350.0,109,902.0
0,355.0,119,1436.0
0,360.0,126,2053.0
0,365.0,137,2728.0
0,370.0,143,3427.0
0,375.0,71,3024.0
0,380.0,71,1758.0
0,385.0,108,876.0
0,390.0,120,1307.0
0,395.0,128,1893.0
0,400.0,135,2550.0
0,405.0,145,3258.0
0,410.0,124,2935.0
0,415.0,63,2328.0
0,420.0,99,1135.0
0,425.0,123,1207.0
0,430.0,133,1769.0
0,435.0,141,2413.0
0,440.0,147,3134.0
0,445.0,159,3902.0
0,450.0,82,2664.0
0,455.0,84,1521.0
0,460.0,118,1070.0
0,465.0,128,1490.0
0,470.0,140,2139.0
0,475.0,145,2853.0
0,480.0,153,3606.0
0,485.0,100,3214.0
0,490.0,83,2040.0
0,495.0,120,1418.0
0,500.0,136,1440.0
0,505.0,142,2065.0
0,510.0,149,2785.0
0,515.0,159,3561.0
0,520.0,166,4375.0
0,525.0,72,2862.0
0,530.0,99,1683.0
0,535.0,131,1272.0
0,540.0,139,1794.0
0,545.0,144,2430.0
0,550.0,152,3159.0
0,555.0,156,3929.0
0,560.0,82,3536.0
0,565.0,76,1903.0
0,570.0,116,885.0
0,575.0,123,1341.0
0,580.0,131,1972.0
0,585.0,138,2649.0
0,590.0,145,3363.0
0,595.0,123,3055.0
0,600.0,60,2469.0
0,605.0,97,1081.0
0,610.0,123,1111.0
0,615.0,131,1693.0
0,620.0,136,2352.0
0,625.0,141,3047.0
0,630.0,148,3777.0
0,635.0,70,2562.0
0,640.0,91,1347.0
0,645.0,126,1067.0
0,650.0,132,1577.0
0,655.0,142,2242.0
0,660.0,157,3003.0
0,665.0,164,3804.0
0,670.0,113,3483.0
0,675.0,77,2170.0
0,680.0,114,1394.0
