buffer_size,step_time,total_stopped,total_wait_time
0,305.0,61,5220.0
0,310.0,114,4661.0
0,315.0,134,3127.0
0,320.0,143,3288.0
0,325.0,151,4026.0
0,330.0,160,4803.0
0,335.0,167,5627.0
0,340.0,62,3461.0
0,345.0,86,1793.0
0,350.0,124,1001.0
0,355.0,132,1560.0
0,360.0,138,2238.0
0,365.0,144,2950.0
0,370.0,150,3686.0
0,375.0,88,3296.0
0,380.0,74,1996.0
0,385.0,116,910.0
0,390.0,127,1366.0
0,395.0,134,1999.0
0,400.0,146,2714.0
0,405.0,153,3466.0
0,410.0,129,3141.0
0,415.0,63,2650.0
0,420.0,105,1268.0
0,425.0,129,1237.0
0,430.0,133,1809.0
0,435.0,144,2485.0
0,440.0,155,3235.0
0,445.0,164,4041.0
0,450.0,75,2931.0
0,455.0,84,1631.0
0,460.0,121,1039.0
0,465.0,129,1492.0
0,470.0,141,2148.0
0,475.0,146,2869.0
0,480.0,151,3611.0
0,485.0,101,3250.0
0,490.0,64,1939.0
0,495.0,126,1183.0
0,500.0,137,1377.0
0,505.0,146,2064.0
0,510.0,151,2806.0
0,515.0,163,3598.0
0,520.0,172,4439.0
0,525.0,69,2893.0
0,530.0,89,1676.0
0,535.0,123,1121.0
0,540.0,131,1623.0
0,545.0,140,2311.0
0,550.0,144,3022.0
0,555.0,147,3752.0
0,560.0,78,3324.0
0,565.0,85,1832.0
0,570.0,132,1028.0
0,575.0,141,1540.0
0,580.0,146,2260.0
0,585.0,152,3013.0
0,590.0,161,3797.0
0,595.0,138,3517.0
0,600.0,46,2659.0
0,605.0,96,1240.0
0,610.0,116,1032.0
0,615.0,122,1610.0
0,620.0,130,2243.0
0,625.0,138,2915.0
0,630.0,142,3612.0
0,635.0,46,2269.0
0,640.0,65,1068.0
0,645.0,106,783.0
0,650.0,110,1260.0
0,655.0,118,1836.0
0,660.0,128,2457.0
0,665.0,137,3122.0
0,670.0,91,2774.0
0,675.0,66,1666.0
0,680.0,104,1191.0
0,685.0,113,1251.0
0,690.0,119,1732.0
0,695.0,128,2349.0
0,700.0,135,3009.0
0,705.0,146,3719.0
0,710.0,59,2116.0
0,715.0,92,1181.0
0,720.0,126,1085.0
0,725.0,131,1630.0
0,730.0,139,2310.0
0,735.0,147,3026.0
0,740.0,162,3806.0
0,745.0,91,3521.0
0,750.0,75,2002.0
0,755.0,111,971.0
0,760.0,124,1366.0
0,765.0,132,1928.0
0,770.0,136,2600.0
0,775.0,142,3299.0
0,780.0,117,2940.0
0,785.0,46,2254.0
0,790.0,98,1025.0
0,795.0,122,1082.0
0,800.0,136,1703.0
0,805.0,143,2404.0
0,810.0,151,3141.0
0,815.0,156,3906.0
0,820.0,79,2840.0
0,825.0,82,1607.0
0,830.0,110,1121.0
0,835.0,119,1447.0
0,840.0,128,2020.0
0,845.0,137,2676.0
0,850.0,146,3388.0
0,855.0,100,2998.0
0,860.0,70,1729.0
0,865.0,117,1111.0
0,870.0,137,1353.0
0,875.0,144,2033.0
0,880.0,149,2770.0
0,885.0,158,3540.0
0,890.0,165,4349.0
0,895.0,69,2817.0
0,900.0,102,1658.0
0,905.0,130,1137.0
0,910.0,139,1733.0
0,915.0,147,2431.0
0,920.0,160,3201.0
0,925.0,164,4012.0
0,930.0,87,3622.0
0,935.0,67,2120.0
0,940.0,114,915.0
0,945.0,126,1350.0
0,950.0,134,1942.0
0,955.0,141,2623.0
0,960.0,147,3345.0
