buffer_size,step_time,total_stopped,total_wait_time
0,305.0,84,5844.0
0,310.0,115,5255.0
0,315.0,139,3627.0
0,320.0,148,3606.0
0,325.0,157,4369.0
0,330.0,162,5172.0
0,335.0,174,6012.0
0,340.0,72,3737.0
0,345.0,92,1992.0
0,350.0,128,1082.0
0,355.0,138,1667.0
0,360.0,144,2376.0
0,365.0,154,3123.0
0,370.0,162,3915.0
0,375.0,100,3550.0
0,380.0,85,2162.0
0,385.0,132,1073.0
0,390.0,141,1542.0
0,395.0,149,2220.0
0,400.0,157,2990.0
0,405.0,168,3799.0
0,410.0,143,3544.0
0,415.0,70,2839.0
0,420.0,113,1394.0
0,425.0,139,1305.0
0,430.0,147,1952.0
0,435.0,156,2693.0
0,440.0,161,3488.0
0,445.0,168,4317.0
0,450.0,84,3084.0
0,455.0,86,1696.0
0,460.0,126,1055.0
0,465.0,137,1582.0
0,470.0,145,2283.0
0,475.0,150,3024.0
0,480.0,160,3809.0
0,485.0,107,3471.0
0,490.0,70,2011.0
0,495.0,116,1167.0
0,500.0,130,1289.0
0,505.0,137,1939.0
0,510.0,145,2651.0
0,515.0,149,3389.0
0,520.0,157,4159.0
0,525.0,60,2525.0
0,530.0,97,1375.0
0,535.0,129,1058.0
0,540.0,139,1673.0
0,545.0,151,2399.0
0,550.0,156,3167.0
0,555.0,163,3972.0
0,560.0,91,3627.0
0,565.0,70,2111.0
0,570.0,110,969.0
0,575.0,118,1289.0
0,580.0,124,1872.0
0,585.0,133,2511.0
0,590.0,144,3209.0
0,595.0,121,2866.0
0,600.0,59,2270.0
0,605.0,101,1166.0
0,610.0,122,1161.0
0,615.0,128,1728.0
0,620.0,137,2396.0
0,625.0,145,3104.0
0,630.0,150,3842.0
0,635.0,70,2557.0
0,640.0,76,1367.0
0,645.0,114,915.0
0,650.0,122,1426.0
0,655.0,130,2060.0
0,660.0,137,2727.0
0,665.0,148,3443.0
0,670.0,93,3024.0
0,675.0,59,1746.0
0,680.0,109,1141.0
0,685.0,123,1185.0
0,690.0,134,1815.0
0,695.0,147,2516.0
0,700.0,156,3280.0
0,705.0,163,4080.0
0,710.0,71,2618.0
0,715.0,98,1585.0
0,720.0,123,1227.0
0,725.0,131,1679.0
0,730.0,134,2292.0
0,735.0,142,2959.0
0,740.0,153,3700.0
0,745.0,85,3294.0
0,750.0,75,1790.0
0,755.0,128,947.0
0,760.0,142,1481.0
0,765.0,153,2181.0
0,770.0,159,2963.0
0,775.0,168,3780.0
0,780.0,143,3535.0
0,785.0,68,2713.0
0,790.0,98,1400.0
0,795.0,121,1161.0
0,800.0,130,1710.0
0,805.0,134,2373.0
0,810.0,145,3073.0
0,815.0,151,3812.0
0,820.0,74,2578.0
0,825.0,84,1474.0
0,830.0,121,1050.0
0,835.0,131,1501.0
0,840.0,139,2180.0
0,845.0,147,2899.0
0,850.0,156,3666.0
0,855.0,113,3429.0
0,860.0,66,2229.0
