buffer_size,step_time,total_stopped,total_wait_time
0,305.0,143,5704.0
0,310.0,151,5810.0
0,315.0,112,5365.0
0,320.0,107,3995.0
0,325.0,97,2965.0
0,330.0,63,2339.0
0,335.0,66,2013.0
0,340.0,77,1802.0
0,345.0,72,1637.0
0,350.0,71,1368.0
0,355.0,72,1127.0
0,360.0,78,1111.0
0,365.0,83,1157.0
0,370.0,97,1435.0
0,375.0,96,1534.0
0,380.0,90,1404.0
0,385.0,63,1333.0
0,390.0,64,1306.0
0,395.0,96,1498.0
0,400.0,91,1558.0
0,405.0,83,1417.0
0,410.0,75,1299.0
0,415.0,105,1496.0
0,420.0,111,1806.0
0,425.0,107,1869.0
0,430.0,91,1808.0
0,435.0,65,1652.0
0,440.0,89,1513.0
0,445.0,107,1598.0
0,450.0,95,1478.0
0,455.0,82,1346.0
0,460.0,71,1241.0
0,465.0,99,1348.0
0,470.0,114,1612.0
0,475.0,121,1799.0
0,480.0,131,1839.0
0,485.0,98,1764.0
0,490.0,85,1639.0
0,495.0,95,1596.0
0,500.0,98,1777.0
0,505.0,102,1866.0
0,510.0,119,1973.0
0,515.0,115,2090.0
0,520.0,94,1975.0
0,525.0,76,1812.0
0,530.0,77,1704.0
0,535.0,98,1740.0
0,540.0,103,1783.0
0,545.0,97,1789.0
0,550.0,87,1623.0
0,555.0,100,1437.0
0,560.0,99,1407.0
0,565.0,109,1570.0
0,570.0,131,1864.0
0,575.0,143,2014.0
0,580.0,111,1987.0
0,585.0,95,2139.0
0,590.0,109,2305.0
0,595.0,120,2343.0
0,600.0,110,2202.0
0,605.0,111,2024.0
0,610.0,129,2415.0
0,615.0,140,2696.0
0,620.0,132,2734.0
0,625.0,142,3052.0
0,630.0,165,3579.0
0,635.0,197,4090.0
0,640.0,181,4237.0
0,645.0,154,4060.0
0,650.0,125,3636.0
0,655.0,110,3838.0
0,660.0,146,3986.0
0,665.0,167,4154.0
0,670.0,150,4268.0
0,675.0,136,4036.0
0,680.0,115,3835.0
0,685.0,140,3549.0
0,690.0,151,3330.0
0,695.0,135,3045.0
0,700.0,122,2832.0
0,705.0,124,2834.0
0,710.0,119,2935.0
0,715.0,121,2995.0
0,720.0,118,3042.0
0,725.0,125,2883.0
0,730.0,124,2841.0
0,735.0,125,2620.0
0,740.0,109,2518.0
0,745.0,97,2255.0
0,750.0,104,2101.0
0,755.0,123,2207.0
0,760.0,140,2307.0
0,765.0,121,2192.0
0,770.0,96,2115.0
0,775.0,100,2064.0
0,780.0,109,2127.0
0,785.0,115,2283.0
0,790.0,132,2479.0
0,795.0,137,2603.0
0,800.0,129,2464.0
0,805.0,106,2269.0
0,810.0,82,2015.0
0,815.0,86,1665.0
0,820.0,101,1538.0
0,825.0,113,1622.0
0,830.0,125,1763.0
0,835.0,146,2189.0
0,840.0,137,2526.0
0,845.0,124,2571.0
0,850.0,114,2394.0
0,855.0,95,2263.0
0,860.0,118,2247.0
0,865.0,137,2610.0
0,870.0,153,2946.0
0,875.0,111,2887.0
0,880.0,78,2636.0
0,885.0,105,2485.0
0,890.0,109,2296.0
0,895.0,87,2171.0
0,900.0,111,2188.0
0,905.0,142,2533.0
0,910.0,163,2903.0
0,915.0,169,3065.0
0,920.0,153,3008.0
0,925.0,127,2876.0
0,930.0,124,2657.0
0,935.0,121,2686.0
0,940.0,124,2616.0
0,945.0,136,2561.0
0,950.0,128,2754.0
0,955.0,113,2872.0
0,960.0,112,2653.0
0,965.0,96,2623.0
0,970.0,137,2656.0
0,975.0,161,2930.0
0,980.0,144,3153.0
0,985.0,147,3197.0
0,990.0,140,3088.0
0,995.0,139,2872.0
0,1000.0,127,2920.0
0,1005.0,115,2873.0
0,1010.0,118,2740.0
0,1015.0,133,2700.0
0,1020.0,131,2497.0
0,1025.0,106,2306.0
0,1030.0,102,2206.0
0,1035.0,111,2226.0
0,1040.0,120,2309.0
0,1045.0,130,2542.0
0,1050.0,128,2443.0
0,1055.0,139,2322.0
0,1060.0,142,2332.0
0,1065.0,120,2348.0
0,1070.0,103,2148.0
0,1075.0,98,1822.0
0,1080.0,103,1683.0
0,1085.0,127,1928.0
0,1090.0,148,2327.0
0,1095.0,139,2446.0
0,1100.0,119,2240.0
0,1105.0,105,2160.0
0,1110.0,115,2373.0
0,1115.0,139,2638.0
0,1120.0,151,2896.0
0,1125.0,124,2818.0
0,1130.0,96,2576.0
0,1135.0,107,2453.0
0,1140.0,122,2699.0
0,1145.0,153,3012.0
0,1150.0,155,3254.0
0,1155.0,149,3321.0
0,1160.0,148,3533.0
0,1165.0,150,3526.0
0,1170.0,136,3455.0
0,1175.0,146,3357.0
0,1180.0,153,3654.0
0,1185.0,159,3765.0
0,1190.0,158,3602.0
0,1195.0,149,3690.0
0,1200.0,150,3926.0
0,1205.0,150,4267.0
0,1210.0,153,4273.0
0,1215.0,153,4205.0
0,1220.0,153,4513.0
0,1225.0,165,4709.0
0,1230.0,175,4941.0
0,1235.0,178,5204.0
0,1240.0,187,5575.0
0,1245.0,196,5684.0
0,1250.0,179,5267.0
0,1255.0,157,5019.0
0,1260.0,130,4847.0
0,1265.0,150,4502.0
0,1270.0,159,4076.0
0,1275.0,130,3999.0
0,1280.0,117,3649.0
0,1285.0,143,3700.0
0,1290.0,156,3760.0
0,1295.0,175,3931.0
0,1300.0,153,3871.0
0,1305.0,155,3780.0
0,1310.0,149,3774.0
0,1315.0,134,3932.0
0,1320.0,158,4354.0
0,1325.0,169,4548.0
0,1330.0,163,4288.0
0,1335.0,136,3761.0
0,1340.0,140,3886.0
0,1345.0,157,4245.0
0,1350.0,183,4686.0
0,1355.0,200,5031.0
0,1360.0,160,5092.0
0,1365.0,151,4775.0
0,1370.0,149,5101.0
0,1375.0,160,5592.0
0,1380.0,155,5933.0
0,1385.0,142,5678.0
0,1390.0,131,5108.0
0,1395.0,121,4575.0
0,1400.0,130,3987.0
0,1405.0,123,3914.0
0,1410.0,115,3738.0
0,1415.0,125,3590.0
0,1420.0,155,3634.0
0,1425.0,152,3424.0
0,1430.0,147,2915.0
0,1435.0,116,2680.0
0,1440.0,118,2692.0
0,1445.0,137,2786.0
0,1450.0,134,2761.0
0,1455.0,130,2613.0
0,1460.0,134,2553.0
0,1465.0,153,2713.0
0,1470.0,137,2781.0
0,1475.0,120,2663.0
0,1480.0,125,2414.0
0,1485.0,136,2530.0
0,1490.0,158,2763.0
0,1495.0,169,2948.0
0,1500.0,139,2789.0
0,1505.0,147,2945.0
0,1510.0,161,3430.0
0,1515.0,171,3799.0
0,1520.0,157,3833.0
0,1525.0,129,3814.0
0,1530.0,130,3608.0
0,1535.0,148,3830.0
0,1540.0,160,3907.0
0,1545.0,150,4017.0
0,1550.0,171,4112.0
0,1555.0,200,4315.0
0,1560.0,229,4696.0
0,1565.0,238,5380.0
0,1570.0,218,5507.0
0,1575.0,178,5287.0
0,1580.0,145,4712.0
0,1585.0,153,4781.0
0,1590.0,164,5139.0
0,1595.0,173,5201.0
2,1600.0,166,4973.0
3,1605.0,155,4393.0
5,1610.0,145,4351.0
7,1615.0,115,4194.0
6,1620.0,102,3683.0
6,1625.0,120,3440.0
6,1630.0,136,3528.0
6,1635.0,160,3678.0
6,1640.0,164,4014.0
6,1645.0,167,4412.0
6,1650.0,174,4548.0
6,1655.0,163,4660.0
6,1660.0,163,4806.0
6,1665.0,150,4752.0
8,1670.0,150,4455.0
10,1675.0,154,4204.0
11,1680.0,149,4410.0
12,1685.0,157,4520.0
12,1690.0,144,4735.0
12,1695.0,138,4371.0
12,1700.0,128,3985.0
12,1705.0,122,4099.0
12,1710.0,124,4131.0
12,1715.0,129,4168.0
12,1720.0,139,4120.0
12,1725.0,113,4197.0
12,1730.0,127,4044.0
12,1735.0,174,4160.0
12,1740.0,168,4277.0
12,1745.0,156,4162.0
12,1750.0,142,4125.0
12,1755.0,158,4580.0
12,1760.0,157,4824.0
12,1765.0,140,4696.0
12,1770.0,138,4333.0
12,1775.0,127,3958.0
12,1780.0,115,3545.0
12,1785.0,121,3245.0
12,1790.0,127,2912.0
12,1795.0,125,2987.0
12,1800.0,148,3142.0
12,1805.0,160,3633.0
12,1810.0,189,4109.0
12,1815.0,192,4494.0
12,1820.0,179,4463.0
12,1825.0,140,4024.0
12,1830.0,109,3235.0
12,1835.0,100,2863.0
13,1840.0,103,2872.0
13,1845.0,136,3144.0
13,1850.0,170,3510.0
13,1855.0,180,3688.0
13,1860.0,159,3772.0
13,1865.0,144,3543.0
13,1870.0,168,3690.0
13,1875.0,158,3861.0
13,1880.0,155,3915.0
13,1885.0,162,4003.0
13,1890.0,155,3885.0
13,1895.0,137,3237.0
13,1900.0,110,2847.0
13,1905.0,124,2845.0
13,1910.0,154,3050.0
13,1915.0,164,3361.0
13,1920.0,161,3399.0
13,1925.0,157,3377.0
13,1930.0,128,3346.0
13,1935.0,121,3393.0
13,1940.0,129,3355.0
13,1945.0,122,3209.0
13,1950.0,129,2754.0
13,1955.0,115,2555.0
13,1960.0,125,2416.0
13,1965.0,130,2569.0
13,1970.0,145,2754.0
13,1975.0,178,2986.0
13,1980.0,174,3409.0
13,1985.0,174,3631.0
13,1990.0,161,3866.0
13,1995.0,136,3786.0
13,2000.0,132,3593.0
13,2005.0,126,3199.0
13,2010.0,128,3266.0
13,2015.0,126,3405.0
13,2020.0,120,3375.0
13,2025.0,123,3160.0
13,2030.0,156,3318.0
13,2035.0,153,3591.0
13,2040.0,158,3685.0
13,2045.0,152,3528.0
13,2050.0,123,3222.0
13,2055.0,107,2932.0
13,2060.0,131,3060.0
13,2065.0,145,3387.0
13,2070.0,150,3486.0
13,2075.0,138,3323.0
13,2080.0,136,3341.0
13,2085.0,151,3534.0
13,2090.0,139,3596.0
13,2095.0,137,3483.0
13,2100.0,147,3288.0
13,2105.0,150,3066.0
13,2110.0,132,3130.0
13,2115.0,133,3168.0
13,2120.0,130,3190.0
13,2125.0,116,2920.0
13,2130.0,109,2932.0
13,2135.0,107,2721.0
13,2140.0,104,2303.0
13,2145.0,94,1861.0
