buffer_size,step_time,total_stopped,total_wait_time
0,305.0,67,5365.0
0,310.0,106,4762.0
0,315.0,130,3128.0
0,320.0,135,3174.0
0,325.0,141,3862.0
0,330.0,150,4595.0
0,335.0,157,5366.0
0,340.0,64,3202.0
0,345.0,95,1676.0
0,350.0,128,1113.0
0,355.0,135,1695.0
0,360.0,146,2391.0
0,365.0,159,3161.0
0,370.0,167,3975.0
0,375.0,94,3620.0
0,380.0,75,2100.0
0,385.0,120,1014.0
0,390.0,126,1430.0
0,395.0,131,1988.0
0,400.0,139,2629.0
0,405.0,147,3340.0
0,410.0,122,3029.0
0,415.0,67,2484.0
0,420.0,119,1302.0
0,425.0,146,1383.0
0,430.0,152,2014.0
0,435.0,162,2785.0
0,440.0,171,3622.0
0,445.0,179,4503.0
0,450.0,86,3153.0
0,455.0,81,1832.0
0,460.0,125,1083.0
0,465.0,136,1528.0
0,470.0,147,2233.0
0,475.0,155,2988.0
0,480.0,161,3779.0
0,485.0,104,3435.0
0,490.0,63,2093.0
0,495.0,108,1232.0
0,500.0,127,1280.0
0,505.0,138,1869.0
0,510.0,147,2588.0
0,515.0,153,3341.0
0,520.0,159,4122.0
0,525.0,55,2618.0
0,530.0,82,1444.0
0,535.0,121,965.0
0,540.0,132,1547.0
0,545.0,141,2229.0
0,550.0,143,2939.0
0,555.0,150,3670.0
0,560.0,78,3260.0
0,565.0,60,1908.0
0,570.0,98,743.0
0,575.0,111,1143.0
0,580.0,121,1724.0
0,585.0,127,2346.0
0,590.0,139,3022.0
0,595.0,112,2653.0
0,600.0,54,2048.0
0,605.0,104,1103.0
0,610.0,124,1187.0
0,615.0,129,1744.0
0,620.0,137,2405.0
0,625.0,148,3125.0
0,630.0,158,3893.0
0,635.0,71,2598.0
0,640.0,78,1361.0
0,645.0,110,976.0
0,650.0,121,1383.0
0,655.0,133,1980.0
0,660.0,142,2663.0
0,665.0,155,3408.0
0,670.0,105,3070.0
0,675.0,83,1937.0
0,680.0,129,1468.0
0,685.0,135,1491.0
0,690.0,145,2055.0
0,695.0,154,2766.0
0,700.0,161,3558.0
0,705.0,169,4386.0
0,710.0,76,2855.0
0,715.0,106,1626.0
0,720.0,141,1266.0
0,725.0,148,1859.0
0,730.0,153,2604.0
0,735.0,161,3394.0
0,740.0,170,4219.0
0,745.0,99,3898.0
0,750.0,72,2230.0
0,755.0,123,917.0
0,760.0,137,1394.0
0,765.0,144,2072.0
0,770.0,150,2813.0
0,775.0,156,3584.0
0,780.0,130,3302.0
0,785.0,57,2580.0
0,790.0,99,1231.0
0,795.0,117,1092.0
0,800.0,124,1659.0
0,805.0,129,2295.0
0,810.0,139,2970.0
0,815.0,147,3689.0
0,820.0,64,2392.0
0,825.0,71,1338.0
0,830.0,118,892.0
0,835.0,123,1407.0
0,840.0,134,2050.0
0,845.0,138,2734.0
0,850.0,146,3448.0
0,855.0,100,3107.0
0,860.0,66,1976.0
0,865.0,110,1204.0
0,870.0,122,1298.0
0,875.0,131,1869.0
0,880.0,137,2499.0
0,885.0,145,3204.0
0,890.0,152,3945.0
0,895.0,58,2315.0
0,900.0,88,1297.0
0,905.0,128,1037.0
0,910.0,132,1644.0
0,915.0,139,2327.0
0,920.0,144,3036.0
0,925.0,150,3776.0
0,930.0,83,3336.0
0,935.0,82,1929.0
0,940.0,119,979.0
0,945.0,131,1432.0
