buffer_size,step_time,total_stopped,total_wait_time
0,305.0,63,5431.0
0,310.0,106,4818.0
0,315.0,128,3275.0
0,320.0,135,3185.0
0,325.0,145,3892.0
0,330.0,153,4639.0
0,335.0,159,5423.0
0,340.0,69,3310.0
0,345.0,96,1794.0
0,350.0,131,1147.0
0,355.0,142,1727.0
0,360.0,151,2457.0
0,365.0,159,3235.0
0,370.0,167,4054.0
0,375.0,97,3705.0
0,380.0,82,2166.0
0,385.0,121,1111.0
0,390.0,124,1430.0
0,395.0,132,2020.0
0,400.0,136,2692.0
0,405.0,142,3391.0
0,410.0,115,3005.0
0,415.0,50,2301.0
0,420.0,104,1034.0
0,425.0,130,1150.0
0,430.0,143,1820.0
0,435.0,147,2545.0
0,440.0,159,3317.0
0,445.0,165,4135.0
0,450.0,75,2977.0
0,455.0,69,1528.0
0,460.0,100,883.0
0,465.0,111,1241.0
0,470.0,124,1831.0
0,475.0,130,2472.0
0,480.0,136,3144.0
0,485.0,87,2715.0
0,490.0,68,1602.0
0,495.0,110,1181.0
0,500.0,128,1283.0
0,505.0,131,1869.0
0,510.0,137,2526.0
0,515.0,143,3229.0
0,520.0,150,3967.0
0,525.0,60,2534.0
0,530.0,94,1437.0
0,535.0,133,1068.0
0,540.0,140,1717.0
0,545.0,148,2437.0
0,550.0,156,3200.0
0,555.0,160,3992.0
0,560.0,90,3619.0
0,565.0,67,2152.0
0,570.0,109,859.0
0,575.0,118,1286.0
0,580.0,125,1877.0
0,585.0,137,2535.0
0,590.0,148,3254.0
0,595.0,123,2947.0
0,600.0,58,2366.0
0,605.0,94,1101.0
0,610.0,121,1139.0
0,615.0,128,1677.0
0,620.0,131,2313.0
0,625.0,139,2997.0
0,630.0,144,3707.0
0,635.0,66,2444.0
0,640.0,85,1342.0
0,645.0,118,972.0
0,650.0,130,1498.0
0,655.0,139,2177.0
0,660.0,145,2891.0
0,665.0,152,3638.0
0,670.0,103,3259.0
0,675.0,72,2001.0
0,680.0,100,1317.0
0,685.0,115,1237.0
0,690.0,123,1756.0
0,695.0,129,2382.0
0,700.0,136,3046.0
0,705.0,142,3742.0
0,710.0,61,2123.0
0,715.0,92,1125.0
0,720.0,128,1065.0
0,725.0,136,1676.0
0,730.0,140,2363.0
0,735.0,151,3095.0
0,740.0,163,3885.0
0,745.0,95,3555.0
0,750.0,73,2124.0
0,755.0,106,972.0
0,760.0,117,1300.0
0,765.0,127,1869.0
0,770.0,136,2526.0
0,775.0,141,3221.0
0,780.0,110,2846.0
0,785.0,51,2322.0
0,790.0,110,1014.0
0,795.0,138,1223.0
0,800.0,143,1922.0
0,805.0,152,2661.0
0,810.0,157,3434.0
0,815.0,168,4252.0
0,820.0,85,2982.0
0,825.0,73,1566.0
0,830.0,105,962.0
0,835.0,114,1331.0
0,840.0,117,1907.0
0,845.0,126,2520.0
0,850.0,136,3177.0
0,855.0,87,2757.0
0,860.0,63,1591.0
0,865.0,112,1065.0
0,870.0,132,1282.0
0,875.0,139,1931.0
0,880.0,148,2653.0
0,885.0,153,3404.0
0,890.0,166,4210.0
0,895.0,63,2661.0
0,900.0,88,1500.0
0,905.0,123,1068.0
0,910.0,135,1600.0
0,915.0,144,2295.0
0,920.0,155,3053.0
0,925.0,161,3848.0
0,930.0,88,3503.0
0,935.0,72,2047.0
0,940.0,124,955.0
0,945.0,134,1410.0
0,950.0,143,2108.0
0,955.0,150,2847.0
0,960.0,159,3628.0
0,965.0,135,3376.0
0,970.0,58,2712.0
0,975.0,100,1349.0
0,980.0,121,1137.0
0,985.0,127,1698.0
0,990.0,135,2352.0
0,995.0,143,3055.0
0,1000.0,150,3790.0
0,1005.0,75,2467.0
0,1010.0,100,1436.0
0,1015.0,129,1165.0
0,1020.0,135,1647.0
0,1025.0,141,2306.0
0,1030.0,147,3025.0
0,1035.0,156,3790.0
0,1040.0,106,3438.0
0,1045.0,69,2107.0
0,1050.0,119,1262.0
0,1055.0,137,1363.0
0,1060.0,145,2053.0
0,1065.0,150,2789.0
0,1070.0,156,3559.0
0,1075.0,164,4361.0
0,1080.0,59,2748.0
0,1085.0,90,1481.0
0,1090.0,127,1063.0
0,1095.0,139,1652.0
0,1100.0,146,2338.0
0,1105.0,154,3090.0
0,1110.0,160,3878.0
0,1115.0,87,3509.0
0,1120.0,77,2075.0
0,1125.0,121,1051.0
0,1130.0,128,1413.0
0,1135.0,134,2050.0
0,1140.0,142,2745.0
0,1145.0,146,3473.0
0,1150.0,119,3132.0
0,1155.0,54,2566.0
0,1160.0,112,1086.0
0,1165.0,134,1221.0
0,1170.0,139,1877.0
0,1175.0,152,2604.0
0,1180.0,163,3398.0
0,1185.0,169,4234.0
0,1190.0,84,2950.0
0,1195.0,78,1687.0
0,1200.0,120,1121.0
0,1205.0,129,1483.0
0,1210.0,138,2132.0
0,1215.0,144,2839.0
0,1220.0,149,3573.0
0,1225.0,97,3173.0
0,1230.0,70,1847.0
0,1235.0,119,1316.0
0,1240.0,133,1336.0
0,1245.0,141,1991.0
0,1250.0,149,2721.0
0,1255.0,157,3496.0
0,1260.0,164,4298.0
0,1265.0,62,2789.0
0,1270.0,91,1593.0
0,1275.0,123,1056.0
0,1280.0,130,1601.0
0,1285.0,139,2266.0
0,1290.0,146,2988.0
0,1295.0,150,3724.0
0,1300.0,86,3329.0
0,1305.0,73,1929.0
0,1310.0,114,975.0
0,1315.0,121,1374.0
0,1320.0,127,1964.0
0,1325.0,137,2630.0
0,1330.0,143,3328.0
0,1335.0,120,2977.0
0,1340.0,50,2290.0
0,1345.0,98,1024.0
0,1350.0,127,1094.0
0,1355.0,131,1731.0
0,1360.0,139,2407.0
0,1365.0,147,3129.0
0,1370.0,157,3893.0
0,1375.0,71,2685.0
0,1380.0,73,1467.0
0,1385.0,110,951.0
0,1390.0,119,1374.0
0,1395.0,125,1948.0
0,1400.0,131,2591.0
0,1405.0,142,3281.0
0,1410.0,94,2892.0
0,1415.0,55,1750.0
0,1420.0,93,1039.0
0,1425.0,109,1076.0
0,1430.0,117,1618.0
0,1435.0,126,2231.0
0,1440.0,139,2902.0
0,1445.0,145,3615.0
0,1450.0,66,2144.0
0,1455.0,80,1350.0
0,1460.0,117,1019.0
0,1465.0,121,1517.0
0,1470.0,125,2135.0
0,1475.0,133,2785.0
0,1480.0,144,3488.0
0,1485.0,78,3038.0
0,1490.0,68,1733.0
0,1495.0,121,817.0
0,1500.0,131,1369.0
0,1505.0,140,2046.0
0,1510.0,152,2783.0
0,1515.0,161,3568.0
0,1520.0,136,3298.0
0,1525.0,60,2570.0
0,1530.0,95,1262.0
0,1535.0,121,1144.0
0,1540.0,125,1663.0
0,1545.0,130,2293.0
0,1550.0,138,2969.0
0,1555.0,142,3666.0
0,1560.0,68,2364.0
0,1565.0,73,1285.0
0,1570.0,111,896.0
0,1575.0,122,1391.0
0,1580.0,132,2029.0
0,1585.0,139,2714.0
0,1590.0,148,3438.0
0,1595.0,97,3061.0
0,1600.0,62,1924.0
0,1605.0,103,1117.0
0,1610.0,121,1150.0
0,1615.0,129,1762.0
0,1620.0,137,2429.0
0,1625.0,147,3142.0
0,1630.0,151,3888.0
0,1635.0,63,2348.0
0,1640.0,98,1386.0
0,1645.0,128,1199.0
0,1650.0,133,1695.0
0,1655.0,143,2335.0
0,1660.0,153,3073.0
0,1665.0,163,3870.0
0,1670.0,94,3515.0
0,1675.0,81,2048.0
0,1680.0,135,1053.0
0,1685.0,146,1550.0
0,1690.0,155,2279.0
0,1695.0,162,3073.0
0,1700.0,168,3902.0
0,1705.0,147,3663.0
0,1710.0,69,2918.0
0,1715.0,104,1486.0
0,1720.0,132,1266.0
0,1725.0,136,1860.0
0,1730.0,146,2566.0
0,1735.0,160,3332.0
0,1740.0,168,4159.0
0,1745.0,83,2940.0
0,1750.0,89,1691.0
0,1755.0,129,1230.0
0,1760.0,138,1628.0
0,1765.0,145,2276.0
0,1770.0,152,3027.0
0,1775.0,160,3812.0
0,1780.0,106,3486.0
0,1785.0,62,2157.0
0,1790.0,116,1318.0
0,1795.0,130,1267.0
0,1800.0,134,1921.0
0,1805.0,142,2620.0
0,1810.0,149,3346.0
0,1815.0,152,4102.0
0,1820.0,50,2446.0
0,1825.0,81,1297.0
0,1830.0,111,923.0
0,1835.0,117,1451.0
0,1840.0,125,2060.0
0,1845.0,132,2709.0
0,1850.0,140,3393.0
0,1855.0,73,2938.0
0,1860.0,59,1635.0
0,1865.0,101,800.0
0,1870.0,107,1147.0
0,1875.0,113,1691.0
0,1880.0,124,2292.0
0,1885.0,131,2939.0
0,1890.0,111,2550.0
0,1895.0,57,1945.0
0,1900.0,108,1006.0
0,1905.0,130,1159.0
0,1910.0,138,1819.0
0,1915.0,145,2534.0
0,1920.0,153,3287.0
0,1925.0,164,4086.0
0,1930.0,81,2819.0
0,1935.0,89,1645.0
0,1940.0,116,1121.0
0,1945.0,123,1504.0
0,1950.0,132,2074.0
0,1955.0,142,2759.0
0,1960.0,150,3489.0
0,1965.0,102,3109.0
0,1970.0,73,1932.0
0,1975.0,117,1280.0
0,1980.0,127,1333.0
0,1985.0,134,1911.0
0,1990.0,143,2603.0
0,1995.0,151,3349.0
0,2000.0,158,4124.0
0,2005.0,68,2615.0
0,2010.0,105,1604.0
0,2015.0,135,1149.0
0,2020.0,143,1819.0
0,2025.0,153,2572.0
0,2030.0,163,3369.0
0,2035.0,173,4214.0
0,2040.0,100,3886.0
0,2045.0,74,2370.0
0,2050.0,120,1024.0
0,2055.0,130,1423.0
0,2060.0,141,2065.0
0,2065.0,150,2785.0
0,2070.0,157,3550.0
0,2075.0,130,3253.0
0,2080.0,67,2644.0
0,2085.0,107,1325.0
0,2090.0,133,1278.0
0,2095.0,141,1874.0
0,2100.0,151,2599.0
0,2105.0,155,3368.0
0,2110.0,162,4162.0
0,2115.0,76,2811.0
0,2120.0,85,1563.0
0,2125.0,122,1070.0
0,2130.0,132,1521.0
0,2135.0,140,2197.0
0,2140.0,151,2924.0
0,2145.0,159,3699.0
0,2150.0,112,3397.0
0,2155.0,71,2099.0
0,2160.0,107,1278.0
0,2165.0,129,1309.0
0,2170.0,137,1890.0
0,2175.0,143,2591.0
0,2180.0,151,3327.0
0,2185.0,158,4102.0
0,2190.0,65,2581.0
0,2195.0,92,1503.0
0,2200.0,129,1074.0
0,2205.0,138,1675.0
0,2210.0,144,2380.0
0,2215.0,151,3119.0
0,2220.0,156,3892.0
0,2225.0,84,3505.0
0,2230.0,72,2037.0
0,2235.0,116,843.0
0,2240.0,125,1347.0
0,2245.0,133,1991.0
0,2250.0,140,2677.0
0,2255.0,149,3405.0
0,2260.0,128,3084.0
0,2265.0,59,2512.0
0,2270.0,104,1117.0
0,2275.0,127,1170.0
0,2280.0,135,1799.0
0,2285.0,141,2489.0
0,2290.0,149,3223.0
0,2295.0,156,3991.0
0,2300.0,71,2707.0
0,2305.0,75,1455.0
0,2310.0,109,1034.0
0,2315.0,115,1356.0
0,2320.0,124,1915.0
0,2325.0,132,2564.0
0,2330.0,142,3253.0
0,2335.0,92,2851.0
0,2340.0,72,1761.0
0,2345.0,123,1215.0
0,2350.0,142,1389.0
0,2355.0,155,2116.0
0,2360.0,160,2897.0
0,2365.0,167,3717.0
0,2370.0,174,4571.0
0,2375.0,68,2949.0
0,2380.0,84,1664.0
0,2385.0,113,1013.0
0,2390.0,121,1480.0
0,2395.0,128,2084.0
