buffer_size,step_time,total_stopped,total_wait_time
23,1300.0,22,223.0
21,1305.0,25,338.0
21,1310.0,29,478.0
22,1315.0,37,649.0
26,1320.0,38,839.0
29,1325.0,32,935.0
32,1330.0,22,907.0
34,1335.0,13,763.0
34,1340.0,4,657.0
36,1345.0,1,458.0
35,1350.0,3,290.0
32,1355.0,4,168.0
27,1360.0,5,53.0
25,1365.0,5,78.0
24,1370.0,1,11.0
22,1375.0,7,27.0
23,1380.0,13,79.0
22,1385.0,19,159.0
20,1390.0,25,270.0
19,1395.0,32,413.0
20,1400.0,38,592.0
20,1405.0,38,782.0
23,1410.0,38,972.0
26,1415.0,28,970.0
27,1420.0,19,888.0
29,1425.0,14,782.0
30,1430.0,7,619.0
32,1435.0,6,480.0
32,1440.0,7,317.0
31,1445.0,9,162.0
31,1450.0,9,175.0
31,1455.0,11,158.0
27,1460.0,8,116.0
24,1465.0,8,75.0
23,1470.0,13,98.0
19,1475.0,20,180.0
19,1480.0,27,300.0
18,1485.0,33,448.0
21,1490.0,37,628.0
22,1495.0,38,818.0
25,1500.0,34,921.0
26,1505.0,26,908.0
30,1510.0,19,871.0
33,1515.0,11,730.0
34,1520.0,7,601.0
36,1525.0,9,441.0
33,1530.0,12,337.0
31,1535.0,14,216.0
26,1540.0,17,296.0
21,1545.0,12,293.0
19,1550.0,11,221.0
17,1555.0,11,144.0
15,1560.0,18,148.0
12,1565.0,24,252.0
14,1570.0,32,398.0
14,1575.0,38,578.0
16,1580.0,38,768.0
19,1585.0,38,958.0
21,1590.0,31,971.0
26,1595.0,23,943.0
30,1600.0,15,885.0
31,1605.0,6,717.0
33,1610.0,5,533.0
33,1615.0,6,393.0
31,1620.0,8,228.0
29,1625.0,9,172.0
25,1630.0,10,222.0
23,1635.0,4,112.0
22,1640.0,8,62.0
20,1645.0,14,95.0
19,1650.0,21,184.0
17,1655.0,28,305.0
16,1660.0,33,455.0
18,1665.0,38,636.0
21,1670.0,38,826.0
23,1675.0,36,931.0
28,1680.0,26,1000.0
29,1685.0,18,872.0
31,1690.0,10,789.0
35,1695.0,2,606.0
34,1700.0,3,415.0
35,1705.0,4,266.0
31,1710.0,5,98.0
29,1715.0,7,99.0
29,1720.0,4,72.0
25,1725.0,4,23.0
23,1730.0,10,48.0
21,1735.0,15,114.0
19,1740.0,21,210.0
19,1745.0,28,338.0
20,1750.0,36,501.0
23,1755.0,38,688.0
25,1760.0,38,878.0
28,1765.0,33,976.0
32,1770.0,24,955.0
35,1775.0,16,827.0
37,1780.0,10,676.0
41,1785.0,4,533.0
40,1790.0,6,365.0
39,1795.0,6,235.0
38,1800.0,7,141.0
33,1805.0,8,181.0
30,1810.0,2,128.0
27,1815.0,7,29.0
25,1820.0,13,82.0
22,1825.0,20,169.0
21,1830.0,25,282.0
18,1835.0,31,426.0
23,1840.0,38,603.0
25,1845.0,38,793.0
27,1850.0,38,983.0
29,1855.0,28,982.0
31,1860.0,19,938.0
34,1865.0,13,790.0
34,1870.0,6,616.0
34,1875.0,5,504.0
32,1880.0,7,338.0
28,1885.0,10,192.0
24,1890.0,10,181.0
21,1895.0,9,164.0
19,1900.0,4,109.0
16,1905.0,11,63.0
12,1910.0,17,127.0
12,1915.0,23,228.0
12,1920.0,29,360.0
11,1925.0,35,526.0
14,1930.0,38,715.0
16,1935.0,38,905.0
21,1940.0,34,1005.0
24,1945.0,24,983.0
27,1950.0,17,929.0
31,1955.0,10,766.0
34,1960.0,5,617.0
36,1965.0,5,467.0
33,1970.0,5,289.0
31,1975.0,6,118.0
30,1980.0,7,152.0
27,1985.0,3,113.0
25,1990.0,5,33.0
24,1995.0,11,57.0
23,2000.0,16,128.0
18,2005.0,24,231.0
17,2010.0,29,365.0
19,2015.0,35,531.0
20,2020.0,38,719.0
23,2025.0,38,909.0
26,2030.0,30,960.0
28,2035.0,20,887.0
31,2040.0,12,819.0
33,2045.0,5,649.0
36,2050.0,1,455.0
36,2055.0,1,329.0
35,2060.0,1,143.0
32,2065.0,2,29.0
28,2070.0,4,48.0
26,2075.0,4,10.0
24,2080.0,9,41.0
22,2085.0,14,103.0
19,2090.0,20,193.0
18,2095.0,27,316.0
19,2100.0,33,470.0
23,2105.0,38,651.0
26,2110.0,38,841.0
29,2115.0,36,945.0
31,2120.0,26,932.0
31,2125.0,18,883.0
34,2130.0,12,806.0
35,2135.0,5,631.0
36,2140.0,5,450.0
37,2145.0,5,306.0
36,2150.0,6,175.0
34,2155.0,7,144.0
31,2160.0,4,107.0
30,2165.0,4,22.0
27,2170.0,9,48.0
24,2175.0,14,106.0
21,2180.0,17,186.0
21,2185.0,24,296.0
23,2190.0,31,438.0
22,2195.0,36,608.0
26,2200.0,38,798.0
30,2205.0,32,894.0
33,2210.0,22,829.0
35,2215.0,14,735.0
35,2220.0,5,612.0
36,2225.0,3,471.0
34,2230.0,5,314.0
31,2235.0,7,177.0
31,2240.0,8,106.0
27,2245.0,9,147.0
23,2250.0,5,107.0
17,2255.0,7,44.0
16,2260.0,13,79.0
15,2265.0,19,159.0
13,2270.0,26,275.0
15,2275.0,33,422.0
17,2280.0,38,602.0
19,2285.0,38,792.0
22,2290.0,38,982.0
24,2295.0,28,979.0
27,2300.0,19,934.0
28,2305.0,11,787.0
31,2310.0,4,612.0
31,2315.0,3,454.0
30,2320.0,3,302.0
29,2325.0,5,125.0
25,2330.0,7,87.0
22,2335.0,6,64.0
17,2340.0,4,45.0
15,2345.0,10,51.0
15,2350.0,17,120.0
13,2355.0,22,223.0
13,2360.0,29,355.0
14,2365.0,35,517.0
15,2370.0,38,704.0
18,2375.0,38,894.0
18,2380.0,34,994.0
19,2385.0,24,973.0
20,2390.0,17,920.0
23,2395.0,9,759.0
25,2400.0,3,565.0
26,2405.0,5,413.0
24,2410.0,5,271.0
22,2415.0,8,109.0
18,2420.0,10,155.0
15,2425.0,6,127.0
12,2430.0,6,65.0
12,2435.0,11,64.0
9,2440.0,18,141.0
10,2445.0,24,248.0
11,2450.0,30,386.0
12,2455.0,36,555.0
15,2460.0,38,745.0
17,2465.0,38,935.0
20,2470.0,30,942.0
21,2475.0,21,909.0
25,2480.0,12,805.0
28,2485.0,3,661.0
31,2490.0,1,461.0
28,2495.0,3,278.0
28,2500.0,7,179.0
24,2505.0,8,95.0
21,2510.0,11,145.0
17,2515.0,3,82.0
15,2520.0,7,55.0
11,2525.0,14,92.0
7,2530.0,21,180.0
9,2535.0,27,301.0
10,2540.0,34,453.0
12,2545.0,38,638.0
16,2550.0,38,828.0
20,2555.0,36,935.0
23,2560.0,26,1005.0
27,2565.0,17,913.0
28,2570.0,10,752.0
30,2575.0,1,637.0
31,2580.0,1,436.0
31,2585.0,1,244.0
27,2590.0,1,85.0
25,2595.0,2,30.0
21,2600.0,0,2.0
18,2605.0,5,17.0
17,2610.0,12,63.0
13,2615.0,19,140.0
12,2620.0,25,250.0
11,2625.0,31,392.0
12,2630.0,36,563.0
15,2635.0,38,753.0
17,2640.0,38,943.0
19,2645.0,32,1038.0
