buffer_size,step_time,total_stopped,total_wait_time
0,5.0,0,0.0
0,10.0,0,0.0
0,15.0,0,0.0
0,20.0,0,0.0
0,25.0,0,0.0
0,30.0,0,0.0
0,35.0,1,4.0
0,40.0,2,12.0
0,45.0,3,25.0
0,50.0,0,5.0
0,55.0,3,12.0
0,60.0,5,32.0
0,65.0,7,66.0
0,70.0,12,113.0
0,75.0,13,174.0
0,80.0,17,249.0
0,85.0,19,339.0
0,90.0,22,448.0
0,95.0,15,384.0
0,100.0,13,328.0
0,105.0,6,224.0
0,110.0,5,159.0
1,115.0,5,117.0
2,120.0,5,99.0
0,125.0,5,123.0
0,130.0,5,148.0
0,135.0,4,95.0
0,140.0,5,15.0
0,145.0,11,59.0
0,150.0,15,123.0
0,155.0,19,210.0
0,160.0,20,306.0
0,165.0,21,410.0
0,170.0,24,526.0
0,175.0,26,649.0
0,180.0,25,696.0
0,185.0,17,634.0
0,190.0,15,512.0
0,195.0,8,419.0
1,200.0,5,256.0
1,205.0,6,179.0
0,210.0,6,141.0
0,215.0,7,136.0
0,220.0,7,171.0
0,225.0,3,122.0
0,230.0,4,27.0
0,235.0,7,39.0
0,240.0,13,89.0
0,245.0,14,156.0
0,250.0,19,245.0
0,255.0,24,356.0
0,260.0,29,491.0
0,265.0,33,646.0
0,270.0,28,681.0
2,275.0,22,624.0
7,280.0,14,579.0
9,285.0,6,449.0
12,290.0,3,338.0
10,295.0,6,248.0
8,300.0,9,164.0
4,305.0,13,159.0
4,310.0,14,225.0
0,315.0,8,156.0
0,320.0,9,122.0
0,325.0,15,112.0
0,330.0,19,193.0
0,335.0,21,292.0
0,340.0,23,400.0
0,345.0,23,515.0
0,350.0,29,648.0
0,355.0,31,721.0
0,360.0,25,776.0
3,365.0,17,644.0
7,370.0,9,520.0
10,375.0,1,364.0
11,380.0,2,227.0
9,385.0,3,125.0
5,390.0,5,73.0
1,395.0,7,89.0
0,400.0,7,73.0
0,405.0,5,49.0
0,410.0,10,63.0
0,415.0,16,126.0
0,420.0,17,211.0
0,425.0,20,307.0
0,430.0,22,415.0
0,435.0,24,531.0
0,440.0,25,655.0
0,445.0,19,685.0
0,450.0,13,603.0
0,455.0,10,471.0
0,460.0,6,323.0
4,465.0,2,162.0
4,470.0,5,103.0
1,475.0,6,93.0
1,480.0,6,102.0
0,485.0,7,136.0
0,490.0,2,73.0
0,495.0,5,21.0
0,500.0,10,58.0
0,505.0,12,116.0
0,510.0,14,181.0
0,515.0,15,253.0
0,520.0,19,340.0
0,525.0,24,447.0
0,530.0,27,577.0
0,535.0,19,531.0
0,540.0,14,466.0
2,545.0,13,334.0
4,550.0,5,247.0
5,555.0,4,173.0
5,560.0,5,130.0
4,565.0,6,111.0
1,570.0,6,128.0
0,575.0,5,86.0
0,580.0,5,37.0
0,585.0,10,53.0
0,590.0,13,115.0
0,595.0,16,190.0
0,600.0,19,277.0
0,605.0,21,375.0
0,610.0,21,480.0
0,615.0,25,598.0
0,620.0,24,640.0
0,625.0,18,583.0
