step_time,total_stopped,total_wait_time
305.0,57,4628.0
310.0,105,4019.0
315.0,69,3373.0
320.0,90,2971.0
325.0,86,2535.0
330.0,75,1782.0
335.0,81,1520.0
340.0,75,1270.0
345.0,88,1335.0
350.0,80,1300.0
355.0,75,1100.0
360.0,74,1032.0
365.0,60,944.0
370.0,73,878.0
375.0,83,906.0
380.0,82,998.0
385.0,81,1113.0
390.0,94,1273.0
395.0,105,1453.0
400.0,91,1638.0
405.0,90,1749.0
410.0,105,1796.0
415.0,117,1888.0
420.0,91,1965.0
425.0,72,1867.0
430.0,70,1843.0
435.0,102,1767.0
440.0,105,1942.0
445.0,92,1974.0
450.0,102,2068.0
455.0,106,2114.0
460.0,114,2157.0
465.0,108,2134.0
470.0,97,2225.0
475.0,110,2445.0
480.0,104,2434.0
485.0,77,2195.0
490.0,89,2112.0
495.0,109,2157.0
500.0,109,2092.0
505.0,91,2229.0
510.0,81,2159.0
515.0,84,2220.0
520.0,120,2488.0
525.0,125,2697.0
530.0,102,2447.0
535.0,90,2117.0
540.0,74,2103.0
545.0,112,2390.0
550.0,129,2519.0
555.0,131,2477.0
560.0,130,2345.0
565.0,127,2408.0
570.0,117,2381.0
575.0,101,2322.0
580.0,110,2189.0
585.0,98,2035.0
590.0,121,2120.0
595.0,111,2215.0
600.0,103,2068.0
605.0,81,1786.0
610.0,85,1531.0
615.0,87,1538.0
620.0,120,1798.0
625.0,120,1879.0
630.0,103,1761.0
635.0,102,1902.0
640.0,124,2159.0
645.0,136,2417.0
650.0,124,2269.0
655.0,97,2094.0
660.0,92,1922.0
665.0,110,2061.0
670.0,119,2041.0
675.0,115,2148.0
680.0,106,2349.0
685.0,124,2486.0
690.0,139,2459.0
695.0,106,2370.0
700.0,97,2098.0
705.0,96,2087.0
710.0,110,2135.0
715.0,122,2137.0
720.0,121,2052.0
725.0,123,2057.0
730.0,101,2033.0
735.0,97,1977.0
740.0,130,2288.0
745.0,143,2590.0
750.0,123,2606.0
755.0,107,2494.0
760.0,94,2494.0
765.0,109,2535.0
770.0,135,2598.0
775.0,134,2765.0
780.0,115,2589.0
785.0,96,2331.0
790.0,105,2066.0
795.0,98,1908.0
800.0,109,1649.0
805.0,110,1715.0
810.0,113,1807.0
815.0,127,1942.0
820.0,119,2070.0
825.0,121,2128.0
830.0,122,2159.0
835.0,109,2077.0
840.0,98,1917.0
845.0,113,1891.0
850.0,112,2039.0
855.0,133,2322.0
860.0,161,2661.0
865.0,150,2885.0
870.0,110,2772.0
875.0,106,2528.0
880.0,113,2489.0
885.0,122,2671.0
890.0,112,2726.0
895.0,96,2474.0
900.0,118,2263.0
905.0,118,2243.0
910.0,115,2399.0
915.0,115,2522.0
920.0,134,2567.0
925.0,146,2533.0
930.0,129,2569.0
935.0,128,2725.0
940.0,142,2970.0
945.0,149,3004.0
950.0,128,2884.0
955.0,118,2806.0
960.0,142,3040.0
965.0,144,3395.0
970.0,135,3346.0
975.0,126,3086.0
980.0,116,2851.0
985.0,134,3070.0
990.0,164,3193.0
995.0,175,3569.0
1000.0,179,3973.0
1005.0,171,4186.0
1010.0,143,4224.0
1015.0,154,4132.0
1020.0,146,4196.0
1025.0,134,3998.0
1030.0,135,3714.0
1035.0,128,3786.0
1040.0,147,3881.0
1045.0,135,3929.0
1050.0,124,3955.0
1055.0,137,3736.0
1060.0,138,3619.0
1065.0,131,3919.0
1070.0,140,4001.0
1075.0,143,3794.0
1080.0,136,3533.0
1085.0,121,3391.0
1090.0,119,2963.0
1095.0,106,2452.0
1100.0,103,2357.0
1105.0,135,2464.0
1110.0,157,2815.0
1115.0,204,3396.0
1120.0,226,4138.0
1125.0,224,4792.0
1130.0,218,5173.0
1135.0,209,5449.0
1140.0,185,5477.0
1145.0,173,5261.0
1150.0,167,5133.0
1155.0,167,4973.0
1160.0,162,4842.0
1165.0,144,4416.0
1170.0,133,3978.0
1175.0,129,3777.0
1180.0,143,3647.0
1185.0,157,3665.0
1190.0,165,3849.0
1195.0,165,3759.0
1200.0,143,3459.0
1205.0,143,3015.0
1210.0,141,3187.0
1215.0,145,3442.0
1220.0,169,3775.0
1225.0,184,4043.0
1230.0,193,4286.0
1235.0,189,4510.0
1240.0,200,4813.0
1245.0,191,4824.0
1250.0,152,4672.0
1255.0,138,4646.0
1260.0,172,4568.0
1265.0,169,4498.0
1270.0,172,4389.0
1275.0,198,4711.0
1280.0,215,5081.0
1285.0,208,5360.0
1290.0,193,5201.0
1295.0,200,4781.0
1300.0,182,4703.0
1305.0,179,4657.0
1310.0,192,4944.0
1315.0,184,5254.0
1320.0,167,5121.0
1325.0,169,4607.0
1330.0,163,4201.0
1335.0,167,4395.0
1340.0,180,4608.0
1345.0,184,4700.0
1350.0,191,4702.0
1355.0,181,4729.0
1360.0,160,4776.0
1365.0,168,4747.0
1370.0,183,4877.0
1375.0,178,4908.0
1380.0,189,4879.0
1385.0,189,4714.0
1390.0,156,4600.0
1395.0,143,4285.0
1400.0,132,4263.0
1405.0,136,4290.0
1410.0,155,4304.0
1415.0,135,3983.0
1420.0,126,3573.0
1425.0,154,3292.0
1430.0,157,3018.0
1435.0,139,2963.0
1440.0,165,3009.0
1445.0,177,3435.0
1450.0,166,3791.0
1455.0,147,3828.0
1460.0,151,3565.0
1465.0,133,3545.0
1470.0,149,3563.0
1475.0,159,3665.0
1480.0,170,3781.0
1485.0,174,4048.0
1490.0,192,4425.0
1495.0,207,4966.0
1500.0,219,5280.0
1505.0,192,5289.0
1510.0,178,5351.0
1515.0,190,5428.0
1520.0,184,5563.0
1525.0,165,5202.0
1530.0,147,5013.0
1535.0,159,4886.0
1540.0,156,4638.0
1545.0,157,4422.0
1550.0,155,4219.0
1555.0,146,3911.0
1560.0,152,3571.0
1565.0,161,3437.0
1570.0,176,3309.0
1575.0,191,3488.0
1580.0,178,3755.0
1585.0,169,3900.0
1590.0,178,3975.0
1595.0,169,4053.0
1600.0,174,4439.0
1605.0,187,4769.0
1610.0,189,4841.0
1615.0,182,4764.0
1620.0,168,4693.0
1625.0,195,4818.0
1630.0,208,5349.0
1635.0,219,5957.0
1640.0,225,6339.0
1645.0,196,6284.0
1650.0,179,5985.0
1655.0,177,5865.0
1660.0,160,5508.0
1665.0,131,5088.0
1670.0,134,4982.0
1675.0,162,5109.0
1680.0,185,5295.0
1685.0,196,5145.0
1690.0,194,5444.0
1695.0,174,5770.0
1700.0,174,5688.0
1705.0,188,5421.0
1710.0,185,5237.0
1715.0,188,5009.0
1720.0,192,5176.0
1725.0,189,5308.0
1730.0,177,5114.0
1735.0,169,4962.0
1740.0,161,4833.0
1745.0,156,4869.0
1750.0,142,4489.0
1755.0,151,4283.0
1760.0,175,4150.0
1765.0,161,4045.0
1770.0,156,4125.0
1775.0,146,3908.0
1780.0,162,3755.0
1785.0,178,3908.0
1790.0,189,4458.0
1795.0,198,4801.0
1800.0,175,4686.0
1805.0,147,4306.0
1810.0,140,4270.0
1815.0,161,4293.0
1820.0,166,4298.0
1825.0,149,4070.0
1830.0,135,3890.0
1835.0,131,3776.0
1840.0,155,3846.0
1845.0,171,4022.0
1850.0,196,4528.0
1855.0,203,4863.0
1860.0,192,4976.0
1865.0,187,4898.0
1870.0,161,5022.0
1875.0,171,5056.0
1880.0,171,5304.0
1885.0,160,5521.0
1890.0,157,5489.0
1895.0,165,5284.0
1900.0,156,4821.0
1905.0,139,4524.0
1910.0,153,4329.0
1915.0,145,4267.0
1920.0,152,4033.0
1925.0,154,3586.0
1930.0,135,3404.0
1935.0,128,3092.0
1940.0,139,3188.0
1945.0,151,3434.0
1950.0,145,3580.0
1955.0,143,3687.0
1960.0,161,3769.0
1965.0,159,3953.0
1970.0,150,3914.0
1975.0,146,3592.0
1980.0,154,3468.0
1985.0,168,3726.0
1990.0,145,3677.0
1995.0,127,3569.0
2000.0,140,3396.0
2005.0,139,3137.0
2010.0,129,2887.0
2015.0,134,2781.0
2020.0,158,2737.0
2025.0,146,2799.0
2030.0,141,2725.0
2035.0,133,2569.0
2040.0,129,2364.0
2045.0,136,2714.0
2050.0,165,3178.0
2055.0,202,3742.0
2060.0,192,4159.0
2065.0,188,4271.0
2070.0,177,4364.0
2075.0,176,4812.0
2080.0,192,5188.0
2085.0,222,5513.0
2090.0,209,5764.0
2095.0,161,5500.0
2100.0,129,5142.0
2105.0,112,4767.0
2110.0,117,4301.0
2115.0,144,3873.0
2120.0,133,3665.0
2125.0,140,3584.0
2130.0,157,3701.0
2135.0,138,3630.0
2140.0,133,3496.0
2145.0,153,3405.0
2150.0,163,3695.0
2155.0,155,3907.0
2160.0,176,4211.0
2165.0,172,4370.0
2170.0,145,4059.0
2175.0,126,3825.0
2180.0,122,3952.0
2185.0,119,3989.0
2190.0,139,4100.0
2195.0,162,4502.0
2200.0,146,4338.0
2205.0,133,3881.0
2210.0,149,3564.0
2215.0,161,3921.0
2220.0,186,4143.0
2225.0,170,3988.0
2230.0,131,3265.0
2235.0,103,2962.0
2240.0,116,3055.0
2245.0,141,3386.0
2250.0,158,3782.0
2255.0,160,4071.0
2260.0,175,4135.0
2265.0,164,4210.0
2270.0,142,4067.0
2275.0,102,3751.0
2280.0,98,3500.0
2285.0,121,3298.0
2290.0,142,3424.0
2295.0,164,3599.0
2300.0,171,3886.0
2305.0,190,4093.0
2310.0,190,4222.0
2315.0,159,4210.0
2320.0,135,3869.0
2325.0,129,3292.0
2330.0,116,3216.0
2335.0,100,3083.0
2340.0,123,2991.0
2345.0,122,2855.0
2350.0,123,2880.0
2355.0,148,3086.0
2360.0,171,3336.0
2365.0,170,3463.0
2370.0,157,3556.0
2375.0,149,3602.0
2380.0,115,3427.0
2385.0,118,3112.0
2390.0,160,3137.0
2395.0,165,3329.0
2400.0,164,3608.0
2405.0,173,3702.0
2410.0,172,3689.0
2415.0,155,3751.0
2420.0,145,3757.0
2425.0,137,3887.0
2430.0,153,3780.0
2435.0,133,3706.0
2440.0,155,3406.0
2445.0,180,3442.0
2450.0,165,3733.0
2455.0,146,3830.0
2460.0,150,3494.0
2465.0,140,3190.0
2470.0,129,2793.0
2475.0,133,2833.0
2480.0,145,2864.0
2485.0,139,2892.0
