,buffer_size,step_time,total_stopped,total_wait_time
877,49,4690.0,113,9774.0
878,49,4695.0,127,9904.0
879,49,4700.0,140,9805.0
880,49,4705.0,133,9841.0
881,49,4710.0,154,9650.0
882,49,4715.0,167,9632.0
883,49,4720.0,159,9579.0
884,49,4725.0,153,9520.0
885,49,4730.0,167,9220.0
886,49,4735.0,168,9170.0
887,49,4740.0,167,9094.0
888,49,4745.0,151,9532.0
889,49,4750.0,165,9998.0
890,49,4755.0,140,10408.0
891,49,4760.0,122,10186.0
892,49,4765.0,113,10068.0
893,49,4770.0,131,10120.0
894,49,4775.0,146,9974.0
895,49,4780.0,132,9887.0
896,49,4785.0,121,9307.0
897,49,4790.0,120,9210.0
898,49,4795.0,99,8787.0
899,49,4800.0,121,8630.0
900,49,4805.0,113,8051.0
901,49,4810.0,100,7530.0
902,49,4815.0,95,7562.0
903,49,4820.0,120,7731.0
904,49,4825.0,97,7693.0
905,49,4830.0,120,7372.0
906,49,4835.0,132,7783.0
907,49,4840.0,125,8123.0
908,49,4845.0,117,7939.0
909,49,4850.0,137,7822.0
910,49,4855.0,158,7920.0
911,49,4860.0,148,8400.0
912,49,4865.0,127,8580.0
913,49,4870.0,103,8124.0
914,49,4875.0,86,7411.0
915,49,4880.0,102,7171.0
916,49,4885.0,106,7536.0
917,49,4890.0,93,7771.0
918,49,4895.0,107,7863.0
919,49,4900.0,111,7327.0
920,49,4905.0,121,7134.0
921,49,4910.0,125,7308.0
922,49,4915.0,92,7309.0
923,49,4920.0,69,7114.0
924,49,4925.0,82,7054.0
925,49,4930.0,89,7164.0
926,49,4935.0,92,6811.0
927,49,4940.0,113,6497.0
928,49,4945.0,127,7076.0
929,49,4950.0,124,7499.0
930,49,4955.0,95,7311.0
931,49,4960.0,100,6744.0
932,49,4965.0,110,6332.0
933,49,4970.0,121,6357.0
934,49,4975.0,119,6549.0
935,49,4980.0,123,6444.0
936,49,4985.0,128,6335.0
937,49,4990.0,128,6159.0
938,49,4995.0,125,6452.0
939,49,5000.0,126,6609.0
940,49,5005.0,136,6922.0
941,49,5010.0,134,7252.0
942,49,5015.0,117,7353.0
943,49,5020.0,110,7103.0
944,49,5025.0,108,6611.0
945,49,5030.0,112,6360.0
946,49,5035.0,97,6632.0
947,49,5040.0,100,7115.0
948,49,5045.0,107,7514.0
949,49,5050.0,140,7672.0
950,49,5055.0,145,7939.0
951,49,5060.0,145,7905.0
952,49,5065.0,132,8037.0
953,49,5070.0,106,8466.0
954,49,5075.0,102,8826.0
955,49,5080.0,109,8687.0
956,49,5085.0,112,8642.0
957,49,5090.0,120,8642.0
958,49,5095.0,119,8280.0
959,49,5100.0,119,7629.0
960,49,5105.0,120,7471.0
961,49,5110.0,112,7373.0
962,49,5115.0,116,7206.0
963,49,5120.0,114,6918.0
964,49,5125.0,100,6642.0
965,49,5130.0,95,6911.0
966,49,5135.0,99,7134.0
967,49,5140.0,86,6970.0
968,49,5145.0,104,6533.0
969,49,5150.0,103,6690.0
970,49,5155.0,105,6895.0
971,49,5160.0,118,7250.0
972,49,5165.0,121,7328.0
973,49,5170.0,119,7900.0
974,49,5175.0,97,7982.0
975,49,5180.0,98,8439.0
976,49,5185.0,98,8633.0
977,49,5190.0,124,8667.0
978,49,5195.0,127,8279.0
979,49,5200.0,116,7642.0
980,49,5205.0,111,6948.0
981,49,5210.0,110,6470.0
982,49,5215.0,120,6507.0
983,49,5220.0,109,6196.0
984,49,5225.0,94,5835.0
985,49,5230.0,70,5497.0
986,49,5235.0,86,5649.0
987,49,5240.0,92,5577.0
988,49,5245.0,111,5450.0
989,49,5250.0,121,5594.0
990,49,5255.0,147,5880.0
991,49,5260.0,151,6574.0
992,49,5265.0,111,6315.0
993,49,5270.0,124,5735.0
994,49,5275.0,102,5553.0
995,49,5280.0,83,5996.0
996,49,5285.0,79,5991.0
997,49,5290.0,77,5562.0
998,49,5295.0,94,5329.0
999,49,5300.0,108,5381.0
1000,49,5305.0,116,5735.0
1001,49,5310.0,104,5851.0
1002,49,5315.0,93,5570.0
1003,49,5320.0,100,5609.0
1004,49,5325.0,115,5995.0
1005,49,5330.0,100,6063.0
1006,49,5335.0,94,5784.0
1007,49,5340.0,58,5287.0
1008,49,5345.0,56,4906.0
1009,49,5350.0,73,4689.0
1010,49,5355.0,81,4628.0
1011,49,5360.0,64,4649.0
1012,49,5365.0,68,4545.0
1013,49,5370.0,59,4562.0
1014,49,5375.0,86,4674.0
1015,49,5380.0,72,4959.0
1016,49,5385.0,92,5170.0
1017,49,5390.0,110,5517.0
1018,49,5395.0,109,5632.0
1019,49,5400.0,131,5909.0
1020,49,5405.0,117,6114.0
1021,49,5410.0,107,6260.0
1022,49,5415.0,107,6264.0
1023,49,5420.0,88,5882.0
1024,49,5425.0,83,5208.0
1025,49,5430.0,72,4710.0
1026,49,5435.0,66,4292.0
1027,49,5440.0,72,4442.0
1028,49,5445.0,98,4874.0
1029,49,5450.0,108,5205.0
1030,49,5455.0,111,5104.0
1031,49,5460.0,118,5063.0
1032,49,5465.0,110,5066.0
1033,49,5470.0,88,5257.0
1034,49,5475.0,83,5251.0
1035,49,5480.0,85,5167.0
1036,49,5485.0,66,4942.0
1037,49,5490.0,81,4701.0
1038,49,5495.0,86,4760.0
1039,49,5500.0,82,4399.0
1040,49,5505.0,76,4407.0
1041,49,5510.0,94,4340.0
1042,49,5515.0,104,4383.0
1043,49,5520.0,108,4791.0
1044,49,5525.0,121,5132.0
1045,49,5530.0,116,5602.0
1046,49,5535.0,120,5809.0
1047,49,5540.0,97,5642.0
1048,49,5545.0,101,5422.0
1049,49,5550.0,92,5440.0
1050,49,5555.0,111,5243.0
1051,49,5560.0,112,5045.0
1052,49,5565.0,107,4931.0
1053,49,5570.0,104,5343.0
1054,49,5575.0,109,5748.0
1055,49,5580.0,85,5899.0
1056,49,5585.0,76,5740.0
1057,49,5590.0,92,5895.0
1058,49,5595.0,117,5902.0
1059,49,5600.0,125,5477.0
1060,49,5605.0,129,5058.0
1061,49,5610.0,110,5109.0
1062,49,5615.0,101,5444.0
1063,49,5620.0,95,5841.0
1064,49,5625.0,99,6086.0
1065,49,5630.0,96,6142.0
1066,49,5635.0,98,6712.0
1067,49,5640.0,108,7081.0
1068,49,5645.0,119,7269.0
1069,49,5650.0,112,7109.0
1070,49,5655.0,116,6763.0
1071,49,5660.0,101,6497.0
1072,49,5665.0,81,6037.0
1073,49,5670.0,86,5920.0
1074,49,5675.0,96,5849.0
1075,49,5680.0,119,5955.0
1076,49,5685.0,131,6248.0
1077,49,5690.0,112,6462.0
1078,49,5695.0,124,6853.0
1079,49,5700.0,123,7321.0
1080,49,5705.0,132,7438.0
1081,49,5710.0,113,7261.0
1082,49,5715.0,121,7217.0
1083,49,5720.0,117,7073.0
1084,49,5725.0,105,6943.0
1085,49,5730.0,105,6760.0
1086,49,5735.0,105,6585.0
1087,49,5740.0,95,6406.0
1088,49,5745.0,79,5786.0
1089,49,5750.0,75,5578.0
1090,49,5755.0,96,4876.0
1091,49,5760.0,94,4372.0
1092,49,5765.0,84,4069.0
1093,49,5770.0,94,4041.0
1094,49,5775.0,87,4100.0
1095,49,5780.0,88,4381.0
1096,49,5785.0,70,4476.0
1097,49,5790.0,98,4532.0
1098,49,5795.0,92,4566.0
1099,49,5800.0,85,4301.0
1100,49,5805.0,84,4323.0
1101,49,5810.0,87,4280.0
1102,49,5815.0,89,4280.0
1103,49,5820.0,81,4259.0
1104,49,5825.0,85,4280.0
1105,49,5830.0,73,4302.0
1106,49,5835.0,67,4312.0
1107,49,5840.0,80,4235.0
1108,49,5845.0,88,4313.0
1109,49,5850.0,106,4629.0
1110,49,5855.0,96,4945.0
1111,49,5860.0,129,5273.0
1112,49,5865.0,122,5566.0
1113,49,5870.0,103,5786.0
1114,49,5875.0,66,5754.0
1115,49,5880.0,67,5390.0
1116,49,5885.0,94,4873.0
1117,49,5890.0,102,4642.0
1118,49,5895.0,85,4945.0
1119,49,5900.0,89,5164.0
1120,49,5905.0,100,5149.0
1121,49,5910.0,120,5212.0
1122,49,5915.0,126,5331.0
1123,49,5920.0,128,5514.0
1124,49,5925.0,103,6031.0
1125,49,5930.0,88,6229.0
1126,49,5935.0,61,6253.0
1127,49,5940.0,80,6222.0
1128,49,5945.0,90,6198.0
1129,49,5950.0,81,6270.0
1130,49,5955.0,82,6356.0
1131,49,5960.0,107,6247.0
1132,49,5965.0,106,6502.0
1133,49,5970.0,99,6610.0
1134,49,5975.0,74,6337.0
1135,49,5980.0,82,6128.0
1136,49,5985.0,114,6060.0
1137,49,5990.0,123,6381.0
1138,49,5995.0,121,6591.0
1139,49,6000.0,119,6976.0
1140,49,6005.0,118,7179.0
1141,49,6010.0,101,7429.0
1142,49,6015.0,118,7621.0
1143,49,6020.0,132,7415.0
1144,49,6025.0,135,7059.0
1145,49,6030.0,101,6513.0
1146,49,6035.0,101,6255.0
1147,49,6040.0,96,6515.0
1148,49,6045.0,113,6442.0
1149,49,6050.0,110,6365.0
1150,49,6055.0,97,6258.0
1151,49,6060.0,107,6035.0
1152,49,6065.0,106,5949.0
1153,49,6070.0,92,5821.0
1154,49,6075.0,92,5587.0
1155,49,6080.0,104,5642.0
1156,49,6085.0,124,6139.0
1157,49,6090.0,118,6573.0
1158,49,6095.0,135,6907.0
1159,49,6100.0,137,7202.0
1160,49,6105.0,160,7743.0
1161,49,6110.0,150,8336.0
1162,49,6115.0,133,8876.0
1163,49,6120.0,112,9286.0
1164,49,6125.0,103,9141.0
1165,49,6130.0,106,8903.0
1166,49,6135.0,115,8922.0
1167,49,6140.0,113,8809.0
1168,49,6145.0,118,8465.0
1169,49,6150.0,109,7757.0
1170,49,6155.0,99,7003.0
1171,49,6160.0,93,6458.0
1172,49,6165.0,100,5998.0
1173,49,6170.0,123,5795.0
1174,49,6175.0,129,5873.0
1175,49,6180.0,126,6170.0
1176,49,6185.0,100,5971.0
1177,49,6190.0,102,5663.0
1178,49,6195.0,85,5304.0
1179,49,6200.0,84,5209.0
1180,49,6205.0,80,5368.0
1181,49,6210.0,89,5450.0
1182,49,6215.0,79,5306.0
1183,49,6220.0,86,5091.0
1184,49,6225.0,89,4712.0
1185,49,6230.0,97,4468.0
1186,49,6235.0,106,4184.0
1187,49,6240.0,100,3894.0
1188,49,6245.0,86,3975.0
1189,49,6250.0,75,4098.0
1190,49,6255.0,80,4193.0
1191,49,6260.0,60,4029.0
1192,49,6265.0,68,3474.0
1193,49,6270.0,52,3485.0
1194,49,6275.0,55,3273.0
1195,49,6280.0,62,3206.0
1196,49,6285.0,57,3144.0
1197,49,6290.0,55,2948.0
1198,49,6295.0,72,2977.0
1199,49,6300.0,60,3043.0
1200,49,6305.0,84,3036.0
1201,49,6310.0,87,3161.0
1202,49,6315.0,87,3296.0
1203,49,6320.0,84,3597.0
1204,49,6325.0,91,3868.0
1205,49,6330.0,100,3974.0
1206,49,6335.0,97,4072.0
1207,49,6340.0,90,4441.0
1208,49,6345.0,78,4508.0
1209,49,6350.0,65,4100.0
1210,49,6355.0,74,3575.0
1211,49,6360.0,76,3389.0
1212,49,6365.0,96,3607.0
1213,49,6370.0,118,3717.0
1214,49,6375.0,109,3953.0
1215,49,6380.0,118,4246.0
1216,49,6385.0,115,4671.0
1217,49,6390.0,98,4726.0
1218,49,6395.0,92,4784.0
1219,49,6400.0,91,4944.0
1220,49,6405.0,99,5236.0
1221,49,6410.0,96,5265.0
1222,49,6415.0,107,5006.0
1223,49,6420.0,99,5461.0
1224,49,6425.0,89,5739.0
1225,49,6430.0,88,5399.0
1226,49,6435.0,93,4837.0
1227,49,6440.0,100,4692.0
1228,49,6445.0,93,4913.0
1229,49,6450.0,96,5220.0
1230,49,6455.0,86,4986.0
1231,49,6460.0,64,5066.0
1232,49,6465.0,75,5011.0
1233,49,6470.0,87,4795.0
1234,49,6475.0,96,4401.0
1235,49,6480.0,89,4296.0
1236,49,6485.0,97,4657.0
1237,49,6490.0,88,4903.0
1238,49,6495.0,80,4797.0
1239,49,6500.0,78,4618.0
1240,49,6505.0,98,4581.0
1241,49,6510.0,118,4584.0
1242,49,6515.0,132,4662.0
1243,49,6520.0,125,4885.0
1244,49,6525.0,128,5210.0
1245,49,6530.0,125,5499.0
1246,49,6535.0,143,5540.0
1247,49,6540.0,141,5855.0
1248,49,6545.0,102,6174.0
1249,49,6550.0,90,6249.0
1250,49,6555.0,85,6429.0
1251,49,6560.0,65,5971.0
1252,49,6565.0,69,5933.0
1253,49,6570.0,75,6088.0
1254,49,6575.0,73,6333.0
1255,49,6580.0,76,6148.0
1256,49,6585.0,116,6102.0
1257,49,6590.0,133,6267.0
1258,49,6595.0,112,6419.0
1259,49,6600.0,95,5995.0
1260,49,6605.0,97,5919.0
1261,49,6610.0,106,6235.0
1262,49,6615.0,123,6423.0
1263,49,6620.0,125,6455.0
1264,49,6625.0,116,6095.0
1265,49,6630.0,119,5681.0
1266,49,6635.0,99,5187.0
1267,49,6640.0,108,5286.0
1268,49,6645.0,107,5519.0
1269,49,6650.0,105,5762.0
1270,49,6655.0,102,5618.0
1271,49,6660.0,83,5186.0
1272,49,6665.0,75,4739.0
1273,49,6670.0,82,4619.0
1274,49,6675.0,80,4689.0
1275,49,6680.0,64,4434.0
1276,49,6685.0,80,3934.0
1277,49,6690.0,100,3888.0
1278,49,6695.0,110,4390.0
1279,49,6700.0,89,4685.0
1280,49,6705.0,91,4793.0
1281,49,6710.0,94,4387.0
1282,49,6715.0,81,4404.0
1283,49,6720.0,63,4065.0
1284,49,6725.0,53,3865.0
1285,49,6730.0,69,3714.0
1286,49,6735.0,88,3792.0
1287,49,6740.0,82,3714.0
1288,49,6745.0,74,3717.0
1289,49,6750.0,63,3665.0
1290,49,6755.0,50,3838.0
1291,49,6760.0,53,3775.0
1292,49,6765.0,76,3446.0
1293,49,6770.0,93,3550.0
1294,49,6775.0,110,3958.0
1295,49,6780.0,122,4520.0
1296,49,6785.0,137,5015.0
1297,49,6790.0,123,5084.0
1298,49,6795.0,117,5249.0
1299,49,6800.0,111,5534.0
1300,49,6805.0,103,5826.0
1301,49,6810.0,108,6509.0
1302,49,6815.0,115,6806.0
1303,49,6820.0,116,7061.0
1304,49,6825.0,133,7294.0
1305,49,6830.0,151,7748.0
1306,49,6835.0,167,8186.0
1307,49,6840.0,180,8631.0
1308,49,6845.0,168,8845.0
1309,49,6850.0,143,9097.0
1310,49,6855.0,134,8917.0
1311,49,6860.0,113,8901.0
1312,49,6865.0,109,9004.0
1313,49,6870.0,124,9518.0
1314,49,6875.0,146,9766.0
1315,49,6880.0,170,9929.0
1316,49,6885.0,179,10461.0
1317,49,6890.0,172,11236.0
1318,49,6895.0,158,11585.0
1319,49,6900.0,165,11884.0
1320,49,6905.0,185,12181.0
1321,49,6910.0,185,11711.0
1322,49,6915.0,181,11316.0
1323,49,6920.0,166,11116.0
1324,49,6925.0,164,10837.0
1325,49,6930.0,158,10649.0
1326,49,6935.0,156,10559.0
1327,49,6940.0,155,10288.0
1328,49,6945.0,125,9590.0
1329,49,6950.0,106,9220.0
1330,49,6955.0,91,9225.0
1331,49,6960.0,89,9319.0
1332,49,6965.0,109,8750.0
1333,49,6970.0,121,8210.0
1334,49,6975.0,148,7780.0
1335,49,6980.0,141,8048.0
1336,49,6985.0,134,8136.0
1337,49,6990.0,138,8737.0
1338,49,6995.0,155,8980.0
1339,49,7000.0,157,9018.0
1340,49,7005.0,140,8971.0
1341,49,7010.0,125,8850.0
1342,49,7015.0,143,8392.0
1343,49,7020.0,142,8084.0
1344,49,7025.0,153,8132.0
1345,49,7030.0,148,8801.0
1346,49,7035.0,133,9251.0
1347,49,7040.0,117,9775.0
1348,49,7045.0,103,9809.0
1349,49,7050.0,110,9804.0
1350,49,7055.0,125,9507.0
1351,49,7060.0,128,10173.0
1352,49,7065.0,139,10286.0
1353,49,7070.0,163,9660.0
1354,49,7075.0,172,9752.0
1355,49,7080.0,195,10345.0
1356,49,7085.0,172,10783.0
1357,51,7090.0,118,10363.0
1358,52,7095.0,110,9830.0
1359,53,7100.0,121,10182.0
1360,53,7105.0,128,10650.0
1361,53,7110.0,128,10611.0
1362,53,7115.0,124,10287.0
1363,53,7120.0,125,9937.0
1364,53,7125.0,102,9528.0
1365,53,7130.0,98,9591.0
1366,53,7135.0,109,9245.0
1367,53,7140.0,123,8708.0
1368,53,7145.0,110,8576.0
1369,53,7150.0,114,8638.0
1370,53,7155.0,130,8847.0
1371,53,7160.0,122,8489.0
1372,53,7165.0,106,7955.0
1373,53,7170.0,110,7417.0
1374,53,7175.0,106,6721.0
1375,53,7180.0,89,6159.0
1376,53,7185.0,64,5904.0
1377,53,7190.0,74,5851.0
1378,53,7195.0,95,5881.0
1379,53,7200.0,115,5959.0
1380,53,7205.0,122,6423.0
1381,53,7210.0,133,6833.0
1382,53,7215.0,126,7337.0
1383,53,7220.0,141,7435.0
1384,53,7225.0,117,7512.0
1385,53,7230.0,113,7783.0
1386,53,7235.0,109,7970.0
1387,53,7240.0,92,7592.0
1388,53,7245.0,114,7090.0
1389,53,7250.0,124,6894.0
1390,53,7255.0,133,7135.0
1391,53,7260.0,111,7495.0
1392,53,7265.0,104,7131.0
1393,53,7270.0,102,6514.0
1394,53,7275.0,88,6059.0
1395,53,7280.0,97,5746.0
1396,53,7285.0,78,5696.0
1397,53,7290.0,82,5358.0
1398,53,7295.0,83,4791.0
1399,53,7300.0,87,4281.0
1400,53,7305.0,92,4092.0
1401,53,7310.0,90,4266.0
1402,53,7315.0,73,4371.0
1403,53,7320.0,79,4239.0
1404,53,7325.0,61,4162.0
1405,53,7330.0,68,3897.0
1406,53,7335.0,80,3473.0
1407,53,7340.0,82,3248.0
1408,53,7345.0,78,3536.0
1409,53,7350.0,82,3734.0
1410,53,7355.0,91,3971.0
1411,53,7360.0,81,4057.0
1412,53,7365.0,87,4038.0
1413,53,7370.0,100,4215.0
1414,53,7375.0,85,4427.0
1415,53,7380.0,82,4349.0
1416,53,7385.0,78,4365.0
1417,53,7390.0,75,4289.0
1418,53,7395.0,74,4505.0
1419,53,7400.0,76,4496.0
1420,53,7405.0,101,4541.0
1421,53,7410.0,98,4504.0
1422,53,7415.0,92,4654.0
1423,53,7420.0,89,4654.0
1424,53,7425.0,78,4505.0
1425,53,7430.0,85,4245.0
1426,53,7435.0,78,4025.0
1427,53,7440.0,66,3679.0
1428,53,7445.0,72,3708.0
1429,53,7450.0,79,3670.0
1430,53,7455.0,61,3666.0
1431,53,7460.0,78,3322.0
1432,53,7465.0,90,3221.0
1433,53,7470.0,92,3303.0
1434,53,7475.0,91,3370.0
1435,53,7480.0,61,3381.0
1436,53,7485.0,66,3561.0
1437,53,7490.0,68,3461.0
1438,53,7495.0,60,3622.0
1439,53,7500.0,62,3545.0
1440,53,7505.0,70,3437.0
1441,53,7510.0,85,3322.0
1442,53,7515.0,73,3386.0
1443,53,7520.0,67,3329.0
1444,53,7525.0,68,3215.0
1445,53,7530.0,60,3270.0
1446,53,7535.0,83,3418.0
1447,53,7540.0,89,3538.0
1448,53,7545.0,106,3733.0
1449,53,7550.0,96,3777.0
1450,53,7555.0,102,4135.0
1451,53,7560.0,108,4619.0
1452,53,7565.0,102,4839.0
1453,53,7570.0,84,5019.0
1454,53,7575.0,75,4849.0
1455,53,7580.0,61,4644.0
1456,53,7585.0,73,4265.0
1457,53,7590.0,77,4073.0
1458,53,7595.0,76,4052.0
1459,53,7600.0,74,4279.0
1460,53,7605.0,80,4658.0
1461,53,7610.0,103,4832.0
1462,53,7615.0,101,4767.0
1463,53,7620.0,82,4428.0
1464,53,7625.0,89,4378.0
1465,53,7630.0,84,4410.0
1466,53,7635.0,96,4306.0
1467,53,7640.0,89,4258.0
1468,53,7645.0,82,4373.0
1469,53,7650.0,106,4590.0
1470,53,7655.0,106,4957.0
1471,53,7660.0,104,5135.0
1472,53,7665.0,102,5180.0
1473,53,7670.0,108,5369.0
1474,53,7675.0,119,5545.0
1475,53,7680.0,125,5655.0
1476,53,7685.0,140,5893.0
1477,53,7690.0,150,6222.0
1478,53,7695.0,144,6451.0
1479,53,7700.0,134,6439.0
1480,53,7705.0,115,5873.0
1481,53,7710.0,101,5397.0
1482,53,7715.0,108,5370.0
1483,53,7720.0,112,5570.0
1484,53,7725.0,110,5514.0
1485,53,7730.0,102,5406.0
1486,53,7735.0,101,4976.0
1487,53,7740.0,95,5096.0
1488,53,7745.0,87,5168.0
1489,53,7750.0,101,5319.0
1490,53,7755.0,107,5231.0
1491,53,7760.0,101,4972.0
1492,53,7765.0,99,4874.0
1493,53,7770.0,88,4755.0
1494,53,7775.0,75,4416.0
1495,53,7780.0,68,3934.0
1496,53,7785.0,79,3705.0
1497,53,7790.0,75,3567.0
1498,53,7795.0,64,3725.0
1499,53,7800.0,74,3680.0
1500,53,7805.0,98,3864.0
1501,53,7810.0,99,4092.0
1502,53,7815.0,109,4537.0
1503,53,7820.0,102,4585.0
1504,53,7825.0,88,4766.0
1505,53,7830.0,77,4956.0
1506,53,7835.0,97,4993.0
1507,53,7840.0,103,5275.0
1508,53,7845.0,113,5485.0
1509,53,7850.0,114,5536.0
1510,53,7855.0,83,5328.0
1511,53,7860.0,74,5082.0
1512,53,7865.0,73,5088.0
1513,53,7870.0,97,4983.0
1514,53,7875.0,91,4976.0
1515,53,7880.0,79,5009.0
1516,53,7885.0,83,5160.0
1517,53,7890.0,94,5066.0
1518,53,7895.0,93,4923.0
1519,53,7900.0,88,4490.0
1520,53,7905.0,84,4135.0
1521,53,7910.0,93,3953.0
1522,53,7915.0,94,3810.0
1523,53,7920.0,87,3667.0
1524,53,7925.0,84,3654.0
1525,53,7930.0,93,3614.0
1526,53,7935.0,94,3673.0
1527,53,7940.0,85,3635.0
1528,53,7945.0,78,3693.0
1529,53,7950.0,67,3901.0
1530,53,7955.0,74,4175.0
1531,53,7960.0,79,4507.0
1532,53,7965.0,65,4529.0
1533,53,7970.0,68,4397.0
1534,53,7975.0,70,4503.0
1535,53,7980.0,98,4747.0
1536,53,7985.0,105,4878.0
1537,53,7990.0,124,5227.0
1538,53,7995.0,117,5549.0
1539,53,8000.0,110,5524.0
1540,53,8005.0,99,5091.0
1541,53,8010.0,86,4851.0
1542,53,8015.0,73,4521.0
1543,53,8020.0,77,4087.0
1544,53,8025.0,73,3677.0
1545,53,8030.0,68,3351.0
1546,53,8035.0,62,3549.0
1547,53,8040.0,68,3637.0
1548,53,8045.0,87,3634.0
1549,53,8050.0,85,3649.0
1550,53,8055.0,86,3624.0
1551,53,8060.0,84,3551.0
1552,53,8065.0,66,3633.0
1553,53,8070.0,63,3552.0
1554,53,8075.0,65,3416.0
1555,53,8080.0,57,3500.0
1556,53,8085.0,66,3563.0
1557,53,8090.0,72,3360.0
1558,53,8095.0,82,3343.0
1559,53,8100.0,91,3460.0
1560,53,8105.0,87,3708.0
1561,53,8110.0,92,3678.0
1562,53,8115.0,88,3898.0
1563,53,8120.0,78,4047.0
1564,53,8125.0,72,3814.0
1565,53,8130.0,75,3229.0
1566,53,8135.0,52,2702.0
1567,53,8140.0,46,2716.0
1568,53,8145.0,58,2947.0
1569,53,8150.0,71,2930.0
1570,53,8155.0,71,2578.0
1571,53,8160.0,62,2411.0
1572,53,8165.0,59,2562.0
1573,53,8170.0,77,2538.0
1574,53,8175.0,83,2514.0
1575,53,8180.0,82,2393.0
1576,53,8185.0,61,2426.0
1577,53,8190.0,60,2422.0
1578,53,8195.0,65,2461.0
1579,53,8200.0,70,2643.0
1580,53,8205.0,51,2716.0
1581,53,8210.0,48,2707.0
1582,53,8215.0,48,2605.0
1583,53,8220.0,53,2483.0
1584,53,8225.0,59,2454.0
1585,53,8230.0,56,2358.0
1586,53,8235.0,54,2339.0
1587,53,8240.0,42,2299.0
1588,53,8245.0,57,2438.0
1589,53,8250.0,54,2338.0
1590,53,8255.0,63,1972.0
1591,53,8260.0,63,2125.0
1592,53,8265.0,85,2398.0
1593,53,8270.0,94,2777.0
1594,53,8275.0,110,3014.0
1595,53,8280.0,105,3204.0
1596,53,8285.0,70,3324.0
1597,53,8290.0,45,3452.0
1598,53,8295.0,66,3512.0
1599,53,8300.0,66,3561.0
1600,53,8305.0,64,3530.0
1601,53,8310.0,64,3694.0
1602,53,8315.0,70,3827.0
1603,53,8320.0,79,3739.0
1604,53,8325.0,71,3674.0
1605,53,8330.0,59,3800.0
1606,53,8335.0,71,3899.0
1607,53,8340.0,80,3855.0
1608,53,8345.0,80,3740.0
1609,53,8350.0,74,3633.0
1610,53,8355.0,65,3639.0
1611,53,8360.0,86,3488.0
1612,53,8365.0,84,3569.0
1613,53,8370.0,87,3905.0
1614,53,8375.0,87,4108.0
1615,53,8380.0,95,4194.0
1616,53,8385.0,95,4083.0
1617,53,8390.0,97,4006.0
1618,53,8395.0,90,3933.0
1619,53,8400.0,77,4130.0
1620,53,8405.0,70,4176.0
1621,53,8410.0,61,4056.0
1622,53,8415.0,60,3767.0
1623,53,8420.0,74,3694.0
1624,53,8425.0,71,4015.0
1625,53,8430.0,78,4168.0
1626,53,8435.0,63,4460.0
1627,53,8440.0,56,4326.0
1628,53,8445.0,64,3995.0
1629,53,8450.0,77,3767.0
1630,53,8455.0,76,3822.0
1631,53,8460.0,69,3350.0
1632,53,8465.0,69,3143.0
1633,53,8470.0,45,3375.0
1634,53,8475.0,60,3498.0
1635,53,8480.0,75,3478.0
1636,53,8485.0,73,3204.0
1637,53,8490.0,63,2648.0
1638,53,8495.0,62,2691.0
1639,53,8500.0,73,2938.0
1640,53,8505.0,64,3113.0
1641,53,8510.0,58,3142.0
1642,53,8515.0,70,3354.0
1643,53,8520.0,61,3279.0
1644,53,8525.0,65,3471.0
1645,53,8530.0,69,3566.0
1646,53,8535.0,69,3653.0
1647,53,8540.0,68,3436.0
1648,53,8545.0,84,3669.0
1649,53,8550.0,79,3910.0
1650,53,8555.0,93,3960.0
1651,53,8560.0,77,3814.0
1652,53,8565.0,72,3583.0
1653,53,8570.0,74,3262.0
1654,53,8575.0,58,3080.0
1655,53,8580.0,65,2724.0
1656,53,8585.0,37,2601.0
1657,53,8590.0,49,2462.0
1658,53,8595.0,55,2389.0
1659,53,8600.0,55,2354.0
1660,53,8605.0,58,2428.0
1661,53,8610.0,63,2516.0
1662,53,8615.0,56,2728.0
1663,53,8620.0,50,2719.0
1664,53,8625.0,51,2622.0
1665,53,8630.0,48,2475.0
1666,53,8635.0,64,2518.0
1667,53,8640.0,54,2406.0
1668,53,8645.0,42,2265.0
1669,53,8650.0,49,2267.0
1670,53,8655.0,64,2367.0
1671,53,8660.0,43,2186.0
1672,53,8665.0,38,1932.0
1673,53,8670.0,49,1931.0
1674,53,8675.0,59,1922.0
1675,53,8680.0,64,1977.0
1676,53,8685.0,82,2194.0
1677,53,8690.0,82,2440.0
1678,53,8695.0,73,2583.0
1679,53,8700.0,77,2788.0
1680,53,8705.0,90,2982.0
1681,53,8710.0,91,3144.0
1682,53,8715.0,71,3328.0
1683,53,8720.0,58,3305.0
1684,53,8725.0,48,3262.0
1685,53,8730.0,49,2984.0
1686,53,8735.0,47,2617.0
1687,53,8740.0,57,2784.0
1688,53,8745.0,74,2991.0
1689,53,8750.0,67,2985.0
1690,53,8755.0,65,2684.0
1691,53,8760.0,55,2328.0
1692,53,8765.0,45,2298.0
1693,53,8770.0,40,2310.0
1694,53,8775.0,41,2018.0
1695,53,8780.0,42,1912.0
1696,53,8785.0,50,2018.0
1697,53,8790.0,53,2075.0
1698,53,8795.0,58,2075.0
1699,53,8800.0,56,2098.0
1700,53,8805.0,65,2203.0
1701,53,8810.0,34,2172.0
1702,53,8815.0,39,1862.0
1703,53,8820.0,52,1846.0
1704,53,8825.0,48,1904.0
1705,53,8830.0,39,1824.0
