buffer_size,step_time,total_stopped,total_wait_time
0,305.0,63,4957.0
0,310.0,103,4173.0
0,315.0,115,2686.0
0,320.0,124,2754.0
0,325.0,132,3394.0
0,330.0,142,4078.0
0,335.0,150,4814.0
0,340.0,61,2647.0
0,345.0,88,1470.0
0,350.0,108,1025.0
0,355.0,112,1453.0
0,360.0,121,2014.0
0,365.0,130,2621.0
0,370.0,138,3294.0
0,375.0,74,2876.0
0,380.0,85,1672.0
0,385.0,138,1028.0
0,390.0,151,1651.0
0,395.0,156,2382.0
0,400.0,163,3183.0
0,405.0,168,4013.0
0,410.0,142,3744.0
0,415.0,61,2960.0
0,420.0,92,1317.0
0,425.0,119,1104.0
0,430.0,125,1643.0
0,435.0,133,2288.0
0,440.0,140,2977.0
0,445.0,147,3698.0
0,450.0,70,2491.0
0,455.0,87,1392.0
0,460.0,127,1122.0
0,465.0,139,1578.0
0,470.0,146,2245.0
0,475.0,154,2998.0
0,480.0,162,3790.0
0,485.0,118,3492.0
0,490.0,75,2259.0
0,495.0,119,1348.0
0,500.0,135,1377.0
0,505.0,140,2034.0
0,510.0,148,2755.0
0,515.0,159,3526.0
0,520.0,169,4352.0
0,525.0,76,2791.0
0,530.0,98,1586.0
0,535.0,125,1149.0
0,540.0,132,1672.0
0,545.0,139,2347.0
0,550.0,144,3055.0
0,555.0,150,3785.0
0,560.0,71,3337.0
0,565.0,68,1741.0
0,570.0,105,738.0
0,575.0,114,1233.0
0,580.0,122,1823.0
0,585.0,131,2461.0
0,590.0,142,3153.0
0,595.0,123,2887.0
0,600.0,65,2357.0
0,605.0,99,1090.0
0,610.0,119,1152.0
0,615.0,131,1706.0
0,620.0,141,2383.0
0,625.0,148,3109.0
0,630.0,151,3859.0
0,635.0,65,2459.0
0,640.0,87,1382.0
0,645.0,124,1044.0
0,650.0,134,1503.0
0,655.0,146,2186.0
0,660.0,156,2947.0
0,665.0,162,3743.0
0,670.0,114,3447.0
0,675.0,88,2278.0
0,680.0,124,1557.0
0,685.0,142,1540.0
0,690.0,150,2145.0
0,695.0,158,2890.0
0,700.0,165,3695.0
0,705.0,179,4557.0
0,710.0,91,3097.0
0,715.0,106,1962.0
0,720.0,137,1423.0
0,725.0,147,1894.0
0,730.0,155,2537.0
0,735.0,159,3305.0
0,740.0,164,4119.0
0,745.0,91,3759.0
0,750.0,80,2094.0
0,755.0,146,1091.0
0,760.0,158,1650.0
0,765.0,167,2471.0
0,770.0,173,3320.0
0,775.0,178,4201.0
0,780.0,153,3997.0
0,785.0,59,3450.0
0,790.0,101,1477.0
0,795.0,120,1136.0
0,800.0,123,1666.0
0,805.0,128,2303.0
0,810.0,135,2968.0
0,815.0,144,3672.0
0,820.0,66,2476.0
0,825.0,89,1264.0
0,830.0,128,1042.0
0,835.0,137,1592.0
0,840.0,143,2278.0
0,845.0,150,3013.0
0,850.0,157,3785.0
0,855.0,103,3419.0
0,860.0,55,2034.0
0,865.0,107,1163.0
0,870.0,126,1189.0
0,875.0,136,1821.0
0,880.0,143,2518.0
0,885.0,151,3260.0
0,890.0,160,4043.0
0,895.0,73,2528.0
0,900.0,94,1558.0
0,905.0,127,1163.0
0,910.0,139,1703.0
0,915.0,150,2426.0
0,920.0,156,3198.0
0,925.0,163,3997.0
0,930.0,96,3625.0
0,935.0,73,2180.0
0,940.0,113,1020.0
0,945.0,119,1322.0
0,950.0,127,1895.0
0,955.0,139,2569.0
0,960.0,145,3273.0
0,965.0,118,2918.0
0,970.0,53,2404.0
0,975.0,106,1246.0
0,980.0,130,1176.0
0,985.0,137,1811.0
0,990.0,143,2509.0
0,995.0,154,3258.0
0,1000.0,163,4055.0
0,1005.0,75,2827.0
0,1010.0,77,1471.0
0,1015.0,119,962.0
0,1020.0,124,1458.0
0,1025.0,131,2085.0
0,1030.0,137,2756.0
0,1035.0,146,3474.0
0,1040.0,92,3062.0
0,1045.0,61,1672.0
0,1050.0,106,1032.0
0,1055.0,126,1207.0
0,1060.0,132,1843.0
0,1065.0,141,2517.0
0,1070.0,145,3234.0
0,1075.0,155,3986.0
0,1080.0,56,2443.0
0,1085.0,88,1320.0
0,1090.0,115,965.0
0,1095.0,121,1507.0
0,1100.0,133,2147.0
0,1105.0,143,2840.0
0,1110.0,146,3566.0
0,1115.0,78,3140.0
0,1120.0,61,1668.0
0,1125.0,107,769.0
0,1130.0,115,1220.0
0,1135.0,126,1833.0
0,1140.0,135,2488.0
0,1145.0,147,3197.0
0,1150.0,121,2887.0
0,1155.0,60,2354.0
0,1160.0,102,1121.0
0,1165.0,121,1144.0
0,1170.0,128,1691.0
0,1175.0,136,2347.0
0,1180.0,142,3043.0
0,1185.0,148,3764.0
0,1190.0,72,2484.0
0,1195.0,89,1464.0
0,1200.0,129,1116.0
0,1205.0,140,1610.0
0,1210.0,148,2303.0
0,1215.0,156,3069.0
0,1220.0,164,3876.0
0,1225.0,113,3561.0
1,1230.0,70,2209.0
0,1235.0,112,1305.0
0,1240.0,127,1284.0
0,1245.0,137,1898.0
0,1250.0,143,2602.0
0,1255.0,152,3343.0
0,1260.0,156,4119.0
0,1265.0,67,2540.0
0,1270.0,94,1460.0
0,1275.0,127,1118.0
0,1280.0,133,1681.0
0,1285.0,143,2367.0
0,1290.0,150,3100.0
0,1295.0,159,3873.0
0,1300.0,82,3470.0
0,1305.0,60,1940.0
0,1310.0,103,788.0
0,1315.0,110,1173.0
0,1320.0,117,1738.0
0,1325.0,123,2346.0
0,1330.0,128,2981.0
0,1335.0,107,2602.0
1,1340.0,57,2012.0
0,1345.0,101,1069.0
0,1350.0,127,1147.0
0,1355.0,138,1787.0
0,1360.0,147,2508.0
0,1365.0,156,3269.0
0,1370.0,162,4071.0
0,1375.0,87,2815.0
0,1380.0,80,1678.0
0,1385.0,106,1135.0
0,1390.0,109,1405.0
0,1395.0,114,1900.0
0,1400.0,121,2467.0
0,1405.0,124,3079.0
0,1410.0,74,2562.0
0,1415.0,58,1385.0
0,1420.0,105,937.0
0,1425.0,127,1223.0
0,1430.0,143,1908.0
0,1435.0,151,2644.0
0,1440.0,161,3432.0
0,1445.0,168,4264.0
0,1450.0,68,2737.0
0,1455.0,80,1591.0
0,1460.0,105,1059.0
0,1465.0,110,1404.0
0,1470.0,117,1934.0
0,1475.0,129,2557.0
0,1480.0,138,3229.0
0,1485.0,79,2817.0
0,1490.0,78,1654.0
0,1495.0,132,1000.0
0,1500.0,144,1492.0
0,1505.0,149,2212.0
0,1510.0,158,2983.0
0,1515.0,168,3800.0
0,1520.0,142,3587.0
0,1525.0,65,2792.0
0,1530.0,106,1431.0
0,1535.0,129,1237.0
0,1540.0,134,1792.0
0,1545.0,136,2465.0
