buffer_size,step_time,total_stopped,total_wait_time
0,305.0,69,5271.0
0,310.0,98,4697.0
0,315.0,117,2924.0
0,320.0,121,2930.0
0,325.0,133,3575.0
0,330.0,145,4277.0
0,335.0,151,5014.0
0,340.0,65,2947.0
0,345.0,94,1636.0
0,350.0,134,1107.0
0,355.0,142,1738.0
0,360.0,147,2456.0
0,365.0,156,3219.0
0,370.0,159,4006.0
0,375.0,78,3599.0
0,380.0,68,2010.0
0,385.0,114,797.0
0,390.0,127,1299.0
0,395.0,133,1955.0
0,400.0,140,2641.0
0,405.0,149,3369.0
0,410.0,122,3072.0
0,415.0,57,2374.0
0,420.0,89,1083.0
0,425.0,106,1032.0
0,430.0,117,1529.0
0,435.0,122,2122.0
0,440.0,131,2760.0
0,445.0,140,3446.0
0,450.0,74,2294.0
0,455.0,78,1262.0
0,460.0,118,1070.0
0,465.0,124,1450.0
0,470.0,136,2074.0
0,475.0,140,2765.0
0,480.0,150,3496.0
0,485.0,101,3123.0
0,490.0,55,1871.0
0,495.0,110,1060.0
0,500.0,127,1220.0
0,505.0,135,1883.0
0,510.0,142,2581.0
0,515.0,147,3304.0
0,520.0,154,4060.0
0,525.0,55,2523.0
0,530.0,88,1349.0
0,535.0,118,990.0
0,540.0,123,1571.0
0,545.0,137,2221.0
0,550.0,143,2926.0
0,555.0,150,3661.0
0,560.0,88,3267.0
0,565.0,73,1849.0
0,570.0,116,904.0
0,575.0,120,1349.0
0,580.0,128,1950.0
0,585.0,137,2615.0
0,590.0,145,3322.0
0,595.0,119,2951.0
0,600.0,55,2135.0
0,605.0,103,985.0
0,610.0,125,1147.0
0,615.0,132,1743.0
0,620.0,141,2427.0
0,625.0,150,3157.0
0,630.0,156,3928.0
0,635.0,76,2659.0
0,640.0,80,1493.0
0,645.0,116,1039.0
0,650.0,124,1446.0
0,655.0,131,2025.0
0,660.0,139,2696.0
0,665.0,145,3409.0
0,670.0,97,3029.0
0,675.0,75,1889.0
0,680.0,118,1339.0
0,685.0,136,1360.0
0,690.0,141,2002.0
0,695.0,148,2725.0
0,700.0,156,3498.0
0,705.0,163,4300.0
0,710.0,66,2753.0
0,715.0,103,1659.0
0,720.0,133,1157.0
0,725.0,141,1743.0
0,730.0,151,2473.0
0,735.0,158,3249.0
0,740.0,168,4072.0
0,745.0,90,3713.0
0,750.0,73,2198.0
0,755.0,116,1006.0
0,760.0,125,1352.0
0,765.0,135,1974.0
0,770.0,144,2675.0
0,775.0,154,3426.0
0,780.0,133,3137.0
0,785.0,69,2484.0
0,790.0,108,1395.0
0,795.0,128,1299.0
0,800.0,134,1826.0
0,805.0,143,2489.0
0,810.0,154,3235.0
0,815.0,163,4033.0
0,820.0,85,2850.0
0,825.0,93,1547.0
0,830.0,129,1147.0
0,835.0,140,1647.0
0,840.0,147,2356.0
0,845.0,161,3132.0
0,850.0,167,3953.0
0,855.0,111,3610.0
0,860.0,74,2311.0
0,865.0,124,1326.0
0,870.0,139,1413.0
0,875.0,153,2075.0
0,880.0,161,2857.0
0,885.0,169,3687.0
0,890.0,173,4543.0
0,895.0,65,2998.0
0,900.0,95,1778.0
0,905.0,127,1113.0
0,910.0,135,1657.0
0,915.0,147,2354.0
0,920.0,156,3111.0
0,925.0,166,3924.0
