buffer_size,step_time,total_stopped,total_wait_time
0,305.0,66,5497.0
0,310.0,121,4755.0
0,315.0,138,3237.0
0,320.0,148,3375.0
0,325.0,157,4144.0
0,330.0,164,4950.0
0,335.0,174,5803.0
0,340.0,77,3689.0
0,345.0,95,2158.0
0,350.0,124,1257.0
0,355.0,129,1671.0
0,360.0,133,2273.0
0,365.0,141,2946.0
0,370.0,148,3675.0
0,375.0,82,3259.0
0,380.0,79,1818.0
0,385.0,135,984.0
0,390.0,144,1564.0
0,395.0,154,2321.0
0,400.0,160,3114.0
0,405.0,170,3942.0
0,410.0,147,3690.0
0,415.0,67,2990.0
0,420.0,112,1445.0
0,425.0,132,1315.0
0,430.0,141,1911.0
0,435.0,148,2624.0
0,440.0,154,3382.0
0,445.0,167,4197.0
0,450.0,83,2964.0
0,455.0,91,1496.0
0,460.0,116,1112.0
0,465.0,123,1482.0
0,470.0,134,2092.0
0,475.0,146,2798.0
0,480.0,155,3561.0
0,485.0,101,3198.0
0,490.0,69,2033.0
0,495.0,113,1291.0
0,500.0,135,1319.0
0,505.0,144,1985.0
0,510.0,157,2738.0
0,515.0,162,3531.0
0,520.0,165,4347.0
0,525.0,61,2785.0
0,530.0,90,1662.0
0,535.0,128,1032.0
0,540.0,133,1631.0
0,545.0,142,2322.0
0,550.0,149,3054.0
0,555.0,156,3825.0
0,560.0,81,3439.0
0,565.0,65,1962.0
0,570.0,103,840.0
0,575.0,110,1210.0
0,580.0,115,1765.0
0,585.0,122,2364.0
0,590.0,126,2988.0
0,595.0,104,2625.0
0,600.0,46,1871.0
0,605.0,88,856.0
0,610.0,115,1003.0
0,615.0,125,1595.0
0,620.0,131,2234.0
0,625.0,143,2926.0
0,630.0,150,3662.0
0,635.0,70,2602.0
0,640.0,87,1380.0
0,645.0,110,1076.0
0,650.0,117,1419.0
0,655.0,129,1979.0
0,660.0,139,2646.0
0,665.0,148,3372.0
0,670.0,101,3033.0
0,675.0,84,1890.0
0,680.0,128,1409.0
0,685.0,142,1545.0
0,690.0,150,2133.0
0,695.0,159,2879.0
0,700.0,164,3681.0
0,705.0,170,4519.0
0,710.0,66,2921.0
0,715.0,99,1612.0
0,720.0,135,1177.0
0,725.0,141,1764.0
0,730.0,145,2445.0
0,735.0,153,3186.0
0,740.0,159,3972.0
0,745.0,89,3610.0
0,750.0,68,2080.0
0,755.0,124,897.0
0,760.0,134,1412.0
0,765.0,144,2110.0
0,770.0,149,2848.0
0,775.0,157,3615.0
0,780.0,135,3329.0
0,785.0,55,2605.0
0,790.0,91,1187.0
0,795.0,108,1095.0
0,800.0,119,1571.0
0,805.0,128,2158.0
0,810.0,136,2823.0
0,815.0,139,3511.0
0,820.0,69,2288.0
0,825.0,91,1200.0
0,830.0,139,1131.0
0,835.0,149,1703.0
0,840.0,156,2456.0
0,845.0,168,3273.0
0,850.0,177,4141.0
0,855.0,124,3879.0
0,860.0,78,2490.0
0,865.0,127,1522.0
0,870.0,136,1441.0
0,875.0,144,2046.0
0,880.0,153,2750.0
0,885.0,163,3542.0
0,890.0,170,4376.0
0,895.0,74,2797.0
0,900.0,105,1706.0
0,905.0,133,1177.0
0,910.0,141,1756.0
0,915.0,150,2443.0
0,920.0,159,3212.0
0,925.0,168,4036.0
0,930.0,97,3726.0
0,935.0,75,2235.0
0,940.0,126,1090.0
0,945.0,136,1466.0
0,950.0,146,2147.0
0,955.0,153,2904.0
0,960.0,158,3685.0
0,965.0,136,3408.0
