buffer_size,step_time,total_stopped,total_wait_time
0,305.0,50,4954.0
0,310.0,108,4406.0
0,315.0,124,2952.0
0,320.0,136,3093.0
0,325.0,142,3791.0
0,330.0,151,4524.0
0,335.0,154,5290.0
0,340.0,69,3146.0
0,345.0,86,1777.0
0,350.0,114,1016.0
0,355.0,120,1525.0
0,360.0,125,2138.0
0,365.0,133,2789.0
0,370.0,139,3477.0
0,375.0,67,2984.0
0,380.0,64,1360.0
0,385.0,112,815.0
0,390.0,119,1287.0
0,395.0,133,1912.0
0,400.0,139,2591.0
0,405.0,149,3309.0
0,410.0,131,2998.0
0,415.0,60,2457.0
0,420.0,98,1147.0
0,425.0,115,1117.0
0,430.0,124,1649.0
0,435.0,136,2307.0
0,440.0,144,3005.0
0,445.0,152,3742.0
0,450.0,71,2386.0
0,455.0,81,1432.0
0,460.0,119,1048.0
0,465.0,131,1497.0
0,470.0,138,2149.0
0,475.0,147,2871.0
0,480.0,149,3609.0
0,485.0,99,3222.0
0,490.0,73,1867.0
0,495.0,116,1205.0
0,500.0,130,1353.0
0,505.0,141,1971.0
0,510.0,148,2688.0
0,515.0,159,3464.0
0,520.0,167,4281.0
0,525.0,76,2832.0
0,530.0,90,1710.0
0,535.0,121,1183.0
0,540.0,133,1630.0
0,545.0,140,2239.0
0,550.0,150,2965.0
0,555.0,159,3745.0
0,560.0,97,3435.0
0,565.0,78,2193.0
0,570.0,129,1062.0
0,575.0,138,1477.0
0,580.0,147,2179.0
0,585.0,156,2941.0
0,590.0,166,3754.0
0,595.0,142,3508.0
0,600.0,58,2778.0
0,605.0,109,1349.0
0,610.0,128,1193.0
0,615.0,135,1793.0
0,620.0,146,2493.0
0,625.0,152,3241.0
0,630.0,166,4041.0
0,635.0,83,2894.0
0,640.0,79,1656.0
0,645.0,118,1082.0
0,650.0,123,1448.0
0,655.0,132,2035.0
0,660.0,141,2728.0
0,665.0,150,3463.0
0,670.0,98,3125.0
0,675.0,64,1878.0
0,680.0,117,1220.0
0,685.0,132,1313.0
0,690.0,137,1947.0
0,695.0,145,2651.0
0,700.0,151,3391.0
0,705.0,155,4161.0
0,710.0,52,2539.0
0,715.0,93,1476.0
0,720.0,129,1017.0
0,725.0,136,1656.0
0,730.0,145,2360.0
0,735.0,150,3098.0
0,740.0,155,3860.0
0,745.0,77,3458.0
0,750.0,67,1872.0
0,755.0,113,800.0
0,760.0,122,1290.0
0,765.0,130,1925.0
0,770.0,137,2597.0
0,775.0,148,3315.0
0,780.0,121,2974.0
0,785.0,52,2434.0
0,790.0,98,1066.0
0,795.0,122,1101.0
0,800.0,131,1687.0
0,805.0,141,2370.0
0,810.0,149,3107.0
0,815.0,160,3887.0
0,820.0,88,2692.0
0,825.0,92,1613.0
0,830.0,121,1236.0
0,835.0,127,1565.0
0,840.0,136,2142.0
0,845.0,143,2838.0
0,850.0,151,3577.0
0,855.0,97,3190.0
0,860.0,70,1939.0
0,865.0,133,1333.0
0,870.0,153,1473.0
0,875.0,156,2242.0
0,880.0,162,3044.0
0,885.0,168,3864.0
0,890.0,175,4723.0
0,895.0,65,3131.0
0,900.0,95,1654.0
0,905.0,120,1088.0
0,910.0,128,1608.0
0,915.0,137,2257.0
0,920.0,142,2959.0
0,925.0,148,3691.0
0,930.0,76,3256.0
0,935.0,68,1657.0
0,940.0,116,890.0
0,945.0,124,1353.0
