,step,total_stopped
303,1820.0,68.75
304,1825.0,71.75
305,1830.0,66.75
306,1835.0,67.5
307,1840.0,71.5
308,1845.0,70.0
309,1850.0,68.0
310,1855.0,74.0
311,1860.0,69.25
312,1865.0,67.5
313,1870.0,73.75
314,1875.0,67.75
315,1880.0,68.0
316,1885.0,71.75
317,1890.0,64.75
318,1895.0,66.25
319,1900.0,69.75
320,1905.0,68.25
321,1910.0,68.0
322,1915.0,70.75
323,1920.0,66.25
324,1925.0,64.25
325,1930.0,73.5
326,1935.0,65.75
327,1940.0,67.75
328,1945.0,72.25
329,1950.0,68.5
330,1955.0,65.0
331,1960.0,72.25
332,1965.0,68.0
333,1970.0,68.75
334,1975.0,74.5
335,1980.0,67.75
336,1985.0,66.5
337,1990.0,69.75
338,1995.0,67.25
339,2000.0,65.25
340,2005.0,71.0
341,2010.0,65.25
342,2015.0,64.75
343,2020.0,69.25
344,2025.0,71.25
345,2030.0,67.75
346,2035.0,73.0
347,2040.0,63.75
348,2045.0,66.25
349,2050.0,70.5
350,2055.0,71.25
351,2060.0,66.75
352,2065.0,72.0
353,2070.0,69.5
354,2075.0,68.75
355,2080.0,69.0
356,2085.0,66.25
357,2090.0,67.75
358,2095.0,72.25
359,2100.0,68.5
360,2105.0,67.75
361,2110.0,72.5
362,2115.0,68.25
363,2120.0,65.75
364,2125.0,70.5
365,2130.0,69.25
366,2135.0,70.5
367,2140.0,74.25
368,2145.0,70.0
369,2150.0,67.75
370,2155.0,72.25
371,2160.0,68.75
372,2165.0,69.0
373,2170.0,71.5
374,2175.0,69.25
375,2180.0,73.5
376,2185.0,75.75
377,2190.0,67.75
378,2195.0,67.75
379,2200.0,75.75
380,2205.0,68.25
381,2210.0,68.25
382,2215.0,72.0
383,2220.0,68.0
384,2225.0,67.5
385,2230.0,72.25
386,2235.0,70.25
387,2240.0,67.5
388,2245.0,70.75
389,2250.0,70.25
390,2255.0,70.5
391,2260.0,71.5
392,2265.0,67.25
393,2270.0,67.25
394,2275.0,71.0
395,2280.0,69.25
396,2285.0,66.25
397,2290.0,74.5
398,2295.0,68.5
399,2300.0,66.0
400,2305.0,71.5
401,2310.0,66.25
402,2315.0,68.5
403,2320.0,71.0
404,2325.0,65.75
405,2330.0,65.5
406,2335.0,68.75
407,2340.0,68.0
408,2345.0,68.5
409,2350.0,75.25
410,2355.0,66.5
411,2360.0,65.25
412,2365.0,68.5
413,2370.0,69.0
414,2375.0,68.25
415,2380.0,74.25
416,2385.0,66.75
417,2390.0,71.5
418,2395.0,69.25
419,2400.0,63.5
420,2405.0,66.0
421,2410.0,71.25
422,2415.0,66.75
423,2420.0,67.25
424,2425.0,72.5
425,2430.0,69.5
426,2435.0,68.0
427,2440.0,72.25
428,2445.0,65.5
429,2450.0,69.5
430,2455.0,73.0
431,2460.0,65.75
432,2465.0,66.25
433,2470.0,74.25
434,2475.0,67.75
435,2480.0,65.75
436,2485.0,72.25
437,2490.0,71.25
438,2495.0,71.5
439,2500.0,72.0
440,2505.0,65.25
441,2510.0,68.0
442,2515.0,70.25
443,2520.0,64.5
444,2525.0,64.25
445,2530.0,75.25
446,2535.0,67.25
447,2540.0,64.5
448,2545.0,73.75
449,2550.0,71.25
450,2555.0,69.0
451,2560.0,72.0
452,2565.0,65.75
453,2570.0,66.0
454,2575.0,73.5
455,2580.0,66.25
456,2585.0,69.75
457,2590.0,72.5
458,2595.0,65.25
459,2600.0,67.25
460,2605.0,73.0
461,2610.0,66.5
462,2615.0,67.0
463,2620.0,72.75
464,2625.0,69.25
465,2630.0,66.25
466,2635.0,70.75
467,2640.0,64.0
468,2645.0,60.75
469,2650.0,67.75
470,2655.0,64.5
471,2660.0,65.0
472,2665.0,72.75
473,2670.0,68.75
474,2675.0,70.0
475,2680.0,73.25
476,2685.0,63.25
477,2690.0,63.75
478,2695.0,68.75
479,2700.0,63.0
480,2705.0,66.5
481,2710.0,69.75
482,2715.0,67.25
483,2720.0,67.0
484,2725.0,75.5
485,2730.0,70.5
486,2735.0,69.5
487,2740.0,71.0
488,2745.0,66.25
489,2750.0,64.75
490,2755.0,69.0
491,2760.0,69.5
492,2765.0,68.0
493,2770.0,73.0
494,2775.0,67.25
495,2780.0,67.25
496,2785.0,67.0
497,2790.0,66.75
498,2795.0,68.75
499,2800.0,72.25
500,2805.0,68.0
501,2810.0,65.25
502,2815.0,71.25
503,2820.0,65.75
504,2825.0,64.5
505,2830.0,70.25
506,2835.0,67.5
507,2840.0,67.25
508,2845.0,73.5
509,2850.0,66.25
510,2855.0,69.25
511,2860.0,70.75
512,2865.0,67.5
513,2870.0,66.75
514,2875.0,69.5
515,2880.0,67.0
516,2885.0,71.0
517,2890.0,71.75
518,2895.0,68.75
519,2900.0,67.0
520,2905.0,70.75
521,2910.0,64.75
522,2915.0,66.25
523,2920.0,72.75
524,2925.0,68.75
525,2930.0,69.5
526,2935.0,71.25
527,2940.0,70.25
528,2945.0,67.25
529,2950.0,73.5
530,2955.0,67.25
531,2960.0,67.25
532,2965.0,73.5
533,2970.0,65.75
534,2975.0,69.0
535,2980.0,74.5
536,2985.0,73.0
537,2990.0,67.5
538,2995.0,72.75
539,3000.0,64.5
540,3005.0,65.0
541,3010.0,72.0
542,3015.0,70.75
543,3020.0,69.5
544,3025.0,76.25
545,3030.0,69.5
546,3035.0,66.5
547,3040.0,70.5
548,3045.0,67.75
549,3050.0,66.0
550,3055.0,71.5
551,3060.0,66.25
552,3065.0,68.0
553,3070.0,71.5
554,3075.0,69.5
555,3080.0,68.0
556,3085.0,65.5
557,3090.0,70.0
558,3095.0,69.75
559,3100.0,77.0
560,3105.0,68.0
561,3110.0,70.25
562,3115.0,71.25
563,3120.0,70.25
564,3125.0,66.75
565,3130.0,73.25
566,3135.0,66.5
567,3140.0,67.5
568,3145.0,71.5
569,3150.0,65.75
570,3155.0,66.5
571,3160.0,71.25
572,3165.0,69.5
573,3170.0,67.75
574,3175.0,72.25
575,3180.0,68.5
576,3185.0,68.5
577,3190.0,73.0
578,3195.0,66.0
579,3200.0,63.25
580,3205.0,72.25
581,3210.0,66.75
582,3215.0,69.25
583,3220.0,69.75
584,3225.0,66.75
585,3230.0,65.5
586,3235.0,72.25
587,3240.0,67.75
588,3245.0,65.75
589,3250.0,71.0
590,3255.0,68.0
591,3260.0,63.75
592,3265.0,70.5
593,3270.0,69.25
594,3275.0,66.75
595,3280.0,69.25
596,3285.0,65.75
597,3290.0,69.25
598,3295.0,72.25
599,3300.0,63.5
600,3305.0,64.5
601,3310.0,72.0
602,3315.0,69.75
603,3320.0,70.0
604,3325.0,69.25
605,3330.0,67.0
606,3335.0,67.0
607,3340.0,75.25
608,3345.0,67.5
609,3350.0,67.75
610,3355.0,70.25
611,3360.0,69.0
612,3365.0,69.25
613,3370.0,77.25
614,3375.0,69.0
615,3380.0,67.0
616,3385.0,71.25
617,3390.0,66.5
618,3395.0,67.75
619,3400.0,72.5
620,3405.0,68.5
621,3410.0,69.25
622,3415.0,72.25
623,3420.0,66.5
624,3425.0,68.75
625,3430.0,73.25
626,3435.0,68.75
627,3440.0,70.75
628,3445.0,74.5
629,3450.0,69.0
630,3455.0,65.5
631,3460.0,69.0
632,3465.0,67.5
633,3470.0,69.5
634,3475.0,76.75
635,3480.0,64.25
636,3485.0,71.0
637,3490.0,73.25
638,3495.0,69.0
639,3500.0,64.5
640,3505.0,73.5
641,3510.0,68.5
642,3515.0,67.25
643,3520.0,71.5
644,3525.0,67.0
645,3530.0,69.25
646,3535.0,71.25
647,3540.0,67.0
648,3545.0,66.25
649,3550.0,71.25
650,3555.0,66.0
651,3560.0,70.75
652,3565.0,74.5
653,3570.0,67.0
654,3575.0,68.0
655,3580.0,76.5
656,3585.0,66.0
657,3590.0,70.5
658,3595.0,72.5
659,3600.0,70.5
660,3605.0,64.0
661,3610.0,73.0
662,3615.0,65.75
663,3620.0,66.75
664,3625.0,68.75
665,3630.0,67.25
666,3635.0,71.75
667,3640.0,72.0
668,3645.0,68.5
669,3650.0,67.0
670,3655.0,68.0
671,3660.0,65.75
672,3665.0,68.0
673,3670.0,73.5
674,3675.0,64.5
675,3680.0,65.0
676,3685.0,71.0
677,3690.0,71.25
678,3695.0,63.5
679,3700.0,69.25
680,3705.0,63.75
681,3710.0,69.25
682,3715.0,72.25
683,3720.0,69.0
684,3725.0,68.75
685,3730.0,69.5
686,3735.0,68.75
687,3740.0,69.75
688,3745.0,74.5
689,3750.0,69.25
690,3755.0,64.75
691,3760.0,72.25
692,3765.0,68.5
693,3770.0,67.0
694,3775.0,72.0
695,3780.0,68.75
696,3785.0,70.75
697,3790.0,74.0
698,3795.0,70.0
699,3800.0,69.0
700,3805.0,73.75
701,3810.0,71.75
702,3815.0,70.75
703,3820.0,75.25
704,3825.0,69.5
705,3830.0,74.5
706,3835.0,75.25
707,3840.0,70.0
708,3845.0,68.25
709,3850.0,75.75
710,3855.0,70.75
711,3860.0,72.75
712,3865.0,72.25
713,3870.0,66.25
714,3875.0,66.25
715,3880.0,75.5
716,3885.0,69.25
717,3890.0,67.0
718,3895.0,72.5
719,3900.0,66.5
720,3905.0,68.75
721,3910.0,72.5
722,3915.0,72.25
723,3920.0,65.75
724,3925.0,72.5
725,3930.0,69.5
726,3935.0,69.75
727,3940.0,69.75
728,3945.0,68.75
729,3950.0,67.75
730,3955.0,71.0
731,3960.0,67.25
732,3965.0,67.5
733,3970.0,72.25
734,3975.0,70.25
735,3980.0,66.5
736,3985.0,72.0
737,3990.0,66.75
738,3995.0,66.75
739,4000.0,74.5
740,4005.0,72.0
741,4010.0,69.75
742,4015.0,72.75
743,4020.0,68.75
744,4025.0,64.25
745,4030.0,73.0
746,4035.0,66.5
747,4040.0,67.25
748,4045.0,73.5
749,4050.0,71.5
750,4055.0,68.5
751,4060.0,75.5
752,4065.0,68.75
753,4070.0,69.25
754,4075.0,72.25
755,4080.0,66.75
756,4085.0,68.0
757,4090.0,73.75
758,4095.0,65.5
759,4100.0,67.0
760,4105.0,76.0
761,4110.0,72.25
762,4115.0,70.75
763,4120.0,72.0
764,4125.0,68.75
765,4130.0,67.0
766,4135.0,71.25
767,4140.0,69.75
768,4145.0,71.25
769,4150.0,72.75
770,4155.0,67.25
771,4160.0,66.5
772,4165.0,70.25
773,4170.0,69.25
774,4175.0,68.75
775,4180.0,75.0
776,4185.0,68.5
777,4190.0,68.0
778,4195.0,72.0
779,4200.0,67.0
780,4205.0,70.75
781,4210.0,72.5
782,4215.0,67.25
783,4220.0,69.25
784,4225.0,73.5
785,4230.0,66.5
786,4235.0,65.5
787,4240.0,73.5
788,4245.0,67.5
789,4250.0,69.75
790,4255.0,73.25
791,4260.0,68.0
792,4265.0,68.25
793,4270.0,72.75
794,4275.0,66.0
795,4280.0,65.0
796,4285.0,71.25
797,4290.0,72.5
798,4295.0,68.0
799,4300.0,69.25
800,4305.0,65.25
801,4310.0,68.0
802,4315.0,70.75
803,4320.0,67.75
804,4325.0,63.5
805,4330.0,72.75
806,4335.0,66.75
807,4340.0,66.5
808,4345.0,68.5
809,4350.0,65.0
810,4355.0,66.75
811,4360.0,70.25
812,4365.0,64.5
813,4370.0,64.75
814,4375.0,72.25
815,4380.0,67.25
816,4385.0,68.0
817,4390.0,73.0
818,4395.0,63.25
819,4400.0,69.0
820,4405.0,73.25
821,4410.0,64.0
822,4415.0,67.0
823,4420.0,74.0
824,4425.0,67.5
825,4430.0,66.25
826,4435.0,74.25
827,4440.0,65.25
828,4445.0,65.5
829,4450.0,71.25
830,4455.0,71.0
831,4460.0,67.75
832,4465.0,66.5
833,4470.0,68.5
834,4475.0,70.0
835,4480.0,69.75
836,4485.0,65.5
837,4490.0,64.25
838,4495.0,70.0
839,4500.0,67.5
840,4505.0,68.0
841,4510.0,70.75
842,4515.0,68.75
843,4520.0,68.5
844,4525.0,72.0
845,4530.0,66.75
846,4535.0,65.75
847,4540.0,73.5
848,4545.0,66.0
849,4550.0,66.25
850,4555.0,70.75
851,4560.0,68.75
852,4565.0,66.5
853,4570.0,71.25
854,4575.0,66.25
855,4580.0,64.25
856,4585.0,72.0
857,4590.0,70.0
858,4595.0,73.5
859,4600.0,70.0
860,4605.0,63.75
861,4610.0,64.25
862,4615.0,73.75
863,4620.0,70.0
864,4625.0,68.0
865,4630.0,74.5
866,4635.0,70.5
867,4640.0,68.5
868,4645.0,71.5
869,4650.0,67.0
870,4655.0,65.25
871,4660.0,72.25
872,4665.0,74.0
873,4670.0,71.0
874,4675.0,70.0
875,4680.0,66.5
876,4685.0,66.25
877,4690.0,71.75
878,4695.0,70.0
879,4700.0,72.5
880,4705.0,71.5
881,4710.0,64.25
882,4715.0,65.5
883,4720.0,72.25
884,4725.0,68.25
885,4730.0,64.5
886,4735.0,66.75
887,4740.0,67.75
888,4745.0,66.25
889,4750.0,72.0
890,4755.0,68.25
891,4760.0,67.25
892,4765.0,74.5
893,4770.0,70.5
894,4775.0,66.75
895,4780.0,73.25
896,4785.0,69.5
897,4790.0,70.0
898,4795.0,71.75
899,4800.0,67.75
900,4805.0,66.25
901,4810.0,69.75
902,4815.0,68.0
903,4820.0,66.0
904,4825.0,69.75
905,4830.0,71.0
906,4835.0,69.0
907,4840.0,71.75
908,4845.0,66.5
909,4850.0,66.5
910,4855.0,71.0
911,4860.0,67.5
912,4865.0,65.75
913,4870.0,73.75
914,4875.0,68.0
915,4880.0,69.0
916,4885.0,73.25
917,4890.0,70.0
918,4895.0,71.75
919,4900.0,75.25
920,4905.0,69.5
921,4910.0,67.75
922,4915.0,72.5
923,4920.0,69.5
924,4925.0,69.25
925,4930.0,68.75
926,4935.0,66.0
927,4940.0,65.0
928,4945.0,67.5
929,4950.0,68.25
930,4955.0,66.0
931,4960.0,69.25
932,4965.0,68.5
933,4970.0,64.0
934,4975.0,69.75
935,4980.0,72.0
936,4985.0,70.25
937,4990.0,70.25
938,4995.0,68.0
939,5000.0,67.75
940,5005.0,72.25
941,5010.0,68.75
942,5015.0,70.0
943,5020.0,70.25
944,5025.0,71.75
945,5030.0,69.25
946,5035.0,70.0
947,5040.0,69.75
948,5045.0,66.75
949,5050.0,71.25
950,5055.0,69.25
951,5060.0,67.0
952,5065.0,71.0
953,5070.0,65.25
954,5075.0,67.0
955,5080.0,70.0
956,5085.0,65.25
957,5090.0,67.25
958,5095.0,72.5
959,5100.0,68.0
960,5105.0,66.5
961,5110.0,70.0
962,5115.0,70.25
963,5120.0,66.75
964,5125.0,71.25
965,5130.0,65.25
966,5135.0,69.5
967,5140.0,73.75
968,5145.0,68.0
969,5150.0,68.0
970,5155.0,72.5
971,5160.0,65.0
972,5165.0,66.25
973,5170.0,72.0
974,5175.0,75.0
975,5180.0,68.0
976,5185.0,74.75
977,5190.0,67.75
978,5195.0,65.25
979,5200.0,72.0
980,5205.0,67.5
981,5210.0,66.75
982,5215.0,72.5
983,5220.0,66.5
984,5225.0,65.75
985,5230.0,72.0
986,5235.0,67.5
987,5240.0,68.5
988,5245.0,72.0
989,5250.0,69.5
990,5255.0,69.5
991,5260.0,73.75
992,5265.0,70.0
993,5270.0,72.25
994,5275.0,68.75
995,5280.0,65.25
996,5285.0,66.5
997,5290.0,74.75
998,5295.0,71.5
999,5300.0,68.0
1000,5305.0,71.25
1001,5310.0,70.25
1002,5315.0,65.0
1003,5320.0,71.0
1004,5325.0,68.25
1005,5330.0,68.75
1006,5335.0,71.25
1007,5340.0,70.75
1008,5345.0,67.75
1009,5350.0,73.25
1010,5355.0,69.75
1011,5360.0,68.25
1012,5365.0,73.0
1013,5370.0,66.0
1014,5375.0,68.0
1015,5380.0,71.5
1016,5385.0,63.25
1017,5390.0,62.0
1018,5395.0,72.25
1019,5400.0,68.0
1020,5405.0,65.25
1021,5410.0,72.0
1022,5415.0,67.5
1023,5420.0,67.75
1024,5425.0,72.75
1025,5430.0,68.25
1026,5435.0,67.75
1027,5440.0,73.0
1028,5445.0,67.0
1029,5450.0,70.75
1030,5455.0,73.5
1031,5460.0,68.25
1032,5465.0,68.0
1033,5470.0,72.25
1034,5475.0,70.0
1035,5480.0,71.0
1036,5485.0,72.25
1037,5490.0,70.5
1038,5495.0,74.25
1039,5500.0,72.25
1040,5505.0,67.0
1041,5510.0,73.0
1042,5515.0,75.75
1043,5520.0,71.0
1044,5525.0,70.75
1045,5530.0,73.5
1046,5535.0,66.75
1047,5540.0,64.75
1048,5545.0,75.75
1049,5550.0,68.75
1050,5555.0,69.5
1051,5560.0,73.0
1052,5565.0,72.25
1053,5570.0,68.0
1054,5575.0,72.75
1055,5580.0,73.0
1056,5585.0,72.25
1057,5590.0,68.25
1058,5595.0,70.75
1059,5600.0,67.5
1060,5605.0,73.5
1061,5610.0,67.5
1062,5615.0,67.0
1063,5620.0,74.0
1064,5625.0,66.25
1065,5630.0,66.25
1066,5635.0,71.25
1067,5640.0,70.0
1068,5645.0,71.5
1069,5650.0,71.25
1070,5655.0,65.25
1071,5660.0,67.0
1072,5665.0,73.25
1073,5670.0,67.75
1074,5675.0,66.0
1075,5680.0,69.0
1076,5685.0,66.25
1077,5690.0,65.25
1078,5695.0,71.0
1079,5700.0,71.0
1080,5705.0,70.25
1081,5710.0,69.25
1082,5715.0,67.75
1083,5720.0,67.5
1084,5725.0,74.0
1085,5730.0,65.5
1086,5735.0,68.0
1087,5740.0,72.25
1088,5745.0,71.0
1089,5750.0,68.5
1090,5755.0,73.0
1091,5760.0,67.75
1092,5765.0,67.25
1093,5770.0,70.25
1094,5775.0,67.25
1095,5780.0,66.0
1096,5785.0,71.0
1097,5790.0,70.25
1098,5795.0,67.5
1099,5800.0,70.25
1100,5805.0,68.75
1101,5810.0,68.5
1102,5815.0,73.25
1103,5820.0,67.5
1104,5825.0,63.5
1105,5830.0,74.25
1106,5835.0,63.25
1107,5840.0,66.25
1108,5845.0,73.75
1109,5850.0,70.0
1110,5855.0,66.75
1111,5860.0,72.5
1112,5865.0,65.25
1113,5870.0,65.75
1114,5875.0,75.5
1115,5880.0,69.25
1116,5885.0,69.75
1117,5890.0,73.5
1118,5895.0,66.75
1119,5900.0,68.75
1120,5905.0,72.25
1121,5910.0,68.25
1122,5915.0,66.0
1123,5920.0,72.75
1124,5925.0,71.0
1125,5930.0,69.75
1126,5935.0,71.0
1127,5940.0,67.5
1128,5945.0,67.5
1129,5950.0,73.75
1130,5955.0,69.5
1131,5960.0,66.75
1132,5965.0,70.0
1133,5970.0,67.5
1134,5975.0,70.0
1135,5980.0,70.75
1136,5985.0,67.0
1137,5990.0,66.75
1138,5995.0,72.0
1139,6000.0,66.0
1140,6005.0,66.75
1141,6010.0,72.25
1142,6015.0,73.5
1143,6020.0,71.25
1144,6025.0,73.25
1145,6030.0,67.5
1146,6035.0,69.0
1147,6040.0,75.0
1148,6045.0,70.25
1149,6050.0,70.25
1150,6055.0,74.75
1151,6060.0,68.75
1152,6065.0,65.25
1153,6070.0,75.25
1154,6075.0,66.5
1155,6080.0,64.75
1156,6085.0,73.75
1157,6090.0,68.75
1158,6095.0,66.25
1159,6100.0,72.0
1160,6105.0,63.0
1161,6110.0,67.5
1162,6115.0,71.0
1163,6120.0,65.5
1164,6125.0,67.0
1165,6130.0,77.0
1166,6135.0,70.0
1167,6140.0,66.0
1168,6145.0,68.25
1169,6150.0,67.75
1170,6155.0,64.0
1171,6160.0,69.0
1172,6165.0,68.25
1173,6170.0,66.75
1174,6175.0,72.0
1175,6180.0,63.75
1176,6185.0,62.75
1177,6190.0,67.5
1178,6195.0,69.25
1179,6200.0,69.75
1180,6205.0,68.25
1181,6210.0,62.75
1182,6215.0,66.75
1183,6220.0,76.0
1184,6225.0,68.5
1185,6230.0,65.25
1186,6235.0,70.75
1187,6240.0,71.0
1188,6245.0,68.5
1189,6250.0,71.0
1190,6255.0,66.75
1191,6260.0,68.5
1192,6265.0,71.75
1193,6270.0,68.5
1194,6275.0,71.25
1195,6280.0,74.0
1196,6285.0,68.0
1197,6290.0,66.0
1198,6295.0,70.5
1199,6300.0,68.5
1200,6305.0,71.75
1201,6310.0,72.0
1202,6315.0,71.0
1203,6320.0,66.25
1204,6325.0,69.5
1205,6330.0,67.25
1206,6335.0,67.75
1207,6340.0,72.25
1208,6345.0,66.0
1209,6350.0,69.5
1210,6355.0,72.5
1211,6360.0,69.25
1212,6365.0,64.75
1213,6370.0,68.5
1214,6375.0,71.25
1215,6380.0,71.75
1216,6385.0,73.75
1217,6390.0,67.0
1218,6395.0,70.75
1219,6400.0,68.75
1220,6405.0,64.0
1221,6410.0,70.0
1222,6415.0,72.5
1223,6420.0,67.25
1224,6425.0,66.0
1225,6430.0,76.5
1226,6435.0,68.75
1227,6440.0,67.75
1228,6445.0,71.0
1229,6450.0,63.75
1230,6455.0,65.0
1231,6460.0,73.25
1232,6465.0,72.0
1233,6470.0,65.0
1234,6475.0,72.25
1235,6480.0,66.75
1236,6485.0,68.75
1237,6490.0,72.25
1238,6495.0,67.75
1239,6500.0,66.75
1240,6505.0,68.75
1241,6510.0,70.0
1242,6515.0,66.25
1243,6520.0,70.75
1244,6525.0,69.5
1245,6530.0,68.25
1246,6535.0,74.5
1247,6540.0,70.75
1248,6545.0,66.5
1249,6550.0,69.75
1250,6555.0,71.25
1251,6560.0,65.5
1252,6565.0,72.5
1253,6570.0,68.0
1254,6575.0,64.5
1255,6580.0,68.75
1256,6585.0,67.75
1257,6590.0,71.0
1258,6595.0,70.0
1259,6600.0,67.75
