buffer_size,step_time,total_stopped,total_wait_time
20,305.0,54,3867.0
20,310.0,58,3502.0
20,315.0,41,3067.0
20,320.0,76,3358.0
20,325.0,102,3600.0
20,330.0,86,3774.0
20,335.0,76,3864.0
20,340.0,85,3859.0
20,345.0,77,3731.0
20,350.0,68,3885.0
20,355.0,92,4198.0
20,360.0,113,4597.0
20,365.0,111,4799.0
20,370.0,106,4917.0
20,375.0,84,4504.0
20,380.0,81,3823.0
20,385.0,58,3680.0
20,390.0,56,3856.0
20,395.0,65,3756.0
20,400.0,65,3755.0
20,405.0,72,3884.0
20,410.0,82,3966.0
20,415.0,94,4042.0
20,420.0,113,4496.0
21,425.0,122,4628.0
21,430.0,114,4502.0
22,435.0,105,4696.0
23,440.0,94,4925.0
29,445.0,75,5120.0
28,450.0,82,5152.0
29,455.0,78,5222.0
29,460.0,78,5400.0
34,465.0,82,5654.0
34,470.0,96,5984.0
34,475.0,140,6276.0
34,480.0,187,7081.0
36,485.0,161,7573.0
38,490.0,102,7636.0
38,495.0,73,7637.0
38,500.0,73,7494.0
38,505.0,107,7112.0
40,510.0,131,7013.0
40,515.0,131,7309.0
41,520.0,119,7755.0
42,525.0,115,8202.0
44,530.0,110,8607.0
49,535.0,123,9140.0
48,540.0,168,9630.0
49,545.0,195,10256.0
51,550.0,181,10367.0
54,555.0,160,10241.0
57,560.0,146,10300.0
64,565.0,137,10450.0
70,570.0,128,10388.0
74,575.0,96,10423.0
76,580.0,85,10211.0
79,585.0,100,10047.0
83,590.0,76,10223.0
89,595.0,63,9683.0
88,600.0,82,9723.0
92,605.0,81,9594.0
93,610.0,81,9759.0
95,615.0,104,9699.0
96,620.0,121,9786.0
96,625.0,107,9789.0
96,630.0,104,9873.0
96,635.0,112,10127.0
98,640.0,129,10770.0
103,645.0,120,11001.0
106,650.0,113,10973.0
109,655.0,130,11044.0
111,660.0,157,11041.0
111,665.0,175,11254.0
111,670.0,161,11195.0
112,675.0,139,11001.0
116,680.0,106,10790.0
122,685.0,117,10341.0
124,690.0,137,10448.0
124,695.0,132,10693.0
124,700.0,115,10712.0
125,705.0,99,10419.0
126,710.0,86,10404.0
127,715.0,85,10210.0
127,720.0,98,10084.0
128,725.0,107,9951.0
130,730.0,128,10074.0
130,735.0,128,10166.0
130,740.0,99,9945.0
134,745.0,108,10054.0
137,750.0,117,10129.0
139,755.0,111,9696.0
141,760.0,104,9214.0
144,765.0,102,9359.0
146,770.0,113,9840.0
152,775.0,99,9529.0
151,780.0,88,8783.0
151,785.0,99,8921.0
154,790.0,120,9248.0
159,795.0,129,9889.0
160,800.0,125,9737.0
160,805.0,129,9192.0
160,810.0,126,8881.0
161,815.0,111,8987.0
163,820.0,117,9213.0
164,825.0,128,9760.0
166,830.0,133,10132.0
169,835.0,137,10137.0
168,840.0,141,10293.0
169,845.0,130,10245.0
171,850.0,113,10067.0
171,855.0,93,9906.0
171,860.0,85,9518.0
173,865.0,104,9161.0
173,870.0,113,9114.0
177,875.0,113,9620.0
177,880.0,119,10120.0
180,885.0,108,9830.0
180,890.0,144,9597.0
182,895.0,158,9686.0
184,900.0,135,9593.0
187,905.0,117,9966.0
187,910.0,107,10101.0
187,915.0,106,10299.0
187,920.0,113,10413.0
189,925.0,145,10757.0
188,930.0,178,11395.0
192,935.0,160,12023.0
196,940.0,129,12190.0
200,945.0,120,11872.0
202,950.0,110,11482.0
208,955.0,128,11426.0
209,960.0,146,11838.0
212,965.0,157,12526.0
216,970.0,157,13134.0
220,975.0,155,13494.0
223,980.0,158,13687.0
230,985.0,150,13185.0
229,990.0,141,13279.0
230,995.0,136,13343.0
231,1000.0,162,13529.0
239,1005.0,168,13994.0
