step_time,total_stopped,total_wait_time
125.0,152,3735.0
130.0,181,3725.0
135.0,113,3673.0
140.0,33,2320.0
145.0,48,1174.0
150.0,58,1030.0
155.0,68,995.0
160.0,58,667.0
165.0,62,538.0
170.0,45,548.0
175.0,48,567.0
180.0,48,641.0
185.0,64,720.0
190.0,63,742.0
195.0,54,629.0
200.0,55,624.0
205.0,49,615.0
210.0,48,587.0
215.0,50,612.0
220.0,29,432.0
225.0,52,419.0
230.0,44,511.0
235.0,53,588.0
240.0,47,671.0
245.0,48,581.0
250.0,53,541.0
255.0,58,575.0
260.0,49,550.0
265.0,46,571.0
270.0,29,423.0
275.0,45,403.0
280.0,39,389.0
285.0,40,346.0
290.0,28,355.0
295.0,28,338.0
300.0,43,428.0
305.0,53,501.0
310.0,31,463.0
315.0,32,308.0
320.0,33,335.0
325.0,37,413.0
330.0,45,477.0
335.0,65,589.0
340.0,50,675.0
345.0,38,552.0
350.0,40,416.0
355.0,48,431.0
360.0,51,501.0
365.0,34,460.0
370.0,31,310.0
375.0,38,334.0
380.0,59,467.0
385.0,57,594.0
390.0,29,446.0
395.0,39,338.0
400.0,59,454.0
405.0,61,576.0
410.0,67,665.0
415.0,42,582.0
420.0,45,473.0
425.0,36,505.0
430.0,41,467.0
435.0,42,494.0
440.0,38,440.0
445.0,58,517.0
450.0,50,591.0
455.0,41,555.0
460.0,48,587.0
465.0,51,604.0
470.0,70,589.0
475.0,54,658.0
480.0,40,519.0
485.0,47,467.0
490.0,55,575.0
495.0,40,505.0
500.0,56,492.0
505.0,49,593.0
510.0,39,465.0
515.0,64,551.0
520.0,61,652.0
525.0,55,675.0
530.0,49,692.0
535.0,44,592.0
540.0,48,503.0
545.0,53,516.0
550.0,32,429.0
555.0,54,379.0
560.0,58,548.0
565.0,67,708.0
570.0,50,679.0
575.0,34,484.0
580.0,53,526.0
585.0,47,601.0
590.0,62,637.0
595.0,60,669.0
600.0,49,586.0
605.0,44,536.0
610.0,45,493.0
615.0,46,522.0
620.0,73,590.0
625.0,38,597.0
630.0,42,488.0
635.0,58,535.0
640.0,47,558.0
645.0,37,526.0
650.0,40,449.0
655.0,49,440.0
660.0,55,484.0
665.0,42,498.0
670.0,33,434.0
675.0,46,435.0
680.0,49,460.0
685.0,35,399.0
690.0,41,418.0
695.0,44,488.0
700.0,51,561.0
705.0,56,630.0
710.0,47,586.0
715.0,43,507.0
720.0,47,539.0
725.0,25,407.0
730.0,36,290.0
735.0,45,380.0
740.0,67,472.0
745.0,49,575.0
750.0,36,449.0
755.0,28,339.0
760.0,49,390.0
765.0,40,485.0
770.0,30,400.0
775.0,47,375.0
780.0,51,531.0
785.0,27,462.0
790.0,31,324.0
795.0,39,305.0
800.0,55,442.0
805.0,39,520.0
810.0,33,440.0
815.0,49,502.0
820.0,56,587.0
825.0,54,641.0
830.0,31,608.0
835.0,31,420.0
840.0,58,526.0
845.0,61,575.0
850.0,41,496.0
855.0,31,383.0
860.0,43,388.0
865.0,41,478.0
870.0,51,484.0
875.0,45,472.0
880.0,27,356.0
885.0,32,326.0
890.0,57,483.0
895.0,43,537.0
900.0,43,429.0
905.0,43,411.0
910.0,27,378.0
915.0,39,396.0
920.0,43,422.0
925.0,36,420.0
930.0,52,489.0
935.0,54,630.0
940.0,29,551.0
945.0,20,274.0
950.0,28,242.0
955.0,42,340.0
960.0,45,391.0
965.0,57,466.0
970.0,35,441.0
975.0,39,379.0
980.0,38,413.0
985.0,60,473.0
990.0,64,572.0
995.0,40,537.0
1000.0,35,450.0
1005.0,45,519.0
1010.0,56,637.0
1015.0,45,688.0
1020.0,45,544.0
1025.0,51,550.0
1030.0,46,596.0
1035.0,42,561.0
1040.0,48,576.0
1045.0,59,688.0
1050.0,52,707.0
1055.0,36,602.0
1060.0,56,580.0
1065.0,38,629.0
1070.0,46,540.0
1075.0,49,494.0
1080.0,31,374.0
1085.0,36,318.0
1090.0,33,353.0
1095.0,60,450.0
1100.0,51,519.0
1105.0,27,423.0
1110.0,28,381.0
1115.0,36,396.0
1120.0,25,333.0
1125.0,42,325.0
1130.0,30,358.0
1135.0,21,226.0
1140.0,44,287.0
1145.0,47,416.0
1150.0,47,411.0
1155.0,32,349.0
1160.0,31,329.0
1165.0,30,304.0
1170.0,39,318.0
1175.0,48,398.0
1180.0,45,443.0
1185.0,35,415.0
1190.0,41,420.0
1195.0,67,521.0
1200.0,49,583.0
1205.0,35,495.0
1210.0,41,449.0
1215.0,40,451.0
1220.0,29,408.0
1225.0,56,419.0
1230.0,53,530.0
1235.0,27,427.0
1240.0,25,261.0
1245.0,44,345.0
1250.0,58,474.0
1255.0,50,502.0
1260.0,40,465.0
1265.0,28,357.0
1270.0,35,336.0
1275.0,44,386.0
1280.0,56,450.0
1285.0,51,506.0
1290.0,32,450.0
1295.0,26,326.0
1300.0,43,379.0
1305.0,58,495.0
1310.0,44,506.0
1315.0,42,471.0
1320.0,36,462.0
1325.0,35,437.0
1330.0,42,425.0
1335.0,47,423.0
1340.0,44,428.0
1345.0,32,398.0
1350.0,28,340.0
1355.0,35,334.0
1360.0,43,385.0
1365.0,53,465.0
1370.0,48,512.0
1375.0,57,536.0
1380.0,43,520.0
1385.0,47,419.0
1390.0,56,511.0
1395.0,54,540.0
1400.0,44,456.0
1405.0,52,539.0
